generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
H_Barrancas,H_Barrancas,Hidro,Antioquia,Water,2026,19.969484776653893,27757.583839548908,0.0,4.7,1304109.0426593581,205766.0,76.99911358236626,0.48502586166943285,,
H_Barroso,H_Barroso,Hidro,Antioquia,Water,2023,130.20185419556236,180980.57733183162,0.0,19.9,2253078.073701555,871221.9999999999,25.385818592635985,0.746895746974383,,
H_Barroso,H_Barroso,Hidro,Antioquia,Water,2026,130.20185419556236,180980.57733183162,0.0,19.9,2253078.073701555,871221.9999999999,25.385818592635985,0.746895746974383,,
H_Bayona,H_Bayona,Hidro,Surocciden,Water,2023,3.9527153584848644,5494.274348293962,0.0,0.6,166482.0054458755,26268.0,50.15394780922436,0.752038690731519,,
H_Bayona,H_Bayona,Hidro,Surocciden,Water,2026,3.9527153584848644,5494.274348293962,0.0,0.6,166482.0054458755,26268.0,50.15394780922436,0.752038690731519,,
H_Bello,H_Bello,Hidro,Antioquia,Water,2023,1.9168518030094073,0.0,0.0,0.35,97114.5031767607,15322.999999999998,58.65737925083032,0.6251962827819332,,
H_Bello,H_Bello,Hidro,Antioquia,Water,2026,1.9168518030094073,0.0,0.0,0.35,97114.5031767607,15322.999999999998,58.65737925083032,0.6251962827819332,,
H_Belmonte,H_Belmonte,Hidro,Surocciden,Water,2023,18.181276950165824,25271.97496073049,0.0,3.4,943398.030859961,148852.0,61.4655400104061,0.6104377165647938,,
H_Belmonte,H_Belmonte,Hidro,Surocciden,Water,2026,18.181276950165824,25271.97496073049,0.0,3.4,943398.030859961,148852.0,61.4655400104061,0.6104377165647938,,
H_CampestreC,H_CampestreC,Hidro,Surocciden,Water,2023,5.694842174914921,7915.830623131739,0.0,0.7,194229.0063535214,30645.999999999996,40.877487000793124,0.9287087695555969,,
H_CampestreC,H_CampestreC,Hidro,Surocciden,Water,2026,5.694842174914921,7915.830623131739,0.0,0.7,194229.0063535214,30645.999999999996,40.877487000793124,0.9287087695555969,,
H_Cantayus,H_Cantayus,Hidro,Antioquia,Water,2023,23.505064731303225,32672.039976511478,0.0,4.32,1198670.4392103036,189129.6,60.43259592878636,0.6211172609954554,,
H_Cantayus,H_Cantayus,Hidro,Antioquia,Water,2026,23.505064731303225,32672.039976511478,0.0,4.32,1198670.4392103036,189129.6,60.43259592878636,0.6211172609954554,,
H_Caracoli,H_Caracoli,RunOfRiver,Antioquia,Water,2023,20.5146961790256,28515.42768884558,0.0,3.75,1040512.5340367218,164175.0,60.11314771438851,0.6244960785091505,,
H_Caracoli,H_Caracoli,RunOfRiver,Antioquia,Water,2026,20.5146961790256,28515.42768884558,0.0,3.75,1040512.5340367218,164175.0,60.11314771438851,0.6244960785091505,,
H_Caruquia,H_Caruquia,Hidro,Antioquia,Water,2023,57.01063910927023,79244.78836188561,0.0,9.5,1091835.0357155579,415910.0,27.836730983417276,0.6850593500272798,,
H_Caruquia,H_Caruquia,Hidro,Antioquia,Water,2026,57.01063910927023,79244.78836188561,0.0,9.5,1091835.0357155579,415910.0,27.836730983417276,0.6850593500272798,,
H_Cascada,H_Cascada,Hidro,Nordeste,Water,2023,16.285515051356043,22636.865921384895,0.0,3.0,832410.0272293775,131340.0,60.56835722052457,0.6196923535523607,,
H_Cascada,H_Cascada,Hidro,Nordeste,Water,2026,16.285515051355983,22636.865921384815,0.0,3.0,832410.0272293775,131340.0,60.568357220524796,0.6196923535523584,,
H_CascadaAbe,H_CascadaAbe,Hidro,Antioquia,Water,2023,18.390195766601337,25562.37211557586,0.0,3.0,832410.0272293775,131340.0,53.79564262940887,0.6997791387595637,,
H_CascadaAbe,H_CascadaAbe,Hidro,Antioquia,Water,2026,18.390195766601337,25562.37211557586,0.0,3.0,832410.0272293775,131340.0,53.79564262940887,0.6997791387595637,,
H_CascadaAnt,H_CascadaAnt,Hidro,Antioquia,Water,2023,15.74444650663375,21884.780644220908,0.0,2.3,638181.020875856,100693.99999999999,48.31924711989965,0.7814396717606585,,
H_CascadaAnt,H_CascadaAnt,Hidro,Antioquia,Water,2026,15.74444650663375,21884.780644220908,0.0,2.3,638181.020875856,100693.99999999999,48.31924711989965,0.7814396717606585,,
H_CascadaGra,H_CascadaGra,Hidro,Antioquia,Water,2023,2.082819306907009,2895.118836600742,0.0,2.09,579912.3189697996,91500.2,323.7475452480554,0.11376304357054733,,
H_CascadaGra,H_CascadaGra,Hidro,Antioquia,Water,2026,2.082819306907009,2895.118836600742,0.0,2.09,579912.3189697996,91500.2,323.7475452480554,0.11376304357054733,,
H_Cauya,H_Cauya,Hidro,Surocciden,Water,2023,3.6977858800443584,5139.922373261657,0.0,1.51,418979.7137054533,66107.8,132.57323489829386,0.2795507786782453,,
H_Cauya,H_Cauya,Hidro,Surocciden,Water,2026,3.6977858800443584,5139.922373261657,0.0,1.51,418979.7137054533,66107.8,132.57323489829386,0.2795507786782453,,
H_Chorrera,H_Chorrera,Hidro,Antioquia,Water,2023,58.79945854214887,81731.2473735869,0.0,15.0,4162050.136146887,656700.0,83.34228758259212,0.4474844637910872,,
H_Chorrera,H_Chorrera,Hidro,Antioquia,Water,2026,58.79945854214887,81731.2473735869,0.0,15.0,4162050.136146887,656700.0,83.34228758259212,0.4474844637910872,,
H_Coconuco,H_Coconuco,Hidro,Surocciden,Water,2023,23.748255938030074,33010.075753861805,0.0,4.5,1248615.0408440663,197010.0,62.26289292385745,0.6024418046177085,,
H_Coconuco,H_Coconuco,Hidro,Surocciden,Water,2026,23.748255938030074,33010.075753861805,0.0,4.5,1248615.0408440663,197010.0,62.26289292385745,0.6024418046177085,,
H_Cocuyo,H_Cocuyo,Hidro,Surocciden,Water,2023,3.398762184277785,4724.279436146121,0.0,0.7,194229.0063535214,30645.999999999996,67.55379557056472,0.5542665010237744,,
H_Cocuyo,H_Cocuyo,Hidro,Surocciden,Water,2026,3.398762184277785,4724.279436146121,0.0,0.7,194229.0063535214,30645.999999999996,67.55379557056472,0.5542665010237744,,
H_Coello,H_Coello,Hidro,Surocciden,Water,2023,7.881113528604366,10954.747804760067,0.0,1.2,332964.010891751,52536.0,50.304409047983555,0.7497254117774319,,
H_Coello,H_Coello,Hidro,Surocciden,Water,2026,7.881113528604366,10954.747804760067,0.0,1.2,332964.010891751,52536.0,50.304409047983555,0.7497254117774319,,
H_Currucucue,H_Currucucue,Hidro,Surocciden,Water,2023,3.7268534161985096,5180.326248515928,0.0,1.25,346837.51134557393,54725.0,109.13840502183702,0.34035191015511496,,
H_Currucucue,H_Currucucue,Hidro,Surocciden,Water,2026,3.7268534161985096,5180.326248515928,0.0,1.25,346837.51134557393,54725.0,109.13840502183702,0.34035191015511496,,
H_ElBosque,H_ElBosque,Hidro,Surocciden,Water,2023,14.623292621798882,20326.376744300444,0.0,2.28,632631.6206943268,99818.4,51.47790014927737,0.7321603691920453,,
H_ElBosque,H_ElBosque,Hidro,Surocciden,Water,2026,14.623292621798882,20326.376744300444,0.0,2.28,632631.6206943268,99818.4,51.47790014927737,0.7321603691920453,,
H_ElEden,H_ElEden,Hidro,Surocciden,Water,2023,77.68450732719018,107981.46518479432,0.0,19.9,5521653.180621536,871221.9999999999,83.68279428517378,0.4456328866202598,,
H_ElEden,H_ElEden,Hidro,Surocciden,Water,2026,77.68450732719018,107981.46518479432,0.0,19.9,5521653.180621536,871221.9999999999,83.68279428517378,0.4456328866202598,,
H_ElLimonar,H_ElLimonar,Hidro,Oriental,Water,2023,132.72106047864304,184482.2740653138,0.0,18.0,4994460.163376265,788040.0,44.9588212746519,0.8417114439284819,,
H_ElLimonar,H_ElLimonar,Hidro,Oriental,Water,2026,132.72106047864304,184482.2740653138,0.0,18.0,4994460.163376265,788040.0,44.9588212746519,0.8417114439284819,,
H_ElMolino,H_ElMolino,Hidro,Antioquia,Water,2023,115.5435581669798,160605.5458521019,0.0,19.9,5521653.180621536,871221.9999999999,56.71870271644881,0.6628092412231236,,
H_ElMolino,H_ElMolino,Hidro,Antioquia,Water,2026,115.5435581669798,160605.5458521019,0.0,19.9,5521653.180621536,871221.9999999999,56.71870271644881,0.6628092412231236,,
H_ElPopal,H_ElPopal,Hidro,Antioquia,Water,2023,148.3612605441454,206222.15215636214,0.0,19.9,2330091.0762207652,871221.9999999999,22.96782337841625,0.8510661787484536,,
H_ElPopal,H_ElPopal,Hidro,Antioquia,Water,2026,148.3612605441454,206222.15215636214,0.0,19.9,2330091.0762207652,871221.9999999999,22.96782337841625,0.8510661787484536,,
H_Florida,H_Florida,RunOfRiver,Surocciden,Water,2023,98.92597853674437,137507.11016607465,0.0,19.9,5521653.180621536,871221.9999999999,66.01281470632117,0.5674834132806977,,
H_Florida,H_Florida,RunOfRiver,Surocciden,Water,2026,98.92597853674437,137507.11016607465,0.0,19.9,5521653.180621536,871221.9999999999,66.01281470632117,0.5674834132806977,,
H_Frisolera,H_Frisolera,Hidro,Surocciden,Water,2023,2.753193789466929,3826.939367359031,0.0,0.47,130410.9042659358,20576.6,56.23085604274513,0.6687053797403402,,
H_Frisolera,H_Frisolera,Hidro,Surocciden,Water,2026,2.753193789466929,3826.939367359031,0.0,0.47,130410.9042659358,20576.6,56.23085604274513,0.6687053797403402,,
H_GUATRON,H_GUATRON,Hidro,Antioquia,Water,2023,3667.6613563761466,5098049.285362843,0.0,512.0,58014721.89774836,22415360.0,23.319527860559553,0.8177398500767306,,
H_GUATRON,H_GUATRON,Hidro,Antioquia,Water,2026,3667.661356376147,5098049.285362843,0.0,512.0,58014721.89774836,22415360.0,23.31952786055955,0.8177398500767307,,
H_Guacaica,H_Guacaica,Hidro,Surocciden,Water,2023,6.545131346473206,9097.732571597753,0.0,0.86,238624.20780575488,37650.8,43.60076601535636,0.8687919914082518,,
H_Guacaica,H_Guacaica,Hidro,Surocciden,Water,2026,6.545131346473206,9097.732571597753,0.0,0.86,238624.20780575488,37650.8,43.60076601535636,0.8687919914082518,,
H_Guanaquita,H_Guanaquita,Hidro,Antioquia,Water,2023,66.0190754490317,91766.51487415406,0.0,9.5,1124325.0367783543,415910.0,24.72015157062374,0.7933078040018228,,
H_Guanaquita,H_Guanaquita,Hidro,Antioquia,Water,2026,66.0190754490317,91766.51487415406,0.0,9.5,1124325.0367783543,415910.0,24.72015157062374,0.7933078040018228,,
H_Guaviomeno,H_Guaviomeno,Hidro,Oriental,Water,2023,54.84440285317969,76233.71996591976,0.0,9.9,2746953.089856946,433422.0,59.37905493366237,0.6324016748902227,,
H_Guaviomeno,H_Guaviomeno,Hidro,Oriental,Water,2026,54.84440285317969,76233.71996591976,0.0,9.9,2746953.089856946,433422.0,59.37905493366237,0.6324016748902227,,
H_Herradura,H_Herradura,RunOfRiver,Antioquia,Water,2023,105.60047846881119,146784.66507164756,0.0,19.8,5493906.179713892,866844.0,61.62410378384339,0.608830764660366,,
H_Herradura,H_Herradura,RunOfRiver,Antioquia,Water,2026,105.60047846881119,146784.66507164756,0.0,19.8,5493906.179713892,866844.0,61.62410378384339,0.608830764660366,,
H_Inza,H_Inza,Hidro,Surocciden,Water,2023,2.8890078304003097,4015.720884256431,0.0,0.75,208102.50680734438,32835.0,84.7880109960309,0.43972721923901203,,
