GEN_BLD_SUSPEND_YRS_1,GEN_BLD_SUSPEND_YRS_2,GEN_BLD_SUSPEND_YRS_3,SuspendGen
PV_Oriental,2035,2040,0.0
PV_Oriental,2035,2045,0.0
PV_Oriental,2035,2050,0.0
PV_Oriental,2040,2040,0.0
PV_Oriental,2040,2045,0.0
PV_Oriental,2040,2050,0.0
PV_Oriental,2045,2045,0.0
PV_Oriental,2045,2050,0.0
PV_Oriental,2050,2050,0.0
PV_Antioquia,2025,2025,0.0
PV_Antioquia,2025,2030,0.0
PV_Antioquia,2025,2035,0.0
PV_Antioquia,2025,2040,0.0
PV_Antioquia,2025,2045,0.0
PV_Antioquia,2025,2050,0.0
PV_Antioquia,2030,2030,0.0
PV_Antioquia,2030,2035,0.0
PV_Antioquia,2030,2040,0.0
PV_Antioquia,2030,2045,0.0
PV_Antioquia,2030,2050,0.0
PV_Antioquia,2035,2035,0.0
PV_Antioquia,2035,2040,0.0
PV_Antioquia,2035,2045,0.0
PV_Antioquia,2035,2050,0.0
PV_Antioquia,2040,2040,0.0
PV_Antioquia,2040,2045,0.0
PV_Antioquia,2040,2050,0.0
PV_Antioquia,2045,2045,0.0
PV_Antioquia,2045,2050,0.0
PV_Antioquia,2050,2050,0.0
PV_Nordeste,2025,2025,0.0
PV_Nordeste,2025,2030,0.0
PV_Nordeste,2025,2035,0.0
PV_Nordeste,2025,2040,0.0
PV_Nordeste,2025,2045,0.0
PV_Nordeste,2025,2050,0.0
PV_Nordeste,2030,2030,0.0
PV_Nordeste,2030,2035,0.0
PV_Nordeste,2030,2040,0.0
PV_Nordeste,2030,2045,0.0
PV_Nordeste,2030,2050,0.0
PV_Nordeste,2035,2035,0.0
PV_Nordeste,2035,2040,0.0
PV_Nordeste,2035,2045,0.0
PV_Nordeste,2035,2050,0.0
PV_Nordeste,2040,2040,0.0
PV_Nordeste,2040,2045,0.0
PV_Nordeste,2040,2050,0.0
PV_Nordeste,2045,2045,0.0
PV_Nordeste,2045,2050,0.0
PV_Nordeste,2050,2050,0.0
E_Caribe,2025,2025,0.0
E_Caribe,2025,2030,0.0
E_Caribe,2025,2035,0.0
E_Caribe,2025,2040,0.0
E_Caribe,2025,2045,0.0
E_Caribe,2025,2050,0.0
E_Caribe,2030,2030,0.0
E_Caribe,2030,2035,0.0
E_Caribe,2030,2040,0.0
E_Caribe,2030,2045,0.0
E_Caribe,2030,2050,0.0
E_Caribe,2035,2035,0.0
E_Caribe,2035,2040,0.0
E_Caribe,2035,2045,0.0
E_Caribe,2035,2050,0.0
E_Caribe,2040,2040,0.0
E_Caribe,2040,2045,0.0
E_Caribe,2040,2050,0.0
E_Caribe,2045,2045,0.0
E_Caribe,2045,2050,0.0
E_Caribe,2050,2050,0.0
GEO_Surocciden,2025,2025,0.0
GEO_Surocciden,2025,2030,0.0
GEO_Surocciden,2025,2035,0.0
GEO_Surocciden,2025,2040,0.0
GEO_Surocciden,2025,2045,0.0
GEO_Surocciden,2025,2050,0.0
GEO_Surocciden,2030,2030,0.0
GEO_Surocciden,2030,2035,0.0
GEO_Surocciden,2030,2040,0.0
GEO_Surocciden,2030,2045,0.0
GEO_Surocciden,2030,2050,0.0
GEO_Surocciden,2035,2035,0.0
GEO_Surocciden,2035,2040,0.0
GEO_Surocciden,2035,2045,0.0
GEO_Surocciden,2035,2050,0.0
GEO_Surocciden,2040,2040,0.0
GEO_Surocciden,2040,2045,0.0
GEO_Surocciden,2040,2050,0.0
GEO_Surocciden,2045,2045,0.0
GEO_Surocciden,2045,2050,0.0
GEO_Surocciden,2050,2050,0.0
Bio_Surocciden,2025,2025,0.0
Bio_Surocciden,2025,2030,0.0
Bio_Surocciden,2025,2035,0.0
Bio_Surocciden,2025,2040,0.0
Bio_Surocciden,2025,2045,0.0
Bio_Surocciden,2025,2050,0.0
Bio_Surocciden,2030,2030,0.0
Bio_Surocciden,2030,2035,0.0
Bio_Surocciden,2030,2040,0.0
Bio_Surocciden,2030,2045,0.0
Bio_Surocciden,2030,2050,0.0
Bio_Surocciden,2035,2035,0.0
Bio_Surocciden,2035,2040,0.0
Bio_Surocciden,2035,2045,0.0
Bio_Surocciden,2035,2050,0.0
Bio_Surocciden,2040,2040,0.0
Bio_Surocciden,2040,2045,0.0
Bio_Surocciden,2040,2050,0.0
Bio_Surocciden,2045,2045,0.0
Bio_Surocciden,2045,2050,0.0
Bio_Surocciden,2050,2050,0.0
E_Caribe_UPME4,2040,2040,0.0
E_Caribe_UPME4,2040,2045,0.0
E_Caribe_UPME4,2040,2050,0.0
E_Caribe_UPME4,2045,2045,0.0
E_Caribe_UPME4,2045,2050,0.0
E_Caribe_UPME4,2050,2050,0.0
Bio_Surocciden_UPME4,2040,2040,0.0
Bio_Surocciden_UPME4,2040,2045,0.0
Bio_Surocciden_UPME4,2040,2050,0.0
Bio_Surocciden_UPME4,2045,2045,0.0
Bio_Surocciden_UPME4,2045,2050,0.0
Bio_Surocciden_UPME4,2050,2050,0.0
Biogas_Antioquia_UPME4,2040,2040,0.0
Biogas_Antioquia_UPME4,2040,2045,0.0
Biogas_Antioquia_UPME4,2040,2050,0.0
Biogas_Antioquia_UPME4,2045,2045,0.0
Biogas_Antioquia_UPME4,2045,2050,0.0
Biogas_Antioquia_UPME4,2050,2050,0.0
Biogas_Caribe_UPME4,2040,2040,0.0
Biogas_Caribe_UPME4,2040,2045,0.0
Biogas_Caribe_UPME4,2040,2050,0.0
Biogas_Caribe_UPME4,2045,2045,0.0
Biogas_Caribe_UPME4,2045,2050,0.0
Biogas_Caribe_UPME4,2050,2050,0.0
Biogas_Nordeste_UPME4,2040,2040,0.0
Biogas_Nordeste_UPME4,2040,2045,0.0
Biogas_Nordeste_UPME4,2040,2050,0.0
Biogas_Nordeste_UPME4,2045,2045,0.0
Biogas_Nordeste_UPME4,2045,2050,0.0
Biogas_Nordeste_UPME4,2050,2050,0.0
Biogas_Oriental_UPME4,2040,2040,0.0
Biogas_Oriental_UPME4,2040,2045,0.0
Biogas_Oriental_UPME4,2040,2050,0.0
Biogas_Oriental_UPME4,2045,2045,0.0
Biogas_Oriental_UPME4,2045,2050,0.0
Biogas_Oriental_UPME4,2050,2050,0.0
Biogas_Surocciden_UPME4,2040,2040,0.0
Biogas_Surocciden_UPME4,2040,2045,0.0
Biogas_Surocciden_UPME4,2040,2050,0.0
Biogas_Surocciden_UPME4,2045,2045,0.0
Biogas_Surocciden_UPME4,2045,2050,0.0
Biogas_Surocciden_UPME4,2050,2050,0.0
PV_Antioquia_UPME4,2040,2040,0.0
PV_Antioquia_UPME4,2040,2045,0.0
PV_Antioquia_UPME4,2040,2050,0.0
PV_Antioquia_UPME4,2045,2045,0.0
PV_Antioquia_UPME4,2045,2050,0.0
PV_Antioquia_UPME4,2050,2050,0.0
PV_Caribe_UPME4,2040,2040,0.0
PV_Caribe_UPME4,2040,2045,0.0
PV_Caribe_UPME4,2040,2050,0.0
PV_Caribe_UPME4,2045,2045,0.0
PV_Caribe_UPME4,2045,2050,0.0
PV_Caribe_UPME4,2050,2050,0.0
PV_Nordeste_UPME4,2040,2040,0.0
PV_Nordeste_UPME4,2040,2045,0.0
PV_Nordeste_UPME4,2040,2050,0.0
PV_Nordeste_UPME4,2045,2045,0.0
PV_Nordeste_UPME4,2045,2050,0.0
PV_Nordeste_UPME4,2050,2050,0.0
PV_Oriental_UPME4,2040,2040,0.0
PV_Oriental_UPME4,2040,2045,0.0
PV_Oriental_UPME4,2040,2050,0.0
PV_Oriental_UPME4,2045,2045,0.0
PV_Oriental_UPME4,2045,2050,0.0
PV_Oriental_UPME4,2050,2050,0.0
PV_Surocciden_UPME4,2040,2040,0.0
PV_Surocciden_UPME4,2040,2045,0.0
PV_Surocciden_UPME4,2040,2050,0.0
PV_Surocciden_UPME4,2045,2045,0.0
PV_Surocciden_UPME4,2045,2050,0.0
PV_Surocciden_UPME4,2050,2050,0.0
