gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,Caribe,COMBUSTOLEO,2023,87.0358899832041,809433.7768437982,90605.36521179343,178.0,20395980.66718305,25493160.0,536.543883828138,0.05581799932225391,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2024,309.82466946075454,2881369.425985017,322854.5625334115,178.0,20395980.66718305,25493160.0,157.41325627185356,0.19869726377607258,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2025,309.1781958198398,2875357.2211245107,322170.6131437983,178.0,20395980.66718305,25493160.0,157.72295248376105,0.1982826662432916,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2026,310.5820492826041,2888413.0583282188,323641.23996304977,178.0,20395980.66718305,25493160.0,157.0520699382974,0.19918298784221183,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2027,310.44972350448444,2887182.428591706,323499.2239831075,178.0,20395980.66718305,25493160.0,157.1150476320852,0.19909812445775255,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2028,311.60869981284117,2897960.908259423,324708.25622469635,178.0,20395980.66718305,25493160.0,156.56527434806875,0.19984140103948048,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2029,310.9888010587025,2892195.8498459337,324063.94862829533,178.0,20395980.66718305,25493160.0,156.85882048151623,0.1994438465565533,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2030,310.19241998965214,2884789.505903765,323230.5934577512,178.0,20395980.66718305,25493160.0,157.2376596910843,0.19893311014676776,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2031,309.9912463213564,2882918.590788615,323020.1049392906,178.0,20395980.66718305,25493160.0,157.33366614943535,0.19880409312077135,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2032,309.7302184162581,2880491.0312712006,322746.2739588514,178.0,20395980.66718305,25493160.0,157.4584228423941,0.19863669027772948,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2033,309.90403924109927,2882107.5649422235,322926.37730843015,178.0,20395980.66718305,25493160.0,157.37532286303048,0.19874816533342263,0.0,0.0
