timestamp,Tech,GeneReal
2023_Q2_holidays_12h,Hydro,2109.3841453846157
2023_Q2_holidays_12h,Run of River,256.7706552
2023_Q2_holidays_12h,Solar,88.91560799999999
2023_Q2_holidays_12h,Thermal,240.15646553846156
2023_Q2_holidays_12h,Wind,21.44738090909091
2023_Q2_holidays_13h,Hydro,2154.469308205128
2023_Q2_holidays_13h,Run of River,229.354642
2023_Q2_holidays_13h,Solar,95.46998105263158
2023_Q2_holidays_13h,Thermal,245.8432321875
2023_Q2_holidays_13h,Wind,24.11247818181818
2023_Q2_holidays_14h,Hydro,2152.1503517948718
2023_Q2_holidays_14h,Run of River,215.49338615384616
2023_Q2_holidays_14h,Solar,94.75543710526317
2023_Q2_holidays_14h,Thermal,247.81018671875
2023_Q2_holidays_14h,Wind,26.77811
2023_Q2_holidays_15h,Hydro,2113.1417464102565
2023_Q2_holidays_15h,Run of River,215.2482603846154
2023_Q2_holidays_15h,Solar,86.83358394736841
2023_Q2_holidays_15h,Thermal,259.81052968253965
2023_Q2_holidays_15h,Wind,28.238846363636366
2023_Q2_holidays_16h,Hydro,2101.6205610256407
2023_Q2_holidays_16h,Run of River,214.79594384615388
2023_Q2_holidays_16h,Solar,65.84441641025641
2023_Q2_holidays_16h,Thermal,261.8369203174603
2023_Q2_holidays_16h,Wind,26.340490833333334
2023_Q2_holidays_17h,Hydro,2097.637211025641
2023_Q2_holidays_17h,Run of River,217.44934384615382
2023_Q2_holidays_17h,Solar,40.24863307692308
2023_Q2_holidays_17h,Thermal,263.5685133333333
2023_Q2_holidays_17h,Wind,27.498169166666667
2023_Q2_holidays_18h,Hydro,2119.7812764102564
2023_Q2_holidays_18h,Run of River,228.3586180769231
2023_Q2_holidays_18h,Solar,9.771282702702702
2023_Q2_holidays_18h,Thermal,271.7586541935484
2023_Q2_holidays_18h,Wind,23.84978923076923
2023_Q2_holidays_19h,Hydro,2330.0463617948717
2023_Q2_holidays_19h,Run of River,261.3525742307692
2023_Q2_holidays_19h,Solar,0.024728214285714287
2023_Q2_holidays_19h,Thermal,283.83678111111107
2023_Q2_holidays_19h,Wind,23.26232230769231
2023_Q2_holidays_1h,Hydro,2011.0800815384614
2023_Q2_holidays_1h,Run of River,194.22256153846155
2023_Q2_holidays_1h,Solar,2e-05
2023_Q2_holidays_1h,Thermal,284.31136999999995
2023_Q2_holidays_1h,Wind,20.637987692307693
2023_Q2_holidays_20h,Hydro,2417.6171946153845
2023_Q2_holidays_20h,Run of River,261.7673065384615
2023_Q2_holidays_20h,Solar,1e-05
2023_Q2_holidays_20h,Thermal,292.9006931746032
2023_Q2_holidays_20h,Wind,23.313574615384614
2023_Q2_holidays_21h,Hydro,2372.6598620512823
2023_Q2_holidays_21h,Run of River,257.6446411538461
2023_Q2_holidays_21h,Thermal,296.51649587301586
2023_Q2_holidays_21h,Wind,22.404515384615387
2023_Q2_holidays_22h,Hydro,2266.5224815384613
2023_Q2_holidays_22h,Run of River,255.88282576923078
2023_Q2_holidays_22h,Thermal,292.31927206349206
2023_Q2_holidays_22h,Wind,22.153693846153846
2023_Q2_holidays_23h,Hydro,2130.5241520512823
2023_Q2_holidays_23h,Run of River,240.86893346153846
2023_Q2_holidays_23h,Thermal,291.3511649206349
2023_Q2_holidays_23h,Wind,20.526132307692308
2023_Q2_holidays_2h,Hydro,1926.761364102564
2023_Q2_holidays_2h,Run of River,187.1387803846154
2023_Q2_holidays_2h,Solar,2.9999999999999997e-05
2023_Q2_holidays_2h,Thermal,275.5935425396825
2023_Q2_holidays_2h,Wind,19.28081153846154
2023_Q2_holidays_3h,Hydro,1851.9910215384614
2023_Q2_holidays_3h,Run of River,188.0838526923077
2023_Q2_holidays_3h,Solar,2e-05
2023_Q2_holidays_3h,Thermal,266.858353968254
2023_Q2_holidays_3h,Wind,19.400647499999998
2023_Q2_holidays_4h,Hydro,1812.6116346153844
2023_Q2_holidays_4h,Run of River,190.41148500000003
2023_Q2_holidays_4h,Thermal,255.398813015873
2023_Q2_holidays_4h,Wind,18.401784615384617
2023_Q2_holidays_5h,Hydro,1799.8889602564102
2023_Q2_holidays_5h,Run of River,192.62941307692307
2023_Q2_holidays_5h,Thermal,247.43297174603174
2023_Q2_holidays_5h,Wind,15.272185384615385
2023_Q2_holidays_6h,Hydro,1781.524681025641
2023_Q2_holidays_6h,Run of River,196.06473499999998
2023_Q2_holidays_6h,Solar,0.7755677777777777
2023_Q2_holidays_6h,Thermal,239.77545126984126
2023_Q2_holidays_6h,Wind,13.410236153846155
2023_Q2_holidays_7h,Hydro,1717.0552717948717
2023_Q2_holidays_7h,Run of River,220.03260884615383
2023_Q2_holidays_7h,Solar,14.773116956521738
2023_Q2_holidays_7h,Thermal,232.7190757142857
2023_Q2_holidays_7h,Wind,14.195871666666667
2023_Q2_holidays_8h,Hydro,1772.4500971794873
2023_Q2_holidays_8h,Run of River,240.94292461538458
2023_Q2_holidays_8h,Solar,32.10681425
2023_Q2_holidays_8h,Thermal,236.95058841269844
2023_Q2_holidays_8h,Wind,12.9452375
2023_Q2_holidays_9h,Hydro,1881.0989584615384
2023_Q2_holidays_9h,Run of River,242.2028203846154
2023_Q2_holidays_9h,Solar,53.073329
2023_Q2_holidays_9h,Thermal,240.09445746031747
2023_Q2_holidays_9h,Wind,14.307532
2023_Q2_labor_0h,Hydro,2148.438169578059
2023_Q2_labor_0h,Run of River,201.17115126582277
2023_Q2_labor_0h,Solar,0.00046666666666666666
2023_Q2_labor_0h,Thermal,312.57769761538464
2023_Q2_labor_0h,Wind,22.07402662337662
2023_Q2_labor_10h,Hydro,2418.156779831224
2023_Q2_labor_10h,Run of River,248.09633740259738
2023_Q2_labor_10h,Solar,78.65254008264463
2023_Q2_labor_10h,Thermal,274.9442036061381
2023_Q2_labor_10h,Wind,17.790223243243243
2023_Q2_labor_11h,Hydro,2516.206782827004
2023_Q2_labor_11h,Run of River,246.40352647435896
2023_Q2_labor_11h,Solar,88.59640289256198
2023_Q2_labor_11h,Thermal,282.2018662113402
2023_Q2_labor_11h,Wind,19.281491168831167
2023_Q2_labor_12h,Hydro,2588.844780126582
2023_Q2_labor_12h,Run of River,241.2375323566879
2023_Q2_labor_12h,Solar,94.06901685950413
2023_Q2_labor_12h,Thermal,287.15112378516625
2023_Q2_labor_12h,Wind,22.928353116883116
2023_Q2_labor_13h,Hydro,2572.330825864979
2023_Q2_labor_13h,Run of River,213.74310303797466
2023_Q2_labor_13h,Solar,94.73809214876034
2023_Q2_labor_13h,Thermal,293.20973203608247
2023_Q2_labor_13h,Wind,25.87476233766234
2023_Q2_labor_14h,Hydro,2586.4949139240507
2023_Q2_labor_14h,Run of River,206.66680075949367
2023_Q2_labor_14h,Solar,91.80965871900825
2023_Q2_labor_14h,Thermal,296.67085083969465
2023_Q2_labor_14h,Wind,27.547687012987012
2023_Q2_labor_15h,Hydro,2616.7171323206753
2023_Q2_labor_15h,Run of River,205.9895817721519
2023_Q2_labor_15h,Solar,83.84238219008263
2023_Q2_labor_15h,Thermal,306.8412869132653
2023_Q2_labor_15h,Wind,28.21171974025974
2023_Q2_labor_16h,Hydro,2627.4767811392408
2023_Q2_labor_16h,Run of River,208.09631554140128
2023_Q2_labor_16h,Solar,66.02752719008265
2023_Q2_labor_16h,Thermal,311.6741577634961
2023_Q2_labor_16h,Wind,28.184144805194805
2023_Q2_labor_17h,Hydro,2598.192745991561
2023_Q2_labor_17h,Run of River,212.21011151898733
2023_Q2_labor_17h,Solar,41.43708683544304
2023_Q2_labor_17h,Thermal,306.78780061381076
2023_Q2_labor_17h,Wind,28.576555064935068
2023_Q2_labor_18h,Hydro,2540.689111181435
2023_Q2_labor_18h,Run of River,220.8101737341772
2023_Q2_labor_18h,Solar,11.685564126984127
2023_Q2_labor_18h,Thermal,306.3383185933504
2023_Q2_labor_18h,Wind,28.20956153846154
2023_Q2_labor_19h,Hydro,2686.254703206751
2023_Q2_labor_19h,Run of River,252.09175702531644
2023_Q2_labor_19h,Solar,0.04473709219858156
2023_Q2_labor_19h,Thermal,316.1862291048593
2023_Q2_labor_19h,Wind,26.633711898734177
2023_Q2_labor_1h,Hydro,2024.4617378902954
2023_Q2_labor_1h,Run of River,190.3605729113924
2023_Q2_labor_1h,Solar,0.0002
2023_Q2_labor_1h,Thermal,288.3745430357143
2023_Q2_labor_1h,Wind,21.153687402597402
2023_Q2_labor_20h,Hydro,2741.2331441772153
2023_Q2_labor_20h,Run of River,253.72239202531645
2023_Q2_labor_20h,Solar,1.7647058823529414e-05
2023_Q2_labor_20h,Thermal,325.54688861892583
2023_Q2_labor_20h,Wind,25.60711113924051
2023_Q2_labor_21h,Hydro,2656.7495746835443
2023_Q2_labor_21h,Run of River,252.3471315822785
2023_Q2_labor_21h,Solar,0.0006399999999999999
2023_Q2_labor_21h,Thermal,328.0484750639386
2023_Q2_labor_21h,Wind,24.40476341772152
2023_Q2_labor_22h,Hydro,2504.879035485232
2023_Q2_labor_22h,Run of River,248.51935873417722
2023_Q2_labor_22h,Solar,0.00068
2023_Q2_labor_22h,Thermal,324.40318753213364
2023_Q2_labor_22h,Wind,23.703572948717948
2023_Q2_labor_23h,Hydro,2300.998365400844
2023_Q2_labor_23h,Run of River,231.4749828481013
2023_Q2_labor_23h,Solar,0.00046666666666666666
2023_Q2_labor_23h,Thermal,321.49387633333333
2023_Q2_labor_23h,Wind,22.797305769230768
2023_Q2_labor_2h,Hydro,1964.538782320675
2023_Q2_labor_2h,Run of River,186.3429412658228
2023_Q2_labor_2h,Solar,0.00016
2023_Q2_labor_2h,Thermal,273.8718522307692
