timestamp,Tech,GeneReal
2023_Q2_labor_18h,Hydro,7622.067333544303
2023_Q2_labor_18h,Run of River,441.6203474683544
2023_Q2_labor_18h,Solar,27.95660278481013
2023_Q2_labor_18h,Thermal,1516.1807920253164
2023_Q2_labor_18h,Wind,28.20956153846154
2023_Q2_labor_19h,Hydro,8058.764109620252
2023_Q2_labor_19h,Run of River,504.1835140506329
2023_Q2_labor_19h,Solar,0.07984721518987342
2023_Q2_labor_19h,Thermal,1564.9217162025316
2023_Q2_labor_19h,Wind,26.633711898734177
2023_Q2_labor_1h,Hydro,6073.385213670886
2023_Q2_labor_1h,Run of River,380.7211458227848
2023_Q2_labor_1h,Solar,0.0002
2023_Q2_labor_1h,Thermal,1430.921783164557
2023_Q2_labor_1h,Wind,21.153687402597402
2023_Q2_labor_20h,Hydro,8223.699432531646
2023_Q2_labor_20h,Run of River,507.4447840506329
2023_Q2_labor_20h,Solar,1.8750000000000002e-05
2023_Q2_labor_20h,Thermal,1611.251056329114
2023_Q2_labor_20h,Wind,25.60711113924051
2023_Q2_labor_21h,Hydro,7970.2487240506325
2023_Q2_labor_21h,Run of River,504.694263164557
2023_Q2_labor_21h,Solar,0.0006399999999999999
2023_Q2_labor_21h,Thermal,1623.632325949367
2023_Q2_labor_21h,Wind,24.40476341772152
2023_Q2_labor_22h,Hydro,7514.637106455696
2023_Q2_labor_22h,Run of River,497.03871746835443
2023_Q2_labor_22h,Solar,0.00068
2023_Q2_labor_22h,Thermal,1597.3777208860758
2023_Q2_labor_22h,Wind,23.703572948717948
2023_Q2_labor_23h,Hydro,6902.995096202531
2023_Q2_labor_23h,Run of River,462.9499656962026
2023_Q2_labor_23h,Solar,0.00046666666666666666
2023_Q2_labor_23h,Thermal,1587.1216679746835
2023_Q2_labor_23h,Wind,22.797305769230768
2023_Q2_labor_2h,Hydro,5893.616346962025
2023_Q2_labor_2h,Run of River,372.6858825316456
2023_Q2_labor_2h,Solar,0.00016
2023_Q2_labor_2h,Thermal,1352.0255996202532
2023_Q2_labor_2h,Wind,20.233471666666667
2023_Q2_labor_3h,Hydro,5765.8386373417725
2023_Q2_labor_3h,Run of River,365.1402593670886
2023_Q2_labor_3h,Solar,0.0001825
2023_Q2_labor_3h,Thermal,1296.3483002531646
