LOAD_ZONE,timepoints,zone_demand_mw
Surocciden,499,2171.769230769231
Antioquia,499,1309.0902564102564
Nordeste,499,1153.3892307692308
Surocciden,500,2269.0289743589747
Antioquia,500,1367.716282051282
Oriental,500,2697.056153846154
Nordeste,500,1205.041282051282
Caribe,500,3007.3526923076925
Oriental,501,2781.1891025641025
Surocciden,501,2339.809358974359
Caribe,501,3101.1646153846154
Nordeste,501,1242.6314102564102
Antioquia,501,1410.3807692307691
Oriental,502,2732.5678205128206
Surocciden,502,2298.9053846153847
Nordeste,502,1220.908205128205
Antioquia,502,1385.7244871794871
Caribe,502,3046.950641025641
Nordeste,503,1171.995
Oriental,503,2623.0944871794877
Surocciden,503,2206.8044871794878
Antioquia,503,1330.209358974359
Caribe,503,2924.881153846154
Oriental,504,2470.12358974359
Caribe,504,2754.310512820513
Nordeste,504,1103.6473076923078
Surocciden,504,2078.110641025641
Antioquia,504,1252.6348717948715
Antioquia,505,1208.9785714285715
Caribe,505,2658.320714285714
Surocciden,505,2005.6871428571428
Oriental,505,2384.038571428572
Nordeste,505,1065.1857142857143
Surocciden,506,1900.85
Antioquia,506,1145.7885714285717
Oriental,506,2259.427142857143
Nordeste,506,1009.5085714285714
Caribe,506,2519.3728571428574
Caribe,507,2429.212857142857
Nordeste,507,973.3814285714286
Surocciden,507,1832.8271428571427
Oriental,507,2178.566428571429
Antioquia,507,1104.782857142857
Caribe,508,2369.237857142857
Oriental,508,2124.782142857143
Antioquia,508,1077.5085714285717
Surocciden,508,1787.5757142857144
Nordeste,508,949.3485714285716
Nordeste,509,936.4385714285714
Surocciden,509,1763.2657142857145
Caribe,509,2337.0164285714286
Oriental,509,2095.8857142857146
Antioquia,509,1062.855
Surocciden,510,1793.235
Oriental,510,2131.5085714285715
Caribe,510,2376.737857142857
Antioquia,510,1080.9192857142857
Nordeste,510,952.3557142857144
Caribe,511,2476.4814285714283
Oriental,511,2220.9614285714283
Nordeste,511,992.3207142857144
Surocciden,511,1868.490714285714
Antioquia,511,1126.2821428571428
Surocciden,512,1909.5685714285717
Nordeste,512,1014.1392857142856
Antioquia,512,1151.0421428571428
Caribe,512,2530.925714285714
Oriental,512,2269.787142857143
Caribe,513,2681.7364285714284
Antioquia,513,1219.6278571428572
Oriental,513,2405.0371428571425
Nordeste,513,1074.5685714285714
Surocciden,513,2023.3535714285715
Surocciden,514,2132.464285714286
Caribe,514,2826.3478571428573
Antioquia,514,1285.3964285714285
Oriental,514,2534.7257142857147
Nordeste,514,1132.5135714285714
Oriental,515,2616.1114285714284
Surocciden,515,2200.930714285714
Caribe,515,2917.095714285714
Antioquia,515,1326.6685714285716
Nordeste,515,1168.8757142857144
Surocciden,516,2280.4914285714285
Caribe,516,3022.5457142857144
Oriental,516,2710.681428571429
Antioquia,516,1374.6257142857144
Nordeste,516,1211.1292857142855
Nordeste,517,1243.0321428571428
Caribe,517,3102.162857142857
Antioquia,517,1410.8342857142857
Surocciden,517,2340.5628571428574
Oriental,517,2782.085
Oriental,518,2760.8842857142854
Nordeste,518,1233.5578571428573
Antioquia,518,1400.0842857142857
Caribe,518,3078.5221428571426
Surocciden,518,2322.7285714285717
Oriental,519,2786.0714285714284
Nordeste,519,1244.8128571428572
Surocciden,519,2343.918571428572
Caribe,519,3106.6085714285714
Antioquia,519,1412.8557142857142
Nordeste,520,1266.1671428571428
Surocciden,520,2384.1242857142856
Caribe,520,3159.9
Antioquia,520,1437.0928571428572
Oriental,520,2833.862857142857
Caribe,521,3159.087142857143
Surocciden,521,2383.512142857143
Nordeste,521,1265.842142857143
Antioquia,521,1436.725
Oriental,521,2833.1357142857146
Antioquia,522,1415.6535714285717
Oriental,522,2791.585714285714
Surocciden,522,2348.556428571429
Nordeste,522,1247.2757142857142
Caribe,522,3112.757857142857
Caribe,523,3016.566428571429
Antioquia,523,1371.9071428571428
Oriental,523,2705.320714285714
Nordeste,523,1208.7328571428573
Surocciden,523,2275.9807142857144
Oriental,524,2809.945714285714
Antioquia,524,1424.965
Nordeste,524,1255.48
Caribe,524,3133.2307142857144
Surocciden,524,2364.0042857142857
Nordeste,525,1292.634285714286
Surocciden,525,2433.96
Caribe,525,3225.952142857143
Oriental,525,2893.1014285714286
Antioquia,525,1467.134285714286
Antioquia,526,1439.755
Nordeste,526,1268.5114285714285
Caribe,526,3165.752142857142
Surocciden,526,2388.5407142857143
Oriental,526,2839.1121428571428
Oriental,527,2719.962142857143
Antioquia,527,1379.3307142857143
Nordeste,527,1215.275
Caribe,527,3032.891428571428
Surocciden,527,2288.3
Nordeste,528,1138.6814285714286
Surocciden,528,2144.0778571428573
Oriental,528,2548.532857142857
Antioquia,528,1292.3971428571426
Caribe,528,2841.745
Antioquia,529,1229.373717948718
Oriental,529,2424.252820512821
Surocciden,529,2039.5189743589744
Caribe,529,2703.162820512821
Nordeste,529,1083.1528205128204
Antioquia,530,1167.190641025641
Oriental,530,2301.631923076923
Surocciden,530,1936.3596153846152
Caribe,530,2566.434358974359
Nordeste,530,1028.3660256410258
Nordeste,531,992.740128205128
Caribe,531,2477.52641025641
Oriental,531,2221.896282051282
Surocciden,531,1869.2783333333327
Antioquia,531,1126.7558974358976
Oriental,532,2165.362692307692
Nordeste,532,967.4810256410256
Caribe,532,2414.487051282051
Antioquia,532,1098.0864102564103
Surocciden,532,1821.715512820513
Surocciden,533,1794.7252564102564
Caribe,533,2378.713205128205
Nordeste,533,953.1469230769231
Oriental,533,2133.28
Antioquia,533,1081.8173076923076
Surocciden,534,1814.5952564102563
Oriental,534,2156.898717948718
Antioquia,534,1093.7944871794873
Nordeste,534,963.6991025641024
Caribe,534,2405.049487179487
Oriental,535,2214.912435897436
Antioquia,535,1123.214358974359
Surocciden,535,1863.402948717949
Caribe,535,2469.737692307692
Nordeste,535,989.619871794872
Antioquia,536,1141.4734615384614
Caribe,536,2509.8882051282053
Nordeste,536,1005.7085897435898
Surocciden,536,1893.695
Oriental,536,2250.920128205128
Caribe,537,2658.4278205128203
Antioquia,537,1209.029102564103
Nordeste,537,1065.2282051282052
Oriental,537,2384.1329487179487
Surocciden,537,2005.767435897436
Nordeste,538,1126.35
Caribe,538,2810.9678205128203
Surocciden,538,2120.857435897436
Oriental,538,2520.9347435897434
Antioquia,538,1278.4016666666666
Surocciden,539,2198.4253846153847
Oriental,539,2613.1341025641022
Caribe,539,2913.774358974359
Nordeste,539,1167.5451282051283
Antioquia,539,1325.1579487179488
Oriental,540,2708.058846153846
Antioquia,540,1373.2952564102563
Surocciden,540,2278.2852564102564
Nordeste,540,1209.9570512820512
Caribe,540,3019.6201282051284
Nordeste,541,1240.708717948718
Antioquia,541,1408.1989743589745
Surocciden,541,2336.189230769231
Caribe,541,3096.3664102564103
Oriental,541,2776.8862820512823
Antioquia,542,1406.1308974358976
Surocciden,542,2332.75782051282
Caribe,542,3091.818205128205
Oriental,542,2772.8071794871794
Nordeste,542,1238.8866666666668
Nordeste,543,1244.2252564102564
Oriental,543,2784.754743589744
Antioquia,543,1412.1901282051283
Surocciden,543,2342.8096153846154
Caribe,543,3105.1414102564104
Caribe,544,3125.6080769230766
Nordeste,544,1252.4264102564102
Antioquia,544,1421.498076923077
Oriental,544,2803.1116666666667
Surocciden,544,2358.252307692308
Caribe,545,3115.437948717949
Surocciden,545,2350.579871794872
Nordeste,545,1248.3507692307692
Antioquia,545,1416.873076923077
Oriental,545,2793.989871794872
Nordeste,546,1233.446282051282
Caribe,546,3078.2408974358978
Surocciden,546,2322.514230769231
Antioquia,546,1399.956282051282
Oriental,546,2760.631153846154
Oriental,547,2744.3443589743592
Caribe,547,3060.0815384615385
Antioquia,547,1391.696282051282
Surocciden,547,2308.812051282051
Nordeste,547,1226.1694871794873
Caribe,548,3229.3876923076923
Nordeste,548,1294.010512820513
Surocciden,548,2436.5532051282053
Antioquia,548,1468.6952564102564
Oriental,548,2896.182435897436
Surocciden,549,2439.438717948718
Oriental,549,2899.61282051282
Antioquia,549,1470.4352564102564
Caribe,549,3233.2129487179486
Nordeste,549,1295.543076923077
Antioquia,550,1440.6357692307693
Surocciden,550,2390.0017948717946
Oriental,550,2840.849871794872
Nordeste,550,1269.287564102564
Caribe,550,3167.689230769231
Caribe,551,3042.942435897436
Surocciden,551,2295.880897435897
Oriental,551,2728.974230769231
Nordeste,551,1219.3016666666667
Antioquia,551,1383.902435897436
Antioquia,552,1305.9117948717949
Oriental,552,2575.1807692307693
Nordeste,552,1150.5880769230769
Caribe,552,2871.456282051282
Surocciden,552,2166.496282051282
Surocciden,553,2110.415384615385
Oriental,553,2508.5223076923075
Caribe,553,2797.1276923076925
Nordeste,553,1120.804615384615
Antioquia,553,1272.1084615384616
Antioquia,554,1195.226153846154
Surocciden,554,1982.8715384615384
Oriental,554,2356.9176923076925
Caribe,554,2628.08
Nordeste,554,1053.0684615384614
Caribe,555,2541.87
Oriental,555,2279.6015384615384
Nordeste,555,1018.5230769230768
Surocciden,555,1917.827692307692
Antioquia,555,1156.0207692307692
Antioquia,556,1126.9907692307693
Surocciden,556,1869.6661538461535
Oriental,556,2222.3615384615387
Nordeste,556,992.946923076923
Caribe,556,2478.040769230769
Caribe,557,2447.4715384615383
Surocciden,557,1846.602307692308
Nordeste,557,980.6984615384616
Antioquia,557,1113.0884615384616
Oriental,557,2194.9415384615386
Caribe,558,2497.1015384615384
Oriental,558,2239.452307692308
Nordeste,558,1000.586923076923
Antioquia,558,1135.6607692307691
Surocciden,558,1884.047692307692
Caribe,559,2605.811538461538
Nordeste,559,1044.143076923077
Surocciden,559,1966.0676923076924
Antioquia,559,1185.0992307692309
Oriental,559,2336.944615384615
Nordeste,560,1069.6592307692308
Oriental,560,2394.052307692308
Caribe,560,2669.4876923076927
Antioquia,560,1214.0584615384616
Surocciden,560,2014.112307692308
Oriental,561,2537.103846153846
Antioquia,561,1286.6015384615384
Caribe,561,2828.995384615385
Nordeste,561,1133.5753846153846
Surocciden,561,2134.4615384615386
Antioquia,562,1350.8176923076924
Caribe,562,2970.1953846153847
Nordeste,562,1190.153076923077
Oriental,562,2663.734615384616
Surocciden,562,2240.994615384616
Caribe,563,3071.984615384616
Nordeste,563,1230.9384615384615
Antioquia,563,1397.11
Oriental,563,2755.019230769231
Surocciden,563,2317.794615384616
Nordeste,564,1272.8846153846157
Antioquia,564,1444.7184615384615
Surocciden,564,2396.7761538461536
Oriental,564,2848.9015384615386
Caribe,564,3176.6676923076925
Oriental,565,2929.713846153846
Antioquia,565,1485.7007692307693
Caribe,565,3266.777692307692
Nordeste,565,1308.9930769230768
Surocciden,565,2464.764615384616
Nordeste,566,1303.2323076923078
Oriental,566,2916.8230769230768
Caribe,566,3252.4053846153843
Surocciden,566,2453.919230769231
Antioquia,566,1479.163076923077
Nordeste,567,1315.7700000000002
Surocciden,567,2477.5261538461536
Oriental,567,2944.888461538462
Caribe,567,3283.6953846153847
Antioquia,567,1493.393846153846
Antioquia,568,1520.0807692307692
Caribe,568,3342.37
Oriental,568,2997.5069230769227
Surocciden,568,2521.8
Nordeste,568,1339.2823076923075
Caribe,569,3343.783076923077
Oriental,569,2998.773846153846
Antioquia,569,1520.7223076923076
Surocciden,569,2522.863076923077
Nordeste,569,1339.8476923076923
Antioquia,570,1497.07
Caribe,570,3291.776923076923
Nordeste,570,1319.0107692307693
Oriental,570,2952.133846153846
Surocciden,570,2483.626153846154
Caribe,571,3242.8323076923075
Surocciden,571,2446.693846153846
Antioquia,571,1474.8107692307692
Oriental,571,2908.2376923076927
Nordeste,571,1299.3953846153845
Oriental,572,3034.7915384615385
Antioquia,572,1538.9876923076922
Surocciden,572,2553.166923076923
Nordeste,572,1355.940769230769
Caribe,572,3383.944615384615
Nordeste,573,1350.5530769230768
Oriental,573,3022.732307692308
Antioquia,573,1532.87
Caribe,573,3370.495384615385
Surocciden,573,2543.019230769231
Oriental,574,2965.5730769230768
Surocciden,574,2494.9307692307693
Nordeste,574,1325.0146153846154
Caribe,574,3306.7607692307693
Antioquia,574,1503.8846153846157
Oriental,575,2840.9692307692308
Surocciden,575,2390.102307692308
Caribe,575,3167.8215384615387
Nordeste,575,1269.34
Antioquia,575,1440.6961538461535
Oriental,576,2663.770769230769
Nordeste,576,1190.17
Surocciden,576,2241.0261538461536
Antioquia,576,1350.8384615384616
Caribe,576,2970.236923076923
Oriental,1345,2591.33025974026
Nordeste,1345,1157.802987012987
Surocciden,1345,2180.0824675324675
Caribe,1345,2889.462857142857
Antioquia,1345,1314.1009090909092
Oriental,1346,2462.9640259740263
Surocciden,1346,2072.0871428571427
Nordeste,1346,1100.4492207792207
Caribe,1346,2746.327142857143
Antioquia,1346,1249.0049350649351
Surocciden,1347,2001.311428571429
Oriental,1347,2378.837012987013
Antioquia,1347,1206.3422077922078
Nordeste,1347,1062.861038961039
Caribe,1347,2652.521818181818
Caribe,1348,2584.468571428571
Nordeste,1348,1035.5925974025974
Oriental,1348,2317.805844155844
Surocciden,1348,1949.965974025974
Antioquia,1348,1175.3925974025974
Nordeste,1349,1020.86
Antioquia,1349,1158.671038961039
Caribe,1349,2547.70025974026
Oriental,1349,2284.83051948052
Surocciden,1349,1922.224155844156
Antioquia,1350,1171.237922077922
Nordeste,1350,1031.932077922078
Surocciden,1350,1943.0733766233768
Oriental,1350,2309.6132467532466
Caribe,1350,2575.3335064935063
Nordeste,1351,1065.4664935064934
Oriental,1351,2384.66987012987
Surocciden,1351,2006.2187012987013
Caribe,1351,2659.026493506494
Antioquia,1351,1209.3005194805194
Surocciden,1352,2036.0085714285717
Antioquia,1352,1227.2562337662337
Caribe,1352,2698.508701298701
Nordeste,1352,1081.2885714285717
Oriental,1352,2420.079220779221
Caribe,1353,2849.675584415584
Oriental,1353,2555.648831168831
Antioquia,1353,1296.0062337662337
Nordeste,1353,1141.8596103896105
Surocciden,1353,2150.063116883117
Antioquia,1354,1374.6468831168831
Oriental,1354,2710.7232467532467
Surocciden,1354,2280.5270129870128
Caribe,1354,3022.591298701299
Nordeste,1354,1211.147922077922
Nordeste,1355,1257.993896103896
Caribe,1355,3139.504155844156
Antioquia,1355,1427.8181818181818
Surocciden,1355,2368.735844155844
Oriental,1355,2815.572597402597
Surocciden,1356,2451.966493506494
Antioquia,1356,1477.9866233766234
Caribe,1356,3249.8159740259744
Oriental,1356,2914.502727272727
Nordeste,1356,1302.195974025974
Nordeste,1357,1337.82025974026
Antioquia,1357,1518.4193506493505
Surocciden,1357,2519.0437662337663
Caribe,1357,3338.720779220779
Oriental,1357,2994.2338961038963
Oriental,1358,2989.704285714286
Antioquia,1358,1516.1223376623377
Caribe,1358,3333.67
Nordeste,1358,1335.7964935064936
Surocciden,1358,2515.234155844156
Nordeste,1359,1337.888701298701
Antioquia,1359,1518.4971428571428
Oriental,1359,2994.388571428571
Surocciden,1359,2519.1735064935065
Caribe,1359,3338.8918181818185
Nordeste,1360,1346.212597402597
Antioquia,1360,1527.9445454545455
Oriental,1360,3013.017142857143
Surocciden,1360,2534.846363636364
Caribe,1360,3359.664805194805
Nordeste,1361,1341.536883116883
Antioquia,1361,1522.6385714285714
Caribe,1361,3347.996623376623
Surocciden,1361,2526.0433766233764
Oriental,1361,3002.5529870129867
Surocciden,1362,2487.389090909091
Antioquia,1362,1499.3384415584414
Nordeste,1362,1321.009090909091
Caribe,1362,3296.764545454545
Oriental,1362,2956.607792207792
Oriental,1363,2912.4035064935065
Nordeste,1363,1301.257922077922
Surocciden,1363,2450.1998701298703
Caribe,1363,3247.4744155844155
Antioquia,1363,1476.9215584415583
Oriental,1364,3081.9855844155845
Caribe,1364,3436.568441558442
Antioquia,1364,1562.91987012987
Surocciden,1364,2592.8698701298704
Nordeste,1364,1377.0271428571427
Surocciden,1365,2629.47012987013
Antioquia,1365,1584.9810389610388
Caribe,1365,3485.078311688312
Nordeste,1365,1396.4654545454546
Oriental,1365,3125.490519480519
Oriental,1366,3052.3587012987014
Surocciden,1366,2567.9435064935064
Antioquia,1366,1547.894935064935
Caribe,1366,3403.531948051948
Nordeste,1366,1363.7893506493506
Nordeste,1367,1307.0831168831169
Oriental,1367,2925.4405194805195
Surocciden,1367,2461.1690909090908
Antioquia,1367,1483.5337662337663
Caribe,1367,3262.012987012987
Antioquia,1368,1397.3854545454544
Oriental,1368,2755.562337662337
Nordeste,1368,1231.1822077922077
Surocciden,1368,2318.250389610389
Caribe,1368,3072.5889610389613
Caribe,1369,2980.784615384616
Antioquia,1369,1355.6346153846157
Oriental,1369,2673.229230769231
Surocciden,1369,2248.9830769230766
Nordeste,1369,1194.3953846153845
Caribe,1370,2793.5753846153843
Oriental,1370,2505.335384615385
Nordeste,1370,1119.3815384615384
Surocciden,1370,2107.7361538461537
Antioquia,1370,1270.493846153846
Caribe,1371,2700.798461538461
Surocciden,1371,2037.7346153846156
Oriental,1371,2422.132307692308
Nordeste,1371,1082.205384615385
Antioquia,1371,1228.2992307692307
Surocciden,1372,1987.3053846153848
Nordeste,1372,1055.423076923077
Caribe,1372,2633.958461538461
Antioquia,1372,1197.8992307692308
Oriental,1372,2362.19
Oriental,1373,2336.7407692307693
Nordeste,1373,1044.0523076923075
Surocciden,1373,1965.8984615384616
Caribe,1373,2605.5815384615385
Antioquia,1373,1184.9946153846154
Oriental,1374,2374.056923076923
Antioquia,1374,1203.9176923076925
Caribe,1374,2647.191538461538
Surocciden,1374,1997.2907692307688
Nordeste,1374,1060.7246153846154
Nordeste,1375,1108.4284615384615
Caribe,1375,2766.246153846153
Antioquia,1375,1258.063076923077
Surocciden,1375,2087.1153846153848
Oriental,1375,2480.8276923076924
Surocciden,1376,2137.282307692308
Caribe,1376,2832.7353846153846
Antioquia,1376,1288.3023076923075
Oriental,1376,2540.4569230769234
Nordeste,1376,1135.0715384615385
Oriental,1377,2696.132307692308
Antioquia,1377,1367.246923076923
Surocciden,1377,2268.250769230769
Nordeste,1377,1204.6284615384616
Caribe,1377,3006.322307692308
Oriental,1378,2873.0223076923075
Surocciden,1378,2417.0676923076926
Nordeste,1378,1283.6623076923076
Caribe,1378,3203.5615384615385
Antioquia,1378,1456.9530769230769
Surocciden,1379,2499.6553846153847
Caribe,1379,3313.02
Antioquia,1379,1506.7315384615383
Nordeste,1379,1327.5215384615385
Oriental,1379,2971.1846153846154
Nordeste,1380,1374.4461538461535
Caribe,1380,3430.123076923077
Antioquia,1380,1559.9892307692307
Surocciden,1380,2588.0069230769227
Oriental,1380,3076.209230769231
Oriental,1381,3157.740769230769
Nordeste,1381,1410.8753846153847
Antioquia,1381,1601.336923076923
Surocciden,1381,2656.6030769230765
Caribe,1381,3521.039230769231
Caribe,1382,3499.55
Surocciden,1382,2640.3907692307694
Nordeste,1382,1402.263846153846
Oriental,1382,3138.4684615384613
Antioquia,1382,1591.5638461538465
Antioquia,1383,1595.5815384615385
Nordeste,1383,1405.804615384615
Surocciden,1383,2647.0561538461543
Oriental,1383,3146.393076923077
Caribe,1383,3508.3853846153847
Antioquia,1384,1618.5461538461536
Surocciden,1384,2685.1553846153843
Oriental,1384,3191.6807692307693
Nordeste,1384,1426.0384615384614
Caribe,1384,3558.8846153846152
Antioquia,1385,1617.7615384615383
Surocciden,1385,2683.850769230769
Caribe,1385,3557.1530769230767
Nordeste,1385,1425.3446153846153
Oriental,1385,3190.1284615384616
Antioquia,1386,1588.4015384615386
Surocciden,1386,2635.144615384616
Caribe,1386,3492.599230769231
Oriental,1386,3132.2361538461537
Nordeste,1386,1399.4792307692308
Nordeste,1387,1364.7446153846154
Antioquia,1387,1548.9784615384615
Caribe,1387,3405.913846153846
Surocciden,1387,2569.742307692308
Oriental,1387,3054.494615384616
Antioquia,1388,1619.0461538461536
Nordeste,1388,1426.4776923076922
Surocciden,1388,2685.9830769230766
Caribe,1388,3559.979230769231
Oriental,1388,3192.662307692308
Oriental,1389,3217.173846153846
Surocciden,1389,2706.6046153846155
Caribe,1389,3587.31
Antioquia,1389,1631.4746153846152
Nordeste,1389,1437.4292307692308
Oriental,1390,3139.922307692308
Surocciden,1390,2641.61
Nordeste,1390,1402.9138461538462
Caribe,1390,3501.168461538461
Antioquia,1390,1592.2992307692307
Caribe,1391,3352.479230769231
Nordeste,1391,1343.333076923077
Oriental,1391,3006.5730769230768
Surocciden,1391,2529.423846153846
Antioquia,1391,1524.6776923076925
Surocciden,1392,2379.6761538461537
Antioquia,1392,1434.4123076923076
Caribe,1392,3154.004615384615
Nordeste,1392,1263.804615384615
Oriental,1392,2828.576923076923
Caribe,1393,2897.8860759493678
Nordeste,1393,1161.1781012658228
Oriental,1393,2598.884936708861
Surocciden,1393,2186.437341772152
Antioquia,1393,1317.9321518987342
Caribe,1394,2753.7432911392407
Antioquia,1394,1252.3775949367089
Surocciden,1394,2077.682658227848
Oriental,1394,2469.6145569620253
Nordeste,1394,1103.4203797468356
Surocciden,1395,2005.692658227848
Antioquia,1395,1208.9835443037975
Oriental,1395,2384.044556962025
Caribe,1395,2658.328607594937
Nordeste,1395,1065.1883544303798
Nordeste,1396,1037.763670886076
Surocciden,1396,1954.0544303797467
Oriental,1396,2322.665569620253
Antioquia,1396,1177.857088607595
Caribe,1396,2589.8888607594936
Caribe,1397,2555.3636708860763
Antioquia,1397,1162.1559493670886
Surocciden,1397,1928.006835443038
Nordeste,1397,1023.930506329114
Oriental,1397,2291.702658227848
Caribe,1398,2594.469240506329
Surocciden,1398,1957.512151898734
Antioquia,1398,1179.940379746835
Nordeste,1398,1039.5993670886078
Oriental,1398,2326.7743037974683
Caribe,1399,2694.568734177215
Nordeste,1399,1079.709240506329
Oriental,1399,2416.54582278481
Surocciden,1399,2033.0367088607595
Antioquia,1399,1225.4650632911394
Surocciden,1400,2061.795569620253
Oriental,1400,2450.7306329113926
Caribe,1400,2732.6872151898733
Antioquia,1400,1242.8008860759494
Nordeste,1400,1094.9824050632913
Caribe,1401,2889.329493670886
Antioquia,1401,1314.0403797468357
Surocciden,1401,2179.9812658227847
Oriental,1401,2591.2111392405063
Nordeste,1401,1157.7498734177216
Surocciden,1402,2306.436075949367
Caribe,1402,3056.9316455696203
Nordeste,1402,1224.9075949367088
Antioquia,1402,1390.2640506329114
Oriental,1402,2741.5198734177216
Surocciden,1403,2391.205316455696
Caribe,1403,3169.2832911392406
Antioquia,1403,1441.360759493671
Oriental,1403,2842.2796202531645
Nordeste,1403,1269.9269620253165
Nordeste,1404,1315.8627848101266
Antioquia,1404,1493.4974683544303
Surocciden,1404,2477.699367088608
Caribe,1404,3283.921772151899
Oriental,1404,2945.0889873417723
Caribe,1405,3371.734936708861
Antioquia,1405,1533.43417721519
Nordeste,1405,1351.0486075949366
Surocciden,1405,2543.952658227848
Oriental,1405,3023.8425316455696
Oriental,1406,3010.328607594937
Nordeste,1406,1345.0102531645568
Antioquia,1406,1526.5811392405064
Caribe,1406,3356.667088607595
Surocciden,1406,2532.584556962025
Oriental,1407,3022.3049367088606
Antioquia,1407,1532.653924050633
Nordeste,1407,1350.3615189873417
Caribe,1407,3370.0205063291137
Surocciden,1407,2542.659746835443
Antioquia,1408,1543.6210126582278
Surocciden,1408,2560.852151898734
Oriental,1408,3043.9286075949367
Caribe,1408,3394.1327848101264
Nordeste,1408,1360.023164556962
Antioquia,1409,1540.6616455696203
Oriental,1409,3038.095696202532
Surocciden,1409,2555.943797468354
Caribe,1409,3387.627848101265
Nordeste,1409,1357.4172151898736
Nordeste,1410,1337.2207594936708
Surocciden,1410,2517.9172151898733
Antioquia,1410,1517.7398734177216
Caribe,1410,3337.225696202532
Oriental,1410,2992.8941772151898
Caribe,1411,3266.300126582278
Surocciden,1411,2464.403417721519
Nordeste,1411,1308.8011392405062
Antioquia,1411,1485.482911392405
Oriental,1411,2929.2860759493674
Oriental,1412,3091.094810126582
Caribe,1412,3446.724936708861
Surocciden,1412,2600.5325316455696
Antioquia,1412,1567.5388607594937
Nordeste,1412,1381.097088607595
Surocciden,1413,2659.844810126582
Nordeste,1413,1412.596329113924
Antioquia,1413,1603.2903797468357
Oriental,1413,3161.5950632911395
Caribe,1413,3525.336455696203
Caribe,1414,3449.382405063292
Surocciden,1414,2602.538101265823
Oriental,1414,3093.478227848101
Nordeste,1414,1382.1618987341774
Antioquia,1414,1568.747341772152
Oriental,1415,2956.06
Surocciden,1415,2486.9291139240504
Nordeste,1415,1320.76417721519
Caribe,1415,3296.1553164556963
Antioquia,1415,1499.0611392405065
Surocciden,1416,2329.177594936709
Nordeste,1416,1236.9848101265825
Oriental,1416,2768.551392405064
Antioquia,1416,1403.9721518987342
Caribe,1416,3087.0727848101264
Caribe,1417,2980.026923076923
Antioquia,1417,1355.2892307692307
Oriental,1417,2672.5507692307697
Surocciden,1417,2248.413076923077
Nordeste,1417,1194.0923076923077
Nordeste,1418,1119.4
Surocciden,1418,2107.7723076923075
Caribe,1418,2793.623076923077
Antioquia,1418,1270.5146153846154
Oriental,1418,2505.38
Caribe,1419,2704.4076923076927
Nordeste,1419,1083.6507692307691
Surocciden,1419,2040.46
Antioquia,1419,1229.940769230769
Oriental,1419,2425.369230769231
Surocciden,1420,1990.1884615384613
Caribe,1420,2637.78
Oriental,1420,2365.613076923077
Antioquia,1420,1199.6384615384616
Nordeste,1420,1056.9546153846154
Surocciden,1421,1967.8607692307687
Nordeste,1421,1045.0961538461538
Oriental,1421,2339.0746153846158
Caribe,1421,2608.186153846153
Antioquia,1421,1186.1792307692308
Oriental,1422,2396.269230769231
Caribe,1422,2671.96
Nordeste,1422,1070.6492307692308
Surocciden,1422,2015.9769230769232
Antioquia,1422,1215.182307692308
Surocciden,1423,2126.1115384615387
Oriental,1423,2527.1776923076923
Antioquia,1423,1281.5684615384614
Caribe,1423,2817.9307692307693
Nordeste,1423,1129.1392307692308
Oriental,1424,2575.7615384615387
Surocciden,1424,2166.983846153846
Antioquia,1424,1306.205384615385
Caribe,1424,2872.1030769230765
Nordeste,1424,1150.8461538461538
Oriental,1425,2720.0415384615385
Surocciden,1425,2288.366153846154
Nordeste,1425,1215.3107692307692
Antioquia,1425,1379.3707692307692
Caribe,1425,3032.9815384615385
Caribe,1426,3193.933846153846
Antioquia,1426,1452.5715384615385
Oriental,1426,2864.3876923076923
Nordeste,1426,1279.8038461538465
Surocciden,1426,2409.8038461538463
Antioquia,1427,1498.47
Surocciden,1427,2485.9484615384613
Nordeste,1427,1320.2415384615383
Oriental,1427,2954.8953846153845
Caribe,1427,3294.855384615385
Nordeste,1428,1367.276153846154
Surocciden,1428,2574.5107692307693
Oriental,1428,3060.162307692308
Caribe,1428,3412.234615384616
Antioquia,1428,1551.8515384615384
Oriental,1429,3138.4492307692303
Antioquia,1429,1591.5553846153848
Caribe,1429,3499.527692307692
Nordeste,1429,1402.2553846153846
Surocciden,1429,2640.3715384615384
Surocciden,1430,2613.263076923077
Oriental,1430,3106.226923076923
Nordeste,1430,1387.8584615384616
Antioquia,1430,1575.2130769230769
Caribe,1430,3463.599230769231
Surocciden,1431,2631.8792307692306
Oriental,1431,3128.3530769230774
Caribe,1431,3488.269230769231
Antioquia,1431,1586.4353846153847
Nordeste,1431,1397.7446153846154
Surocciden,1432,2675.2246153846154
Nordeste,1432,1420.7653846153846
Oriental,1432,3179.876923076923
Caribe,1432,3545.7215384615383
Antioquia,1432,1612.5615384615385
Oriental,1433,3179.8907692307694
Caribe,1433,3545.737692307692
Surocciden,1433,2675.2353846153846
Antioquia,1433,1612.5684615384614
Nordeste,1433,1420.7715384615385
Surocciden,1434,2630.583076923077
Antioquia,1434,1585.6523076923077
Caribe,1434,3486.5546153846158
Nordeste,1434,1397.0553846153848
Oriental,1434,3126.813076923077
Oriental,1435,3032.533076923077
Caribe,1435,3381.4261538461537
Antioquia,1435,1537.8423076923077
Nordeste,1435,1354.930769230769
Surocciden,1435,2551.264615384616
Surocciden,1436,2661.14
Caribe,1436,3527.053846153846
