gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,CARBON,2035,14256.900025246774,119631188.24198472,13725761.414135456,1627.5,255374468.35368097,233090550.0,42.652765013349395,1.0000000017708457,0.0,0.0
Thermal,COMBUSTOLEO,2023,3.2238498502748964e-07,0.002998180360755654,0.0003353735446250812,178.0,20395980.66718305,25493160.0,142342673515.85336,2.0675246589931865e-10,0.0,0.0
Thermal,COMBUSTOLEO,2024,3.417635823738995e-07,0.003178401316077265,0.0003554171062227682,178.0,20395980.66718305,25493160.0,134271593104.25702,2.191803796456694e-10,0.0,0.0
Thermal,COMBUSTOLEO,2025,3.667820559656033e-07,0.003411073120480111,0.0003813787580312047,178.0,20395980.66718305,25493160.0,125112829060.80222,2.352252680503843e-10,0.0,0.0
Thermal,COMBUSTOLEO,2026,3.9247226164611145e-07,0.0036499920333088365,0.00040805936651462047,178.0,20395980.66718305,25493160.0,116923271158.99686,2.5170095277699407e-10,0.0,0.0
Thermal,COMBUSTOLEO,2027,4.108490393316123e-07,0.0038208960657839953,0.00042717095028297405,178.0,20395980.66718305,25493160.0,111693435490.70593,2.6348637789980775e-10,0.0,0.0
Thermal,COMBUSTOLEO,2028,4.2016545930660494e-07,0.003907538771551426,0.0004369741687580461,178.0,20395980.66718305,25493160.0,109216832689.72417,2.6946119959635534e-10,0.0,0.0
Thermal,COMBUSTOLEO,2029,4.3597811614770075e-07,0.004054596480173617,0.0004534482342787935,178.0,20395980.66718305,25493160.0,105255605663.68271,2.796021985452906e-10,0.0,0.0
Thermal,COMBUSTOLEO,2030,4.6809068334267935e-07,0.004353243355086918,0.00048669057536875217,178.0,20395980.66718305,25493160.0,98034723408.37387,3.0019668266294653e-10,0.0,0.0
Thermal,COMBUSTOLEO,2031,4.915860158651176e-07,0.004571749947545594,0.0005110424438743437,178.0,20395980.66718305,25493160.0,93349158012.55412,3.152647477458298e-10,0.0,0.0
Thermal,COMBUSTOLEO,2032,5.268809297253388e-07,0.004899992646445652,0.0005475400229369661,178.0,20395980.66718305,25493160.0,87095846676.4111,3.3790013963197033e-10,0.0,0.0
Thermal,COMBUSTOLEO,2033,5.380837867662161e-07,0.00500417921692581,0.0005592488038502743,178.0,20395980.66718305,25493160.0,85282518821.04175,3.450847742331178e-10,0.0,0.0
Thermal,COMBUSTOLEO,2034,5.49397506114301e-07,0.005109396806863,0.0005710935306840903,178.0,20395980.66718305,25493160.0,83526299558.31161,3.523405072304531e-10,0.0,0.0
Thermal,COMBUSTOLEO,2035,6.380746002808364e-07,0.005934093782611777,0.0006626088185044581,178.0,20395980.66718305,25493160.0,71918143510.05339,4.092110463039584e-10,0.0,0.0
Thermal,GASIMPOR,2023,8.208932604638899e-07,0.005811924284084341,0.0003917951218577657,835.0,95661453.12922928,119588700.0,262214545425.06842,1.1222667821396793e-10,0.0,0.0
Thermal,GASIMPOR,2024,1.4567657986314656e-06,0.010633924465400357,0.0006888060457127496,887.0,101778213.32931766,127036140.0,157070102520.87698,1.8748305027869136e-10,0.0,0.0
Thermal,GASIMPOR,2025,1.5688642223294566e-06,0.011448627967260424,0.0007398375061661496,887.0,101778213.32931766,127036140.0,145847135835.0066,2.0190990902707504e-10,0.0,0.0
Thermal,GASIMPOR,2026,1.6335677679988198e-06,0.011920296120839493,0.0007702157983085986,887.0,101778213.32931766,127036140.0,140070315920.5595,2.1023713507626902e-10,0.0,0.0
Thermal,GASIMPOR,2027,1.6965931863549153e-06,0.012381144966660523,0.0008005113344887033,887.0,101778213.32931766,127036140.0,134866952892.40213,2.183483892597431e-10,0.0,0.0
Thermal,GASIMPOR,2028,1.590689527252629e-06,0.011620978698226843,0.0007576752155290272,887.0,101778213.32931766,127036140.0,143846017353.32788,2.047187851992799e-10,0.0,0.0
Thermal,GASIMPOR,2029,1.6269829785105812e-06,0.011888325109857444,0.0007763593912976085,887.0,101778213.32931766,127036140.0,140637214011.0978,2.0938968490970293e-10,0.0,0.0
Thermal,GASIMPOR,2030,1.9110017941197403e-06,0.013945940178955438,0.0009021090609134064,887.0,101778213.32931766,127036140.0,119735289651.39551,2.459423785114953e-10,0.0,0.0
Thermal,GASIMPOR,2031,2.0928966514334743e-06,0.01526076770998907,0.0009818065188506538,887.0,101778213.32931766,127036140.0,109329026441.82553,2.6935190852052144e-10,0.0,0.0
Thermal,GASIMPOR,2032,39.185811244257245,277435.5441109703,15000.015260863946,887.0,101778213.32931766,127036140.0,5846.294400935809,0.0050431410640063784,0.0,0.0
Thermal,GASIMPOR,2033,2.4000856207305727e-06,0.017486345804519625,0.0011184439220878165,887.0,101778213.32931766,127036140.0,95335912756.7933,3.088865578305833e-10,0.0,0.0
Thermal,GASIMPOR,2034,2.2988550796044918e-06,0.016762490207833824,0.0010782284854984128,887.0,101778213.32931766,127036140.0,99534048655.84076,2.958583753667242e-10,0.0,0.0
Thermal,GASIMPOR,2035,380.0281597348515,2690599.3715922097,146491.87763613567,887.0,101778213.32931766,127036140.0,609.1784168374066,0.048908917717467866,0.0,0.0
Thermal,GASNACIO,2023,4206.346396611442,29780932.487924904,1966779.994913861,2140.0,387975882.69127166,306490800.0,172.17973673367402,0.22438155574464652,0.0,0.0
Thermal,GASNACIO,2024,3592.4161004951097,25434305.99141886,1680093.7014605827,2140.0,387975882.69127166,306490800.0,200.3946560042065,0.19163231876494202,0.0,0.0
Thermal,GASNACIO,2025,4072.0741562965613,28830285.026483417,1896410.6560715225,2140.0,387975882.69127166,306490800.0,177.6237219549002,0.21721899438273803,0.0,0.0
Thermal,GASNACIO,2026,4739.7710180117865,33557578.80740474,2194894.775665595,2140.0,387975882.69127166,306490800.0,153.59903647920612,0.2528363322030782,0.0,0.0
Thermal,GASNACIO,2027,4612.92168987479,32659485.564181693,2180328.8361445824,2140.0,387975882.69127166,306490800.0,157.62811882358014,0.2460697355158744,0.0,0.0
Thermal,GASNACIO,2028,3492.160423730361,24724495.799921706,1714176.7922868342,2140.0,387975882.69127166,306490800.0,205.94448456721997,0.18628432252221008,0.0,0.0
Thermal,GASNACIO,2029,2985.3559794060843,21136320.33407497,1507148.958831879,2140.0,387975882.69127166,306490800.0,239.7044131292211,0.15924956148412944,0.0,0.0
Thermal,GASNACIO,2030,3598.921475741117,25480364.047990594,1764098.7557370735,2140.0,387975882.69127166,306490800.0,200.04522232344772,0.1919793387392308,0.0,0.0
Thermal,GASNACIO,2031,4582.433590877852,32435971.08042994,2182171.059995216,2140.0,387975882.69127166,306490800.0,158.62808251465563,0.2444433913112838,0.0,0.0
Thermal,GASNACIO,2032,6138.6164652729685,43453745.83103752,2852811.4281758056,2140.0,387975882.69127166,306490800.0,120.20956720408105,0.32745574965182467,0.0,0.0
Thermal,GASNACIO,2033,8468.077949819586,59946333.14162506,3842078.02043905,2140.0,387975882.69127166,306490800.0,89.08904952262156,0.4517175537606999,0.0,0.0
Thermal,GASNACIO,2034,11503.199355816996,81396698.98187028,5146844.42929166,2140.0,387975882.69127166,306490800.0,67.44761676070574,0.6136217810255299,0.0,0.0
Thermal,GASNACIO,2035,13775.04945400031,97465026.56732555,6140566.401836492,2140.0,387975882.69127166,306490800.0,57.49029881185786,0.7348103878078088,0.0,0.0
pv_solar,Solar,2023,1398.2708643565816,1398270.8643565818,0.0,752.17,89831666.0385282,12012154.9,73.83554534005965,0.21221261375027087,0.0,0.0
pv_solar,Solar,2024,3485.4753307335304,3313764.096802416,0.0,1832.0700000000002,218880924.2599225,29245829.9,72.13952026560703,0.21717800724184766,0.0,0.0
pv_solar,Solar,2025,3690.7822333922095,3313764.096781164,0.0,1942.0699999999997,231060676.85834044,30849629.9,71.86120829766577,0.21694489527239888,0.0,0.0
pv_solar,Solar,2026,4093.2418791514365,3494119.0023417235,0.0,2160.0699999999997,255089952.694374,34037873.9,71.4890432171037,0.2163194038608251,0.0,0.0
pv_solar,Solar,2027,4332.144456188818,3494119.0023179664,0.0,2288.0699999999997,267215259.97101092,35634545.9,70.71415276461795,0.21613719789067595,0.0,0.0
pv_solar,Solar,2028,4571.047033483512,3494119.0022372263,0.0,2416.0699999999997,278428805.29782283,37111153.89999999,69.7945297572075,0.21597429796618425,0.0,0.0
pv_solar,Solar,2029,4800.6174790767855,3494119.0022150567,0.0,2539.0699999999997,288388971.70363474,38422702.9,68.80485584312194,0.21583323577472743,0.0,0.0
pv_solar,Solar,2030,5004.0579553799425,3494119.002268132,0.0,2648.0699999999997,296540660.14028865,39496134.9,67.85111544871731,0.2157191813748432,0.0,0.0
pv_solar,Solar,2031,5207.498431586102,3494119.00226589,0.0,2757.0699999999997,304092702.49732727,40490541.9,66.84156855205725,0.2156141451892597,0.0,0.0
pv_solar,Solar,2032,5377.343232864596,3494119.0022882414,0.0,2848.07,309952344.6590049,41262130.9,65.9635398375592,0.21553261233817483,0.0,0.0
pv_solar,Solar,2033,5524.790917374539,3494119.002246295,0.0,2927.0699999999997,314691195.3640199,41886151.9,65.17377248320871,0.21546594194107377,0.0,0.0
pv_solar,Solar,2034,5674.105028227836,3494119.0021822453,0.0,3007.0699999999997,319161639.51025474,42474791.9,64.35033341751101,0.21540199745961833,0.0,0.0
pv_solar,Solar,2035,5801.022022802856,3494119.002308403,0.0,3075.0699999999997,322721955.74671805,42943583.89999999,63.637003479373305,0.2153502606089412,0.0,0.0
