load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q4_labor_11h,4323.38,0,-2985.51,1337.87,0
Antioquia,2023_Q4_labor_12h,4390.39,0,-3018.81,1371.58,0
Antioquia,2023_Q4_labor_13h,4386.01,0,-3020.11,1365.9,0
Antioquia,2023_Q4_labor_14h,4409.22,0,-3035.37,1373.85,0
Antioquia,2023_Q4_labor_15h,4447.67,0,-3058.67,1388.99,0
Antioquia,2023_Q4_labor_16h,4450.24,0,-3064.17,1386.07,0
Antioquia,2023_Q4_labor_17h,4425.05,0,-3057.32,1367.73,0
Antioquia,2023_Q4_labor_18h,4398.89,0,-3045.95,1352.94,0
Antioquia,2023_Q4_labor_19h,4519.57,0,-3099.95,1419.62,0
Antioquia,2023_Q4_labor_20h,4516.01,0,-3098.72,1417.29,0
Antioquia,2023_Q4_labor_21h,4461.87,0,-3074.67,1387.2,0
Antioquia,2023_Q4_labor_22h,4356.76,0,-3027.26,1329.51,0
Antioquia,2023_Q4_labor_23h,4209.01,0,-2958.27,1250.74,0
Antioquia,2023_Q4_holidays_0h,4185.03,0,-3091.66,1093.37,0
Antioquia,2023_Q4_holidays_1h,4133.47,0,-3062.94,1070.54,0
Antioquia,2023_Q4_holidays_2h,4026.93,0,-2994.49,1032.44,0
Antioquia,2023_Q4_holidays_3h,3918.19,0,-2917.69,1000.5,0
Antioquia,2023_Q4_holidays_4h,3821.57,0,-2849.03,972.546,0
Antioquia,2023_Q4_holidays_5h,3781.04,0,-2820.41,960.625,0
Antioquia,2023_Q4_holidays_6h,3715.93,0,-2769.95,945.987,0
Antioquia,2023_Q4_holidays_7h,3607.41,0,-2681.32,926.082,0
Antioquia,2023_Q4_holidays_8h,3702.46,0,-2738.65,963.802,0
Antioquia,2023_Q4_holidays_9h,3840.83,0,-2826.69,1014.14,0
Antioquia,2023_Q4_holidays_10h,3970.21,0,-2910.17,1060.04,0
Antioquia,2023_Q4_holidays_11h,4095.65,0,-2994.31,1101.33,0
Antioquia,2023_Q4_holidays_12h,4211.23,0,-3076.13,1135.1,0
Antioquia,2023_Q4_holidays_13h,4256.88,0,-3105.54,1151.34,0
Antioquia,2023_Q4_holidays_14h,4268.4,0,-3117.1,1151.3,0
Antioquia,2023_Q4_holidays_15h,4254.24,0,-3115.97,1138.26,0
Antioquia,2023_Q4_holidays_16h,4248.16,0,-3117.91,1130.25,0
Antioquia,2023_Q4_holidays_17h,4242.17,0,-3119.86,1122.31,0
Antioquia,2023_Q4_holidays_18h,4288.52,0,-3145.14,1143.38,0
Antioquia,2023_Q4_holidays_19h,4477.15,0,-3237.89,1239.26,0
Antioquia,2023_Q4_holidays_20h,4510.8,0,-3253.52,1257.29,0
Antioquia,2023_Q4_holidays_21h,4483.47,0,-3241.48,1241.99,0
Antioquia,2023_Q4_holidays_22h,4419.18,0,-3211.46,1207.72,0
Antioquia,2023_Q4_holidays_23h,4314.18,0,-3159.63,1154.55,0
Antioquia,2024_Q1_labor_0h,3907.5,0,-2778.76,1128.74,0
Antioquia,2024_Q1_labor_1h,3794.76,0,-2734.5,1060.27,0
Antioquia,2024_Q1_labor_2h,3732.7,0,-2708.13,1024.57,0
Antioquia,2024_Q1_labor_3h,3687.27,0,-2687.77,999.508,0
Antioquia,2024_Q1_labor_4h,3660.37,0,-2675.07,985.301,0
Antioquia,2024_Q1_labor_5h,3687.17,0,-2687.9,999.278,0
Antioquia,2024_Q1_labor_6h,3756.66,0,-2713.71,1042.95,0
Antioquia,2024_Q1_labor_7h,3766.07,0,-2706.23,1059.84,0
Antioquia,2024_Q1_labor_8h,3836.88,0,-2723.44,1113.44,0
Antioquia,2024_Q1_labor_9h,3928.87,0,-2749.12,1179.75,0
Antioquia,2024_Q1_labor_10h,3984.98,0,-2762.74,1222.24,0
Antioquia,2024_Q1_labor_11h,4048.47,0,-2782.94,1265.52,0
Antioquia,2024_Q1_labor_12h,4106.72,0,-2805.57,1301.15,0
Antioquia,2024_Q1_labor_13h,4110.49,0,-2811.95,1298.54,0
Antioquia,2024_Q1_labor_14h,4136.1,0,-2829.73,1306.37,0
Antioquia,2024_Q1_labor_15h,4180.8,0,-2858.16,1322.65,0
Antioquia,2024_Q1_labor_16h,4195.29,0,-2874.68,1320.61,0
Antioquia,2024_Q1_labor_17h,4177.85,0,-2877.24,1300.6,0
Antioquia,2024_Q1_labor_18h,4128.84,0,-2859.45,1269.38,0
Antioquia,2024_Q1_labor_19h,4239.01,0,-2905.54,1333.47,0
Antioquia,2024_Q1_labor_20h,4294.16,0,-2930.55,1363.61,0
Antioquia,2024_Q1_labor_21h,4240.97,0,-2907.06,1333.9,0
Antioquia,2024_Q1_labor_22h,4148.93,0,-2868.88,1280.05,0
Antioquia,2024_Q1_labor_23h,4024.07,0,-2820.94,1203.13,0
Antioquia,2024_Q1_holidays_0h,3765.54,0,-2660.62,1104.91,0
Antioquia,2024_Q1_holidays_1h,3745.53,0,-2650.62,1094.91,0
Antioquia,2024_Q1_holidays_2h,3676.91,0,-2614.88,1062.03,0
Antioquia,2024_Q1_holidays_3h,3596.21,0,-2566.34,1029.86,0
Antioquia,2024_Q1_holidays_4h,3559.48,0,-2542.74,1016.74,0
Antioquia,2024_Q1_holidays_5h,3574.05,0,-2552.43,1021.62,0
Antioquia,2024_Q1_holidays_6h,3595.63,0,-2552.93,1042.7,0
Antioquia,2024_Q1_holidays_7h,3526.74,0,-2476.29,1050.46,0
Antioquia,2024_Q1_holidays_8h,3568.84,0,-2464.52,1104.32,0
Antioquia,2024_Q1_holidays_9h,3682.82,0,-2504.55,1178.27,0
Antioquia,2024_Q1_holidays_10h,3766.12,0,-2537.62,1228.5,0
Antioquia,2024_Q1_holidays_11h,3844.49,0,-2572.53,1271.95,0
Antioquia,2024_Q1_holidays_12h,3916.47,0,-2614.32,1302.16,0
Antioquia,2024_Q1_holidays_13h,3945.35,0,-2646.32,1299.03,0
Antioquia,2024_Q1_holidays_14h,3973.75,0,-2689.71,1284.04,0
Antioquia,2024_Q1_holidays_15h,4015.86,0,-2751.34,1264.51,0
Antioquia,2024_Q1_holidays_16h,4027.84,0,-2772.88,1254.96,0
Antioquia,2024_Q1_holidays_17h,4013.48,0,-2778.86,1234.62,0
Antioquia,2024_Q1_holidays_18h,4004.37,0,-2778.43,1225.94,0
Antioquia,2024_Q1_holidays_19h,4163.74,0,-2858.36,1305.38,0
Antioquia,2024_Q1_holidays_20h,4217.28,0,-2885.54,1331.74,0
Antioquia,2024_Q1_holidays_21h,4142.4,0,-2847.54,1294.86,0
Antioquia,2024_Q1_holidays_22h,4022.91,0,-2788.35,1234.56,0
Antioquia,2024_Q1_holidays_23h,3889.87,0,-2722.77,1167.11,0
Antioquia,2024_Q2_labor_0h,3696.34,0,-2592.6,1103.75,0
Antioquia,2024_Q2_labor_1h,3599.1,0,-2550.25,1048.85,0
Antioquia,2024_Q2_labor_2h,3530.68,0,-2518.17,1012.5,0
Antioquia,2024_Q2_labor_3h,3480.03,0,-2493.6,986.437,0
Antioquia,2024_Q2_labor_4h,3453.6,0,-2480.31,973.288,0
Antioquia,2024_Q2_labor_5h,3484.44,0,-2496.26,988.182,0
Antioquia,2024_Q2_labor_6h,3548.68,0,-2522.37,1026.31,0
Antioquia,2024_Q2_labor_7h,3553.39,0,-2512.56,1040.83,0
Antioquia,2024_Q2_labor_8h,3640.28,0,-2539.79,1100.49,0
Antioquia,2024_Q2_labor_9h,3732.51,0,-2568.18,1164.32,0
Antioquia,2024_Q2_labor_10h,3791.75,0,-2584.64,1207.12,0
Antioquia,2024_Q2_labor_11h,3860.08,0,-2609.29,1250.78,0
Antioquia,2024_Q2_labor_12h,3918.01,0,-2633.79,1284.23,0
Antioquia,2024_Q2_labor_13h,3917.01,0,-2638.52,1278.49,0
Antioquia,2024_Q2_labor_14h,3940.19,0,-2656.61,1283.57,0
Antioquia,2024_Q2_labor_15h,3974.49,0,-2681.74,1292.76,0
Antioquia,2024_Q2_labor_16h,3989.28,0,-2699,1290.28,0
Antioquia,2024_Q2_labor_17h,3974.19,0,-2703.1,1271.08,0
Antioquia,2024_Q2_labor_18h,3934.06,0,-2689.99,1244.07,0
Antioquia,2024_Q2_labor_19h,4052.4,0,-2739.61,1312.79,0
Antioquia,2024_Q2_labor_20h,4107.07,0,-2764.34,1342.73,0
Antioquia,2024_Q2_labor_21h,4054.63,0,-2740.83,1313.8,0
Antioquia,2024_Q2_labor_22h,3953.35,0,-2697.91,1255.44,0
Antioquia,2024_Q2_labor_23h,3818.84,0,-2643.04,1175.8,0
Antioquia,2024_Q2_holidays_0h,4133.2,0,-2998.17,1135.03,0
Antioquia,2024_Q2_holidays_1h,3948.36,0,-2884.32,1064.04,0
Antioquia,2024_Q2_holidays_2h,3840.71,0,-2810.66,1030.06,0
Antioquia,2024_Q2_holidays_3h,3746.5,0,-2741.82,1004.68,0
Antioquia,2024_Q2_holidays_4h,3704.88,0,-2711.48,993.407,0
Antioquia,2024_Q2_holidays_5h,3795.84,0,-2778.14,1017.7,0
Antioquia,2024_Q2_holidays_6h,3948.97,0,-2875.67,1073.29,0
Antioquia,2024_Q2_holidays_7h,3909.2,0,-2815.27,1093.93,0
Antioquia,2024_Q2_holidays_8h,3996.57,0,-2841.37,1155.2,0
Antioquia,2024_Q2_holidays_9h,4090.91,0,-2874.4,1216.51,0
Antioquia,2024_Q2_holidays_10h,4137.97,0,-2883.03,1254.95,0
Antioquia,2024_Q2_holidays_11h,4242.27,0,-2942.62,1299.65,0
Antioquia,2024_Q2_holidays_12h,4349.91,0,-3017.01,1332.9,0
Antioquia,2024_Q2_holidays_13h,4357.67,0,-3038.46,1319.21,0
Antioquia,2024_Q2_holidays_14h,4468.02,0,-3139.41,1328.61,0
Antioquia,2024_Q2_holidays_15h,4535.73,0,-3185.23,1350.5,0
Antioquia,2024_Q2_holidays_16h,4556.18,0,-3205.68,1350.5,0
Antioquia,2024_Q2_holidays_17h,4532.94,0,-3204.98,1327.96,0
Antioquia,2024_Q2_holidays_18h,4463.04,0,-3175.13,1287.92,0
Antioquia,2024_Q2_holidays_19h,4566.89,0,-3223.5,1343.38,0
Antioquia,2024_Q2_holidays_20h,4609.11,0,-3241.93,1367.18,0
Antioquia,2024_Q2_holidays_21h,4554.32,0,-3216.95,1337.36,0
Antioquia,2024_Q2_holidays_22h,4446.21,0,-3166.33,1279.89,0
Antioquia,2024_Q2_holidays_23h,4293.31,0,-3087.45,1205.86,0
Antioquia,2024_Q3_labor_0h,3736.5,0,-2593.82,1142.68,0
Antioquia,2024_Q3_labor_1h,3616.75,0,-2531.07,1085.67,0
Antioquia,2024_Q3_labor_2h,3535.18,0,-2487.79,1047.39,0
Antioquia,2024_Q3_labor_3h,3476.65,0,-2456.67,1019.98,0
Antioquia,2024_Q3_labor_4h,3444.99,0,-2439.8,1005.19,0
Antioquia,2024_Q3_labor_5h,3468.75,0,-2452.62,1016.14,0
Antioquia,2024_Q3_labor_6h,3515.14,0,-2471.3,1043.84,0
Antioquia,2024_Q3_labor_7h,3517.61,0,-2457.97,1059.64,0
Antioquia,2024_Q3_labor_8h,3620.33,0,-2496.81,1123.52,0
Antioquia,2024_Q3_labor_9h,3727.27,0,-2538.63,1188.64,0
Antioquia,2024_Q3_labor_10h,3797.61,0,-2564.94,1232.66,0
Antioquia,2024_Q3_labor_11h,3880.66,0,-2602.8,1277.85,0
Antioquia,2024_Q3_labor_12h,3954.23,0,-2641.93,1312.31,0
Antioquia,2024_Q3_labor_13h,3961.03,0,-2652.14,1308.89,0
Antioquia,2024_Q3_labor_14h,3994.32,0,-2679.98,1314.35,0
Antioquia,2024_Q3_labor_15h,4040.41,0,-2716.89,1323.51,0
Antioquia,2024_Q3_labor_16h,4058.48,0,-2739.31,1319.16,0
Antioquia,2024_Q3_labor_17h,4047.85,0,-2746.59,1301.25,0
Antioquia,2024_Q3_labor_18h,3995.92,0,-2724.81,1271.12,0
Antioquia,2024_Q3_labor_19h,4111.22,0,-2781.9,1329.32,0
Antioquia,2024_Q3_labor_20h,4198.1,0,-2826.18,1371.92,0
Antioquia,2024_Q3_labor_21h,4148.78,0,-2801.08,1347.71,0
Antioquia,2024_Q3_labor_22h,4040.5,0,-2747,1293.5,0
Antioquia,2024_Q3_labor_23h,3887.52,0,-2670.8,1216.72,0
Antioquia,2024_Q3_holidays_0h,4063.72,0,-2881.98,1181.74,0
Antioquia,2024_Q3_holidays_1h,3871.48,0,-2761.69,1109.8,0
Antioquia,2024_Q3_holidays_2h,3771.79,0,-2699.68,1072.11,0
Antioquia,2024_Q3_holidays_3h,3686.4,0,-2644.04,1042.36,0
Antioquia,2024_Q3_holidays_4h,3648.58,0,-2618.32,1030.25,0
Antioquia,2024_Q3_holidays_5h,3707.1,0,-2657.86,1049.24,0
Antioquia,2024_Q3_holidays_6h,3809.8,0,-2715.65,1094.15,0
Antioquia,2024_Q3_holidays_7h,3823.92,0,-2700.59,1123.33,0
Antioquia,2024_Q3_holidays_8h,3954.66,0,-2760.31,1194.35,0
Antioquia,2024_Q3_holidays_9h,4086.02,0,-2822.95,1263.07,0
Antioquia,2024_Q3_holidays_10h,4152.76,0,-2847.79,1304.97,0
Antioquia,2024_Q3_holidays_11h,4269.58,0,-2917.29,1352.29,0
Antioquia,2024_Q3_holidays_12h,4382.77,0,-2996.63,1386.14,0
Antioquia,2024_Q3_holidays_13h,4390.73,0,-3012.62,1378.1,0
Antioquia,2024_Q3_holidays_14h,4458.58,0,-3069.12,1389.46,0
Antioquia,2024_Q3_holidays_15h,4553.66,0,-3141.88,1411.78,0
Antioquia,2024_Q3_holidays_16h,4569.93,0,-3164.25,1405.67,0
Antioquia,2024_Q3_holidays_17h,4542.34,0,-3161.1,1381.24,0
Antioquia,2024_Q3_holidays_18h,4445.22,0,-3109.52,1335.7,0
Antioquia,2024_Q3_holidays_19h,4543.41,0,-3164.44,1378.97,0
Antioquia,2024_Q3_holidays_20h,4617.36,0,-3204.61,1412.76,0
Antioquia,2024_Q3_holidays_21h,4563.64,0,-3176.04,1387.6,0
Antioquia,2024_Q3_holidays_22h,4432.71,0,-3102.23,1330.48,0
Antioquia,2024_Q3_holidays_23h,4243.91,0,-2989.62,1254.29,0
Antioquia,2024_Q4_labor_0h,4100.41,0,-2906.62,1193.79,0
Antioquia,2024_Q4_labor_1h,3977.25,0,-2845.44,1131.81,0
Antioquia,2024_Q4_labor_2h,3897.04,0,-2804,1093.04,0
Antioquia,2024_Q4_labor_3h,3838.16,0,-2772.64,1065.52,0
Antioquia,2024_Q4_labor_4h,3803.78,0,-2753.89,1049.89,0
Antioquia,2024_Q4_labor_5h,3830.94,0,-2768.81,1062.12,0
Antioquia,2024_Q4_labor_6h,3882.04,0,-2790.76,1091.28,0
Antioquia,2024_Q4_labor_7h,3891.22,0,-2782.12,1109.1,0
Antioquia,2024_Q4_labor_8h,3996.52,0,-2821.54,1174.98,0
Antioquia,2024_Q4_labor_9h,4100.9,0,-2859.94,1240.96,0
Antioquia,2024_Q4_labor_10h,4171.38,0,-2884.81,1286.57,0
Antioquia,2024_Q4_labor_11h,4253.06,0,-2919.84,1333.22,0
Antioquia,2024_Q4_labor_12h,4324.02,0,-2956.15,1367.88,0
Antioquia,2024_Q4_labor_13h,4333.18,0,-2967.47,1365.71,0
Antioquia,2024_Q4_labor_14h,4365.23,0,-2992.91,1372.32,0
Antioquia,2024_Q4_labor_15h,4407.87,0,-3025.58,1382.29,0
