LOAD_ZONE,timepoints,zone_demand_mw
Caribe,1166,3267.7706493506494
Antioquia,1166,1486.1525974025974
Nordeste,1166,1309.3898701298701
Oriental,1166,2930.6044155844156
Surocciden,1166,2465.5125974025973
Surocciden,1165,2470.364025974026
Oriental,1165,2936.3711688311687
Nordeste,1165,1311.9663636363637
Caribe,1165,3274.20012987013
Antioquia,1165,1489.0759740259741
Caribe,1164,3184.5748051948053
Antioquia,1164,1448.3158441558442
Surocciden,1164,2402.7428571428572
Nordeste,1164,1276.0542857142857
Oriental,1164,2855.9935064935066
Nordeste,1163,1232.3511688311687
Caribe,1163,3075.509090909091
Oriental,1163,2758.180909090909
Antioquia,1163,1398.713116883117
Surocciden,1163,2320.452207792208
Antioquia,1162,1348.6394805194807
Caribe,1162,2965.405194805195
Nordeste,1162,1188.2325974025975
Oriental,1162,2659.436753246753
Surocciden,1162,2237.37987012987
Antioquia,1161,1271.8066233766233
Caribe,1161,2796.4662337662335
Oriental,1161,2507.9294805194804
Surocciden,1161,2109.9163636363637
Nordeste,1161,1120.54
Oriental,1160,2373.1427272727274
Surocciden,1160,1996.5207792207793
Nordeste,1160,1060.3167532467533
Caribe,1160,2646.1723376623377
Antioquia,1160,1203.4541558441558
Oriental,1159,2332.0157142857142
Surocciden,1159,1961.9209090909092
Nordeste,1159,1041.9411688311689
Caribe,1159,2600.313246753247
Antioquia,1159,1182.5977922077923
Surocciden,1158,1891.1496103896102
Oriental,1158,2247.8946753246755
Nordeste,1158,1004.3558441558441
Antioquia,1158,1139.9403896103897
Caribe,1158,2506.514155844156
Surocciden,1157,1866.8054545454545
Antioquia,1157,1125.2653246753246
Oriental,1157,2218.958311688312
Nordeste,1157,991.4270129870131
Caribe,1157,2474.248311688312
Antioquia,1156,1140.827922077922
Nordeste,1156,1005.1388311688312
Surocciden,1156,1892.6237662337662
Oriental,1156,2249.6466233766237
Caribe,1156,2508.4681818181816
Oriental,1155,2306.905974025974
Nordeste,1155,1030.7225974025973
Caribe,1155,2572.3155844155845
Antioquia,1155,1169.8654545454544
Surocciden,1155,1940.7961038961037
Surocciden,1154,2009.189350649351
Oriental,1154,2388.1996103896104
Nordeste,1154,1067.0446753246754
Caribe,1154,2662.961818181818
Antioquia,1154,1211.0903896103896
Antioquia,1153,1288.232987012987
Caribe,1153,2832.5845454545456
Oriental,1153,2540.320909090909
Nordeste,1153,1135.012077922078
Surocciden,1153,2137.167012987013
Surocciden,1152,2220.463076923077
Oriental,1152,2639.326153846154
Nordeste,1152,1179.2484615384615
Caribe,1152,2942.980769230769
Antioquia,1152,1338.44
Surocciden,1151,2322.7115384615386
Nordeste,1151,1233.5523076923077
Oriental,1151,2760.866923076923
Caribe,1151,3078.504615384615
Antioquia,1151,1400.076153846154
Surocciden,1150,2388.630769230769
Oriental,1150,2839.2192307692308
Antioquia,1150,1439.809230769231
Nordeste,1150,1268.56
Caribe,1150,3165.869230769231
Oriental,1149,2874.1884615384615
Nordeste,1149,1284.1846153846154
Caribe,1149,3204.863846153846
Antioquia,1149,1457.5415384615385
Surocciden,1149,2418.0492307692307
Caribe,1148,3158.903846153846
Surocciden,1148,2383.373846153846
Antioquia,1148,1436.6399999999999
Nordeste,1148,1265.7676923076922
Oriental,1148,2832.9700000000003
Antioquia,1147,1325.4884615384615
Caribe,1147,2914.503076923077
Nordeste,1147,1167.8353846153846
Oriental,1147,2613.7869230769234
Surocciden,1147,2198.973076923077
Caribe,1146,2860.806923076923
Surocciden,1146,2158.463076923077
Oriental,1146,2565.633076923077
Nordeste,1146,1146.3223076923077
Antioquia,1146,1301.069230769231
Nordeste,1145,1154.4223076923076
Surocciden,1145,2173.7161538461537
Oriental,1145,2583.7638461538463
Caribe,1145,2881.0253846153846
Antioquia,1145,1310.2653846153846
Oriental,1144,2602.089230769231
Nordeste,1144,1162.6107692307692
Caribe,1144,2901.4615384615386
Antioquia,1144,1319.5584615384616
Surocciden,1144,2189.1346153846152
Nordeste,1143,1175.9238461538462
Antioquia,1143,1334.6676923076923
Caribe,1143,2934.6815384615384
Oriental,1143,2631.8846153846152
Surocciden,1143,2214.2007692307693
Oriental,1142,2631.993846153846
Nordeste,1142,1175.9723076923076
Caribe,1142,2934.8030769230772
Antioquia,1142,1334.7215384615386
Surocciden,1142,2214.2915384615385
Antioquia,1141,1315.8946153846155
Surocciden,1141,2183.0576923076924
Oriental,1141,2594.866923076923
Nordeste,1141,1159.3823076923077
Caribe,1141,2893.4069230769232
Surocciden,1140,2118.109230769231
Antioquia,1140,1276.7446153846154
Oriental,1140,2517.666923076923
Caribe,1140,2807.3223076923077
Nordeste,1140,1124.8892307692308
Surocciden,1139,2038.6876923076923
Oriental,1139,2423.262307692308
Nordeste,1139,1082.7092307692308
Caribe,1139,2702.058461538462
Antioquia,1139,1228.8715384615384
Caribe,1138,2585.066153846154
Antioquia,1138,1175.663076923077
Nordeste,1138,1035.8315384615385
Oriental,1138,2318.3392307692307
Surocciden,1138,1950.4161538461537
Surocciden,1137,1853.6084615384616
Antioquia,1137,1117.313076923077
Caribe,1137,2456.7592307692307
Nordeste,1137,984.4192307692308
Oriental,1137,2203.2715384615385
Surocciden,1136,1781.063076923077
Oriental,1136,2117.0415384615385
Nordeste,1136,945.8907692307693
Caribe,1136,2360.606923076923
Antioquia,1136,1073.5823076923077
Nordeste,1135,966.2223076923076
Antioquia,1135,1096.6584615384616
Surocciden,1135,1819.3461538461538
Oriental,1135,2162.5461538461536
Caribe,1135,2411.3476923076923
Surocciden,1134,1847.499230769231
Oriental,1134,2196.0084615384617
Nordeste,1134,981.1738461538462
Caribe,1134,2448.6600000000003
Antioquia,1134,1113.6284615384616
Oriental,1133,2223.2615384615387
Surocciden,1133,1870.4276923076925
Nordeste,1133,993.3507692307692
Caribe,1133,2479.048461538461
Antioquia,1133,1127.4476923076923
Oriental,1132,2287.1569230769232
Caribe,1132,2550.295384615384
Nordeste,1132,1021.8984615384616
Surocciden,1132,1924.1823076923076
Antioquia,1132,1159.8515384615384
Antioquia,1131,1196.8815384615386
Caribe,1131,2631.7184615384613
Nordeste,1131,1054.5253846153846
Oriental,1131,2360.18
Surocciden,1131,1985.6146153846153
Oriental,1130,2447.27
Surocciden,1130,2058.886153846154
Nordeste,1130,1093.4376923076923
Antioquia,1130,1241.0461538461539
Caribe,1130,2728.83
Surocciden,1129,2102.79
Antioquia,1129,1267.5115384615385
Caribe,1129,2787.02
Nordeste,1129,1116.7546153846154
Oriental,1129,2499.4569230769234
Surocciden,1128,2405.4497435897433
Oriental,1128,2859.2110256410256
Nordeste,1128,1277.4920512820513
Caribe,1128,3188.1634615384614
Antioquia,1128,1449.9473076923077
Surocciden,1127,2556.940641025641
Oriental,1127,3039.279615384615
Antioquia,1127,1541.2626923076923
Nordeste,1127,1357.946153846154
Caribe,1127,3388.948333333333
Nordeste,1126,1416.871923076923
Surocciden,1126,2667.894487179487
Oriental,1126,3171.163846153846
Caribe,1126,3536.0055128205126
Antioquia,1126,1608.142564102564
Antioquia,1125,1643.0294871794872
Surocciden,1125,2725.770641025641
Oriental,1125,3239.956923076923
Nordeste,1125,1447.6089743589744
Caribe,1125,3612.714487179487
Antioquia,1124,1645.7255128205127
Caribe,1124,3618.643205128205
Nordeste,1124,1449.9842307692309
Oriental,1124,3245.273717948718
Surocciden,1124,2730.2442307692304
Oriental,1123,3092.839487179487
Surocciden,1123,2602.0003846153845
Nordeste,1123,1381.8767948717948
Caribe,1123,3448.670384615384
Antioquia,1123,1568.4239743589742
Surocciden,1122,2630.450512820513
Oriental,1122,3126.6558974358973
Nordeste,1122,1396.9855128205127
Caribe,1122,3486.377179487179
Antioquia,1122,1585.5725641025642
Nordeste,1121,1415.7179487179487
Antioquia,1121,1606.8333333333333
Caribe,1121,3533.126153846154
Oriental,1121,3168.5815384615385
Surocciden,1121,2665.721794871795
Surocciden,1120,2671.3437179487178
Oriental,1120,3175.2626923076923
Nordeste,1120,1418.7029487179486
Caribe,1120,3540.576153846154
Antioquia,1120,1610.2220512820513
Antioquia,1119,1592.6728205128204
Surocciden,1119,2642.2285897435895
Oriental,1119,3140.6549999999997
Nordeste,1119,1403.2411538461538
Caribe,1119,3501.9883333333337
Surocciden,1118,2626.9296153846153
Nordeste,1118,1395.1158974358973
Caribe,1118,3481.7111538461536
Antioquia,1118,1583.4505128205128
Oriental,1118,3122.4710256410253
Surocciden,1117,2637.860128205128
Oriental,1117,3135.463333333333
Nordeste,1117,1400.9210256410256
Caribe,1117,3496.1991025641028
Antioquia,1117,1590.0385897435897
Nordeste,1116,1366.490641025641
Antioquia,1116,1550.9603846153846
Caribe,1116,3410.272435897436
Oriental,1116,3058.403333333333
Surocciden,1116,2573.0297435897437
Surocciden,1115,2484.616923076923
Oriental,1115,2953.3121794871795
Nordeste,1115,1319.5361538461539
Caribe,1115,3293.0911538461537
Antioquia,1115,1497.6670512820513
Antioquia,1114,1447.0126923076923
Nordeste,1114,1274.906282051282
Oriental,1114,2853.4248717948717
Caribe,1114,3181.71141025641
Surocciden,1114,2400.5819230769234
Nordeste,1113,1206.3806410256411
Caribe,1113,3010.6960256410257
Antioquia,1113,1369.2376923076922
Oriental,1113,2700.055128205128
Surocciden,1113,2271.5517948717948
Surocciden,1112,2139.2608974358977
Oriental,1112,2542.808076923077
Nordeste,1112,1136.1233333333332
Caribe,1112,2835.357948717949
Antioquia,1112,1289.4950000000001
Surocciden,1111,2091.0278205128207
Oriental,1111,2485.477051282051
Nordeste,1111,1110.507435897436
Caribe,1111,2771.4315384615384
Antioquia,1111,1260.4216666666666
Caribe,1110,2674.727435897436
Antioquia,1110,1216.4417948717949
Surocciden,1110,2018.0660256410256
Oriental,1110,2398.7520512820515
Nordeste,1110,1071.7591025641027
Caribe,1109,2631.8464102564103
Surocciden,1109,1985.711923076923
Oriental,1109,2360.295
Nordeste,1109,1054.5764102564103
Antioquia,1109,1196.939358974359
Oriental,1108,2389.695897435897
Antioquia,1108,1211.8492307692309
Nordeste,1108,1067.7132051282051
Caribe,1108,2664.6298717948716
Surocciden,1108,2010.4469230769232
Surocciden,1107,2060.9510256410254
Oriental,1107,2449.7271794871795
Nordeste,1107,1094.5348717948718
Caribe,1107,2731.568076923077
Antioquia,1107,1242.2917948717948
Surocciden,1106,2133.8875641025643
Nordeste,1106,1133.2694871794872
Caribe,1106,2828.2366666666667
Antioquia,1106,1286.2562820512821
Oriental,1106,2536.4221794871796
Antioquia,1105,1363.7948717948718
Caribe,1105,2998.7308974358975
Surocciden,1105,2262.524230769231
Oriental,1105,2689.324358974359
Nordeste,1105,1201.5871794871796
Surocciden,1104,2130.441538461538
Nordeste,1104,1131.44
Caribe,1104,2823.67
Antioquia,1104,1284.180769230769
Oriental,1104,2532.3246153846153
Surocciden,1103,2230.5738461538463
Oriental,1103,2651.3453846153843
Nordeste,1103,1184.6176923076923
Caribe,1103,2956.381538461538
Antioquia,1103,1344.5369230769231
Surocciden,1102,2291.076153846154
Oriental,1102,2723.2607692307693
Nordeste,1102,1216.75
Caribe,1102,3036.5715384615387
Antioquia,1102,1381.0053846153846
Nordeste,1101,1228.6392307692308
Antioquia,1101,1394.5
Surocciden,1101,2313.4615384615386
Oriental,1101,2749.873076923077
Caribe,1101,3066.243846153846
Nordeste,1100,1175.906153846154
Surocciden,1100,2214.1723076923076
Oriental,1100,2631.8484615384614
Caribe,1100,2934.6453846153845
Antioquia,1100,1334.6484615384616
Oriental,1099,2452.15
Antioquia,1099,1243.5207692307692
Nordeste,1099,1095.616923076923
Caribe,1099,2734.270769230769
Surocciden,1099,2062.9892307692307
Caribe,1098,2731.2723076923075
Surocciden,1098,2060.726153846154
Oriental,1098,2449.462307692308
Nordeste,1098,1094.416923076923
Antioquia,1098,1242.1584615384616
Surocciden,1097,2078.080769230769
Oriental,1097,2470.087692307692
Nordeste,1097,1103.6315384615384
Caribe,1097,2754.27
Antioquia,1097,1252.616923076923
Caribe,1096,2784.8107692307694
Surocciden,1096,2101.122307692308
Oriental,1096,2497.476153846154
Nordeste,1096,1115.8676923076923
Antioquia,1096,1266.506153846154
Caribe,1095,2819.2523076923076
Antioquia,1095,1282.1723076923076
Nordeste,1095,1129.670769230769
Oriental,1095,2528.366153846154
Surocciden,1095,2127.11
Antioquia,1094,1280.94
Caribe,1094,2816.5492307692307
Nordeste,1094,1128.5853846153846
Oriental,1094,2525.94
Surocciden,1094,2125.0692307692307
Antioquia,1093,1261.5507692307692
Caribe,1093,2773.913846153846
Surocciden,1093,2092.8992307692306
Oriental,1093,2487.7038461538464
Nordeste,1093,1111.503076923077
Caribe,1092,2701.1469230769226
Antioquia,1092,1228.4553846153847
Nordeste,1092,1082.3446153846153
Surocciden,1092,2037.996923076923
Oriental,1092,2422.444615384615
Antioquia,1091,1188.9446153846154
Nordeste,1091,1047.5315384615385
Oriental,1091,2344.5284615384617
Caribe,1091,2614.2646153846154
Surocciden,1091,1972.4476923076923
Antioquia,1090,1140.8161538461538
Caribe,1090,2508.443846153846
Nordeste,1090,1005.1276923076923
Oriental,1090,2249.6246153846155
Surocciden,1090,1892.603846153846
Antioquia,1089,1084.7815384615385
Caribe,1089,2385.230769230769
Oriental,1089,2139.126153846154
Surocciden,1089,1799.643846153846
Nordeste,1089,955.7592307692308
Nordeste,1088,916.6646153846153
Surocciden,1088,1726.033076923077
Caribe,1088,2287.670769230769
Antioquia,1088,1040.4123076923076
Oriental,1088,2051.630769230769
Oriental,1087,2101.2992307692307
Nordeste,1087,938.8576923076923
Caribe,1087,2343.0546153846153
Antioquia,1087,1065.6000000000001
Surocciden,1087,1767.819230769231
Antioquia,1086,1083.186923076923
Surocciden,1086,1796.996923076923
Oriental,1086,2135.98
Nordeste,1086,954.3515384615384
Caribe,1086,2381.7238461538464
Surocciden,1085,1821.3553846153845
Oriental,1085,2164.9307692307693
Nordeste,1085,967.2900000000001
Caribe,1085,2414.006153846154
Antioquia,1085,1097.8692307692306
Surocciden,1084,1865.5346153846153
Oriental,1084,2217.4476923076923
Nordeste,1084,990.7523076923078
Antioquia,1084,1124.5
Caribe,1084,2472.5646153846155
Oriental,1083,2287.1407692307694
Surocciden,1083,1924.1699999999998
Nordeste,1083,1021.8923076923077
Caribe,1083,2550.277692307692
Antioquia,1083,1159.8415384615384
Caribe,1082,2646.9438461538466
Nordeste,1082,1060.626923076923
Oriental,1082,2373.833076923077
Surocciden,1082,1997.1007692307694
Antioquia,1082,1203.8053846153846
Surocciden,1081,2020.04
Caribe,1081,2677.3438461538462
Oriental,1081,2401.096153846154
Nordeste,1081,1072.806923076923
Antioquia,1081,1217.63
Caribe,1080,3057.25582278481
Antioquia,1080,1390.4120253164558
Oriental,1080,2741.8101265822784
Nordeste,1080,1225.0369620253164
Surocciden,1080,2306.6803797468356
Surocciden,1079,2456.9787341772153
Oriental,1079,2920.4603797468353
Nordeste,1079,1304.8582278481013
Caribe,1079,3256.459240506329
Antioquia,1079,1481.0082278481011
Surocciden,1078,2565.8012658227844
Oriental,1078,3049.8111392405062
Nordeste,1078,1362.6517721518987
Caribe,1078,3400.691139240506
Antioquia,1078,1546.603417721519
Oriental,1077,3108.3430379746837
Surocciden,1077,2615.043924050633
Antioquia,1077,1576.2860759493672
Nordeste,1077,1388.803670886076
Caribe,1077,3465.957594936709
Surocciden,1076,2541.470253164557
Oriental,1076,3020.8908860759493
Nordeste,1076,1349.7293670886074
Caribe,1076,3368.444556962025
Antioquia,1076,1531.9377215189875
Caribe,1075,3239.7491139240506
Antioquia,1075,1473.4087341772154
Nordeste,1075,1298.1618987341772
Oriental,1075,2905.475063291139
Surocciden,1075,2444.3711392405066
Surocciden,1074,2515.003417721519
Oriental,1074,2989.4320253164556
Nordeste,1074,1335.6741772151897
Caribe,1074,3333.3658227848105
Antioquia,1074,1515.9839240506328
Antioquia,1073,1538.9472151898735
Oriental,1073,3034.7143037974683
Nordeste,1073,1355.9059493670886
Caribe,1073,3383.857848101266
Surocciden,1073,2553.1001265822783
Surocciden,1072,2559.30582278481
Nordeste,1072,1359.2018987341771
Antioquia,1072,1542.6882278481012
Caribe,1072,3392.082911392405
Oriental,1072,3042.0911392405064
Antioquia,1071,1525.6594936708861
Surocciden,1071,2531.055443037975
Oriental,1071,3008.51164556962
Nordeste,1071,1344.1989873417722
Caribe,1071,3354.6398734177214
Surocciden,1070,2517.710506329114
Oriental,1070,2992.6486075949365
Nordeste,1070,1337.1113924050633
Antioquia,1070,1517.6154430379747
Caribe,1070,3336.9529113924054
Nordeste,1069,1344.623670886076
Antioquia,1069,1526.142151898734
Caribe,1069,3355.701392405063
Surocciden,1069,2531.8564556962024
Oriental,1069,3009.4637974683546
Antioquia,1068,1486.5410126582278
Caribe,1068,3268.625189873418
Nordeste,1068,1309.7327848101265
Oriental,1068,2931.3711392405066
Surocciden,1068,2466.1577215189873
Oriental,1067,2826.6200000000003
Antioquia,1067,1433.4199999999998
Surocciden,1067,2378.030632911393
Caribe,1067,3151.822405063291
Nordeste,1067,1262.9296202531646
Antioquia,1066,1384.023164556962
Surocciden,1066,2296.0832911392404
Oriental,1066,2729.2137974683546
Nordeste,1066,1219.4091139240506
Caribe,1066,3043.2096202531643
Antioquia,1065,1307.2317721518987
Caribe,1065,2874.3579746835444
Nordeste,1065,1151.7507594936708
Oriental,1065,2577.7835443037975
Surocciden,1065,2168.6851898734176
Antioquia,1064,1229.4825316455695
Surocciden,1064,2039.7008860759493
Nordeste,1064,1083.2492405063292
Caribe,1064,2703.4037974683542
Oriental,1064,2424.468734177215
Surocciden,1063,1994.3556962025318
Oriental,1063,2370.569240506329
Nordeste,1063,1059.1672151898736
Caribe,1063,2643.302405063291
Antioquia,1063,1202.1493670886077
Nordeste,1062,1021.8145569620253
Antioquia,1062,1159.7551898734177
Caribe,1062,2550.0858227848103
Oriental,1062,2286.9706329113924
Surocciden,1062,1924.0235443037973
Surocciden,1061,1893.7426582278483
Oriental,1061,2250.9763291139243
Nordeste,1061,1005.732911392405
Caribe,1061,2509.950506329114
Antioquia,1061,1141.502658227848
Surocciden,1060,1917.8084810126581
Oriental,1060,2279.5818987341772
Nordeste,1060,1018.5148101265822
Antioquia,1060,1156.0091139240506
Caribe,1060,2541.8482278481015
Antioquia,1059,1186.5516455696202
Surocciden,1059,1968.4779746835445
Oriental,1059,2339.8098734177215
Nordeste,1059,1045.4243037974684
Caribe,1059,2609.0051898734177
Surocciden,1058,2039.5421518987341
Antioquia,1058,1229.3868354430379
Caribe,1058,2703.191265822785
Nordeste,1058,1083.1636708860758
Oriental,1058,2424.278101265823
Surocciden,1057,2164.3158227848103
Antioquia,1057,1304.5978481012658
Caribe,1057,2868.5665822784813
Nordeste,1057,1149.4296202531646
Oriental,1057,2572.5906329113923
Caribe,1056,2742.259230769231
Antioquia,1056,1247.1546153846155
Oriental,1056,2459.3153846153846
Nordeste,1056,1098.8192307692307
Surocciden,1056,2069.016153846154
Caribe,1055,2880.183846153846
Antioquia,1055,1309.8807692307694
Nordeste,1055,1154.0838461538463
Surocciden,1055,2173.080769230769
Oriental,1055,2583.007692307692
Surocciden,1054,2245.8246153846153
Oriental,1054,2669.4746153846154
Nordeste,1054,1192.7184615384615
Caribe,1054,2976.596153846154
Antioquia,1054,1353.7284615384617
Caribe,1053,3014.136153846154
Antioquia,1053,1370.8000000000002
Nordeste,1053,1207.7576923076924
Oriental,1053,2703.1376923076923
Surocciden,1053,2274.1484615384616
Nordeste,1052,1167.9392307692308
Surocciden,1052,2199.1715384615386
Oriental,1052,2614.02
Antioquia,1052,1325.606923076923
Caribe,1052,2914.763076923077
Antioquia,1051,1224.563846153846
Caribe,1051,2692.589230769231
Nordeste,1051,1078.9161538461537
Oriental,1051,2414.7707692307695
Surocciden,1051,2031.5423076923075
Caribe,1050,2687.4030769230767
Surocciden,1050,2027.6276923076923
Oriental,1050,2410.1176923076923
Nordeste,1050,1076.8376923076924
Antioquia,1050,1222.2069230769232
Surocciden,1049,2044.943076923077
Oriental,1049,2430.6984615384617
Nordeste,1049,1086.0323076923078
Caribe,1049,2710.3500000000004
Antioquia,1049,1232.643076923077
Antioquia,1048,1245.5076923076924
Caribe,1048,2738.6376923076923
Nordeste,1048,1097.366923076923
Oriental,1048,2456.0676923076926
Surocciden,1048,2066.286923076923
Surocciden,1047,2093.889230769231
Oriental,1047,2488.876923076923
Nordeste,1047,1112.0269230769231
Caribe,1047,2775.223846153846
Antioquia,1047,1262.1446153846155
Surocciden,1046,2095.216923076923
Oriental,1046,2490.456153846154
Nordeste,1046,1112.7323076923078
Caribe,1046,2776.9823076923076
Antioquia,1046,1262.9461538461537
Oriental,1045,2459.8484615384614
Antioquia,1045,1247.4246153846154
Nordeste,1045,1099.056923076923
Caribe,1045,2742.853846153846
Surocciden,1045,2069.466153846154
Antioquia,1044,1212.0607692307692
Caribe,1044,2665.0930769230768
Oriental,1044,2390.1115384615387
Surocciden,1044,2010.7969230769231
Nordeste,1044,1067.8992307692308
Antioquia,1043,1169.0338461538463
Surocciden,1043,1939.4192307692308
Oriental,1043,2305.269230769231
Nordeste,1043,1029.9907692307693
Caribe,1043,2570.492307692308
Surocciden,1042,1852.29
Oriental,1042,2201.7038461538464
Nordeste,1042,983.7184615384615
Caribe,1042,2455.0084615384617
Antioquia,1042,1116.5153846153846
Surocciden,1041,1757.9692307692308
Nordeste,1041,933.6253846153845
Caribe,1041,2329.9976923076924
Antioquia,1041,1059.6615384615384
Oriental,1041,2089.590769230769
Antioquia,1040,1015.8438461538461
Nordeste,1040,895.0207692307692
Caribe,1040,2233.65
Surocciden,1040,1685.276923076923
Oriental,1040,2003.1846153846154
Surocciden,1039,1722.0307692307692
Nordeste,1039,914.5407692307692
Caribe,1039,2282.3646153846157
Antioquia,1039,1037.9992307692307
Oriental,1039,2046.8730769230767
Caribe,1038,2316.836923076923
Antioquia,1038,1053.676153846154
Surocciden,1038,1748.04
Oriental,1038,2077.786153846154
Nordeste,1038,928.3538461538462
Antioquia,1037,1065.7592307692307
Surocciden,1037,1768.0876923076924
Oriental,1037,2101.6169230769233
Nordeste,1037,939.0
Caribe,1037,2343.408461538462
Oriental,1036,2150.916923076923
Surocciden,1036,1809.563076923077
Nordeste,1036,961.0269230769231
Caribe,1036,2398.38
Antioquia,1036,1090.7607692307693
Caribe,1035,2475.8423076923077
Antioquia,1035,1125.9907692307693
Surocciden,1035,1868.0084615384617
Oriental,1035,2220.386923076923
Nordeste,1035,992.066923076923
Nordeste,1034,1032.5115384615385
Surocciden,1034,1944.1669230769232
Oriental,1034,2310.912307692308
Antioquia,1034,1171.8984615384616
Caribe,1034,2576.783076923077
Surocciden,1033,1955.396153846154
Oriental,1033,2324.2607692307693
Nordeste,1033,1038.4776923076922
Caribe,1033,2591.666923076923
Antioquia,1033,1178.666923076923
Antioquia,1032,1341.487341772152
Caribe,1032,2949.679746835443
Nordeste,1032,1181.9316455696203
Surocciden,1032,2225.514683544304
Oriental,1032,2645.333924050633
Antioquia,1031,1434.506329113924
Surocciden,1031,2379.8343037974682
Oriental,1031,2828.7630379746834
Nordeste,1031,1263.8881012658228
Caribe,1031,3154.212911392405
Antioquia,1030,1503.6226582278482
Surocciden,1030,2494.496835443038
Oriental,1030,2965.0567088607595
Nordeste,1030,1324.7829113924051
Caribe,1030,3306.1855696202533
Antioquia,1029,1538.8958227848102
Surocciden,1029,2553.014683544304
Oriental,1029,3034.6122784810127
Nordeste,1029,1355.8605063291138
Caribe,1029,3383.7451898734175
Surocciden,1028,2502.1340506329116
Oriental,1028,2974.134430379747
Nordeste,1028,1328.8393670886076
Caribe,1028,3316.307341772152
Antioquia,1028,1508.226329113924
Surocciden,1027,2384.360506329114
Oriental,1027,2834.144430379747
Caribe,1027,3160.2122784810126
Antioquia,1027,1437.2358227848101
Nordeste,1027,1266.2920253164557
Surocciden,1026,2447.749240506329
Oriental,1026,2909.4896202531645
Nordeste,1026,1299.9567088607596
Caribe,1026,3244.2272151898737
Antioquia,1026,1475.4449367088607
Nordeste,1025,1321.1581012658228
Surocciden,1025,2487.6707594936706
Oriental,1025,2956.9430379746836
Caribe,1025,3297.1384810126583
Antioquia,1025,1499.5079746835443
Oriental,1024,2958.264683544304
Surocciden,1024,2488.783417721519
Antioquia,1024,1500.1791139240506
Nordeste,1024,1321.7488607594937
Caribe,1024,3298.6132911392406
Surocciden,1023,2460.3692405063293
Oriental,1023,2924.4906329113924
Nordeste,1023,1306.6582278481012
Caribe,1023,3260.9532911392403
Antioquia,1023,1483.0516455696202
Surocciden,1022,2447.7664556962022
Oriental,1022,2909.5111392405065
Nordeste,1022,1299.9654430379746
Caribe,1022,3244.249493670886
Antioquia,1022,1475.4550632911391
Surocciden,1021,2466.925063291139
Oriental,1021,2932.2831645569618
Nordeste,1021,1310.140253164557
Caribe,1021,3269.6420253164556
Antioquia,1021,1487.0030379746836
Surocciden,1020,2403.9127848101266
Oriental,1020,2857.384303797468
Nordeste,1020,1276.6754430379747
Caribe,1020,3186.126075949367
Antioquia,1020,1449.0206329113926
Antioquia,1019,1398.677088607595
Caribe,1019,3075.4291139240504
Surocciden,1019,2320.3922784810125
Nordeste,1019,1232.3191139240507
Oriental,1019,2758.1086075949365
Surocciden,1018,2243.0167088607595
Oriental,1018,2666.1364556962026
Nordeste,1018,1191.2264556962025
Caribe,1018,2972.8756962025313
Antioquia,1018,1352.0367088607595
Surocciden,1017,2120.505696202532
Oriental,1017,2520.5162025316454
Nordeste,1017,1126.163417721519
Caribe,1017,2810.5011392405063
Antioquia,1017,1278.1901265822785
Antioquia,1016,1206.9008860759493
Surocciden,1016,2002.2386075949369
Caribe,1016,2653.7503797468353
Nordeste,1016,1063.3527848101264
Oriental,1016,2379.9391139240506
Oriental,1015,2332.991518987342
Antioquia,1015,1183.0936708860759
Nordeste,1015,1042.3772151898734
Caribe,1015,2601.4018987341774
Surocciden,1015,1962.7421518987342
Surocciden,1014,1870.189746835443
Nordeste,1014,993.2243037974683
Caribe,1014,2478.7343037974683
Antioquia,1014,1127.3048101265822
Oriental,1014,2222.9805063291137
Surocciden,1013,1831.616582278481
Oriental,1013,2177.1303797468354
Nordeste,1013,972.7391139240506
Caribe,1013,2427.609240506329
Antioquia,1013,1104.0543037974683
Oriental,1012,2202.319493670886
Surocciden,1012,1852.807088607595
Nordeste,1012,983.9929113924051
Caribe,1012,2455.6953164556962
Antioquia,1012,1116.8278481012658
Caribe,1011,2517.796329113924
Surocciden,1011,1899.661012658228
Antioquia,1011,1145.0706329113925
Nordeste,1011,1008.8769620253164
Oriental,1011,2258.011518987342
Antioquia,1010,1184.7125316455695
Caribe,1010,2604.9615189873416
Nordeste,1010,1043.8037974683543
Oriental,1010,2336.1835443037976
Surocciden,1010,1965.4275949367088
Antioquia,1009,1258.5391139240505
Surocciden,1009,2087.905949367089
Oriental,1009,2481.7669620253164
Nordeste,1009,1108.8498734177215
Caribe,1009,2767.293291139241
Antioquia,1008,1334.966153846154
Nordeste,1008,1176.186153846154
Caribe,1008,2935.3399999999997
Oriental,1008,2632.4753846153844
Surocciden,1008,2214.6961538461537
Surocciden,1007,2368.1053846153845
Oriental,1007,2814.8223076923077
Nordeste,1007,1257.6576923076923
Caribe,1007,3138.6676923076925
Antioquia,1007,1427.4376923076923
Oriental,1006,2941.5823076923075
Surocciden,1006,2474.7484615384615
Caribe,1006,3280.01
Antioquia,1006,1491.7184615384615
Nordeste,1006,1314.2946153846156
Antioquia,1005,1526.5107692307693
Surocciden,1005,2532.4661538461537
Oriental,1005,3010.1892307692306
Nordeste,1005,1344.9499999999998
Caribe,1005,3356.512307692308
Antioquia,1004,1504.1092307692306
Surocciden,1004,2495.3046153846153
Oriental,1004,2966.0184615384615
Nordeste,1004,1325.2130769230769
Caribe,1004,3307.2584615384617
