load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q3_holidays_7h,4190.59,0,-1883.58,897.468,0
Antioquia,2023_Q3_holidays_8h,4256.89,0,-1920.91,935.741,0
Antioquia,2023_Q3_holidays_9h,4349.64,0,-1977.08,984.078,0
Antioquia,2023_Q3_holidays_10h,4432.49,0,-2028.51,1025.59,0
Antioquia,2023_Q3_holidays_11h,4505.59,0,-2075.81,1059.68,0
Antioquia,2023_Q3_holidays_12h,4578.31,0,-2126.03,1088.22,0
Antioquia,2023_Q3_holidays_13h,4630.15,0,-2164.38,1104.95,0
Antioquia,2023_Q3_holidays_14h,4651.55,0,-2184.92,1106.01,0
Antioquia,2023_Q3_holidays_15h,4641.94,0,-2186.21,1092.5,0
Antioquia,2023_Q3_holidays_16h,4635.78,0,-2189.58,1080.52,0
Antioquia,2023_Q3_holidays_17h,4634.34,0,-2195.25,1071.5,0
Antioquia,2023_Q3_holidays_18h,4643.09,0,-2203.07,1072.67,0
Antioquia,2023_Q3_holidays_19h,4831.54,0,-2405.87,1151.28,0
Antioquia,2023_Q3_holidays_20h,4963.6,0,-2495.9,1202.91,0
Antioquia,2023_Q3_holidays_21h,4934.08,0,-2475.85,1191.27,0
Antioquia,2023_Q3_holidays_22h,4853.77,0,-2421.15,1159.81,0
Antioquia,2023_Q3_holidays_23h,4721.87,0,-2331.27,1107.75,0
Antioquia,2023_Q4_labor_0h,4751.29,0,-2340.88,1176.42,0
Antioquia,2023_Q4_labor_1h,4599.55,0,-2248.43,1109.54,0
Antioquia,2023_Q4_labor_2h,4510.18,0,-2193.6,1071.61,0
Antioquia,2023_Q4_labor_3h,4446.4,0,-2153.74,1045.35,0
Antioquia,2023_Q4_labor_4h,4414.34,0,-2133.34,1032.49,0
Antioquia,2023_Q4_labor_5h,4426.19,0,-2066.98,1049.31,0
Antioquia,2023_Q4_labor_6h,4515.81,0,-2124.06,1087.25,0
Antioquia,2023_Q4_labor_7h,4561.65,0,-2148.39,1112.33,0
Antioquia,2023_Q4_labor_8h,4705.48,0,-2233.22,1181.12,0
Antioquia,2023_Q4_labor_9h,4840.24,0,-2310.43,1248.21,0
Antioquia,2023_Q4_labor_10h,4924.43,0,-2357.14,1291.9,0
Antioquia,2023_Q4_labor_11h,5018.12,0,-2410.92,1337.87,0
Antioquia,2023_Q4_labor_12h,5093.52,0,-2455.6,1371.58,0
Antioquia,2023_Q4_labor_13h,5089.42,0,-2456.68,1365.9,0
Antioquia,2023_Q4_labor_14h,5118.01,0,-2478.01,1373.85,0
Antioquia,2023_Q4_labor_15h,5164.13,0,-2510.35,1388.99,0
Antioquia,2023_Q4_labor_16h,5168.92,0,-2517.8,1386.07,0
Antioquia,2023_Q4_labor_17h,5140.77,0,-2506.36,1367.73,0
Antioquia,2023_Q4_labor_18h,5138.46,0,-2509.59,1352.94,0
Antioquia,2023_Q4_labor_19h,5261.06,0,-2628.22,1419.62,0
Antioquia,2023_Q4_labor_20h,5255.48,0,-2624.84,1417.29,0
Antioquia,2023_Q4_labor_21h,5190.49,0,-2588.39,1387.2,0
Antioquia,2023_Q4_labor_22h,5080.62,0,-2531.75,1329.51,0
Antioquia,2023_Q4_labor_23h,4913.61,0,-2436.98,1250.74,0
Antioquia,2023_Q4_holidays_0h,5058.02,0,-2576.15,1093.37,0
Antioquia,2023_Q4_holidays_1h,4999.79,0,-2535.75,1070.54,0
Antioquia,2023_Q4_holidays_2h,4900.47,0,-2466.17,1032.44,0
Antioquia,2023_Q4_holidays_3h,4817.07,0,-2407.71,1000.5,0
Antioquia,2023_Q4_holidays_4h,4741.65,0,-2354.12,972.546,0
Antioquia,2023_Q4_holidays_5h,4703.38,0,-2247.33,960.625,0
Antioquia,2023_Q4_holidays_6h,4653.96,0,-2209.27,945.987,0
Antioquia,2023_Q4_holidays_7h,4574.47,0,-2145.22,926.082,0
Antioquia,2023_Q4_holidays_8h,4649.64,0,-2191.13,963.802,0
Antioquia,2023_Q4_holidays_9h,4760.09,0,-2262.53,1014.14,0
Antioquia,2023_Q4_holidays_10h,4863.07,0,-2329.9,1060.04,0
Antioquia,2023_Q4_holidays_11h,4961.5,0,-2396.29,1101.33,0
Antioquia,2023_Q4_holidays_12h,5054.61,0,-2463.2,1135.1,0
Antioquia,2023_Q4_holidays_13h,5110.46,0,-2506.46,1151.34,0
Antioquia,2023_Q4_holidays_14h,5131.35,0,-2527.39,1151.3,0
Antioquia,2023_Q4_holidays_15h,5122.16,0,-2528.3,1138.26,0
Antioquia,2023_Q4_holidays_16h,5122.3,0,-2534.66,1130.25,0
Antioquia,2023_Q4_holidays_17h,5120.57,0,-2539.09,1122.31,0
Antioquia,2023_Q4_holidays_18h,5205.23,0,-2606.87,1143.38,0
Antioquia,2023_Q4_holidays_19h,5406.38,0,-2809.67,1239.26,0
