timestamp,AMOYA,BARRANQUILL3,BARRANQUILL4,BETANIA,C_LLERAS_R,CALDERAS,CALIMA,CANDELARIA,CARTAGENA1,CARTAGENA2,CARTAGENA3,CHARQUITO,CHIVOR,CUCUANA,DARIO VALENC,EL QUIMBO,ELTESORITO,ESCUELAMINAS,ESMERALDA,FLORES 1,FLORES4,GUAJIRA1,GUAJIRA2,GUATAPE,GUAVIO,H_AguaFresca,H_Alejandria,H_Amaime,H_Amalfi,H_America,H_Asnazu,H_AuresBajo,H_AutCemNare,H_Ayura,H_Barrancas,H_Barroso,H_Bayona,H_Belmonte,H_CampestreC,H_Cantayus,H_Caracoli,H_Caruquia,H_Cascada,H_CascadaAbe,H_CascadaAnt,H_CascadaGra,H_Bello,H_Cauya,H_Chorrera,H_PalmasSanGil,H_Coconuco,H_Cocuyo,H_Coello,H_Currucucue,H_ElBosque,H_ElEden,H_ElLimonar,H_LAGUNETA,H_ElMolino,H_ElPopal,H_Florida,H_Frisolera,H_Guacaica,H_Guanaquita,H_Guaviomeno,H_Herradura,H_Inza,H_IquiraI,H_IquiraII,H_JuanGarcia,H_La_Vuelta,H_LaPita,H_LaRebusca,H_LasPalmas,H_Libertad,H_LuzMaI,H_LuzMaII,H_Magallo,H_Mirolindo,H_Mondomo,H_Montanitas,H_MorroAzul,H_Municipal,H_Naveta,H_Nima,H_Niquia,H_Nuevoliba,H_Oibita,H_Ovejas,H_Pajarito,H_Pastales,H_PaticoCab,H_Pocune,H_Porce3Meno,H_ProvidencI,H_Puente_Gui,H_Remedios,H_Rio_Recio,H_RioBobo,H_RioCali,H_RioFrioI,H_RioFrioII,H_RioFrioTam,H_RioGrande,H_RioMayo,H_RioMulato2,H_RioNegro,H_RioPalo,H_RioPiedras,H_RioSapuye,H_Rumor,H_Sajandi,H_SanAndres2,H_SanCancio,H_SanJose,H_SanJosMoII,H_SanMatias,H_SantaAna,H_SantaRita,H_Santiago,H_SBartolome,H_SFrancisPu,H_Silvia,H_Suba,H_Sueva2,H_TuluaAlto,H_TuluaBajo,H_Tunjita,H_Union,H_Urrao,H_Usaquen,H_AutGold,H_VentanaA,H_VentanaB,H_Violetas,H_Zeus,INSULA,ITUANGO,H_PAGUA,H_GUATRON,H_ALBAN,S_Dulima,S_Cauca,S_Ferch2,S_Salado,S_AutJeans,S_AutPintuco,S_Palmira3,S_Belmonte,S_Termotasajero,S_Victoria_I,S_Victoria_II,S_Flandes,S_BSLI,S_BSLII,S_BSLIII,S_Espinal,JAGUAS,LA TASAJERA,MERILECTRICA,MIEL I,PAIPA 1,PAIPA 2,PAIPA 3,PAIPA 4,PLAYAS,PORCE II,PORCE III,PRADO,PRADO4,PROELECTRIC1,PROELECTRIC2,RIOGRANDE 1,SALTO II,SALVAJINA,SAN CARLOS,SANFRANCISCO,SNMIGUEL,SOGAMOSO,T_AutArCairo,T_TermYopal1,TASAJERO 1,TASAJERO 2,TC_GECELCA3,TC_GECELCA32,TEBSAB,TEQUEND1-4,TERMO YOPAL2,TERMOCENTRO,TERMODORADA1,TERMOEMCALI,TERMONORTE,TERMOSIERRA,TERMOVALLE,TERMOYOPALG3,TERMOYOPALG4,TERMOYOPALG5,URRA,ZIPAEMG2,ZIPAEMG3,ZIPAEMG4,ZIPAEMG5,E_Jepirachi,E_Wesp01,E_GuajiraI,S_Cabelleros,S_Montelibano,S_Lanceros,S_SanFelipe,S_Cienaguero,S_Yuma,S_Tucanes,S_Paila,S_Aurora,S_Cerrito,S_Fundacion,S_Girasoles,S_Medin,S_PetaCesaII,S_BayuncaI,S_Palmira3_Franca,S_SalvadorI,S_SalvadorII,S_AutSolla,S_AutEncanto,S_Uruaco,S_Harinas,S_AutLevapan,S_AutGragas,S_Carmelo,S_PortonSol,S_Sierpe,S_Since,S_HeliosI,S_SolBolivar,S_Yumbo,S_TierraLind,S_Tolua,S_BSLlanos4,S_BSLlanos5,S_LaLoma,S_ParqueUrra,S_CaracoliI,S_Tepuy,S_El_Paso,TERMO_JAGUEY,TERMORUBIALE,S_LaMata,S_Escobal6,S_Union,S_Nabusimake,S_Guayepo,S_Sunnorte,E_Windpeshi,E_ParqueAlph,E_ParqueBeta,E_Camelia,E_CasaElec,E_Apoto,TermoCaribe3,DST_Surocciden,DST_Caribe,DST_Oriental,DST_Antioquia,DST_Nordeste,ITUANGO2,H_Antioquia,T_Surocciden,T_Caribe,T_Oriental,T_Antioquia,T_Nordeste,PV_Surocciden,PV_Caribe,PV_Oriental,PV_Antioquia,PV_Nordeste,E_Caribe,Bio_Surocciden,GEO_Surocciden
2030_Q3_labor_16h,103.527,12.1904,11.0018,215.313,101.444,0,126.29,23.9394,6.29224,7.28632,7.57313,16.3255,744.821,86.2306,127.828,167.942,18.848,90.3617,82.6478,18.3746,22.2771,9.12366,8.95729,367.278,390.587,7.04305,10.7669,9.83604,0.34173,0,0.416168,0,5.73033,12.0231,2.49295,0,0.5708,2.04914,0.676692,2.89891,0,7.38727,2.09041,2.36711,1.90043,0,68.2519,0.443626,0,7.18555,0,0,1.04471,0.470628,0,6.37862,16.2306,16.0373,14.4701,16.1139,16.5694,0,0.790768,8.13722,5.18062,13.3586,0.363833,1.93891,1.10852,2.73115,7.33667,0,0.635138,1.88665,0.410267,16.9159,16.5425,4.29564,2.40379,0.405937,0,12.0158,0.927145,29.8539,4.10587,0,2.48112,15.0257,0.775781,8.68472,0.570384,0.937097,0.734083,1.54715,140.972,55.6359,0.599227,0.515043,3.40384,1.00683,0.831362,4.87588,0.729197,0.31,11.7016,5.0274,6.28969,0.248963,17.5897,1.15214,1.67212,2.21946,16.7409,1.17719,0.232514,0.651828,0,4.41977,0,1.23962,14.9371,0.295696,0.314476,1.81418,5.86651,10.6156,9.35675,18.307,0.6628,0.595748,1.13612,0.165877,1.74593,1.43796,0.456456,0,12.438,284.54,380.868,298.827,106.129,4.6569,0.0637932,63.5269,0.0212644,69.7534,0.272166,35.5082,1.07598,0.696425,4.6569,4.6569,4.6569,3.98955,3.98955,3.98955,2.10517,139.121,199.207,15.8596,104.649,6.14171,7.97358,7.42847,10.1056,162.827,247.305,525.193,93.181,4.98713,15.2093,15.5672,0,82.7911,141.494,897.33,104.312,90.5461,538.076,83.5435,4.95851,10.1661,9.36867,9.25593,9.55412,22.6482,12.1247,10.4644,20.517,8.83936,15.2455,11.4777,17.8981,16.1448,15.1162,15.2871,15.8926,248.028,6.65135,7.14005,6.57351,7.15713,0,0,0,2.44541,1.88984,69.3977,1.93506,1.71803,1.93506,1.88984,2.10517,1.88984,2.44541,19.0893,1.65401,2.44541,1.72365,0.572678,0.616667,0.00193025,0,1.36092,0.188984,0.190893,0.520978,1.06109,0.850576,2.10517,17.6875,3.79877,3.53152,3.05428,1.5386,2.08391,1.88984,3.79877,3.72185,3.3478,28.6339,3.79877,9.54464,17.6494,12.9807,0,0,13.9285,21.0517,19.0893,25.3648,70.6303,6.09372,0,151.513,200.111,192.879,125.948,0,14.6753,100.837,0,95.5177,22.7261,83.7273,929.052,199.784,184.798,208.065,186.147,186.091,183.573,313.412,363.161,338.512,453.081,166.126,3724.57,159.265,184.37
2030_Q3_labor_17h,104.91,12.2092,11.0175,226.764,102.756,9.14545,128.372,24.0003,6.29893,7.29531,7.58269,16.8269,765.507,87.3,130.106,170.081,18.8943,91.4054,83.4693,18.4227,22.3297,9.13485,8.96828,378.531,436.853,7.02752,10.9641,9.90863,0,0,0.412873,0,5.76836,12.1562,2.49349,14.8265,0.567403,2.02931,0.674919,2.85973,3.4647,7.53137,55.9119,2.22219,0,0,78.2817,0.441883,0,7.21147,0.588186,0,1.04892,0.457922,0,6.66319,16.3151,43.6865,14.4637,0,16.737,0,0.792406,8.20463,5.15593,0,0.367207,1.95819,1.10104,0,0,0,0.626862,1.89505,0.411245,0,16.7497,4.28636,2.38174,0.404438,15.8233,12.0003,0.917028,3.61325,4.14223,0,2.48459,15.1026,0.783782,0,0.599873,0.949028,0,0,141.21,2.4612,0.594118,0.510425,3.39151,1.01292,0.831805,4.95377,0,0.31,13.1557,0,6.30488,0.628873,17.584,1.17233,1.73305,2.29915,16.7652,1.18525,0.231355,0.701491,13.8767,4.40297,0.763268,1.22374,15.061,0.298595,0.321101,1.82236,5.87796,10.4918,9.89832,18.4974,0.66434,0.5994,1.07536,0.0730145,1.61244,1.33258,0,6.8466,12.4832,311.054,394.133,309.409,108.915,1.35147,0.0185133,0.00042574,0.00617109,78.4418,0.082832,0.456661,0.312257,0.170296,1.35147,1.35147,67.5754,1.10323,1.10323,1.10323,0.610938,141.725,204.347,15.9035,106.274,6.14924,7.98593,7.4391,10.1237,165.954,254.554,539.378,94.2217,4.98857,15.2353,15.5942,0,83.5995,146.18,929.556,106.291,91.5409,555.899,84.0929,4.96197,10.1845,9.38405,9.26722,9.56535,22.6965,12.1825,10.4798,20.5959,8.85885,15.2987,11.5011,17.9635,16.2046,15.1504,15.322,15.9299,252.077,6.66033,7.15049,6.5823,7.16762,0,0,15.0379,0.709675,0.584688,0.561569,83.1264,0.531534,0.561569,0.584688,0.610938,0.584688,0.709675,5.90594,74.8777,0.709675,0.421483,0.177178,0.178962,0.000587461,0,0.39495,0.0584688,0.0590594,0.151192,0.307937,0.246844,0.610938,5.68969,1.17528,1.0926,0.94495,0.476019,0.604767,0.584688,1.17528,0.879988,0.791547,108.216,1.17528,2.95297,5.122,4.01604,0,0,3.40592,6.10938,5.90594,5.90594,21.852,1.49009,150.379,159.402,210.531,0,137.145,15.6062,14.7005,85.7474,13.4433,90.3431,6.91654,79.4777,980.864,203.906,188.424,211.263,189.278,189.735,186.854,141.764,154.594,143.016,183.233,98.835,3965.52,161.988,187.896
2030_Q3_labor_18h,104.647,12.2004,11.01,224.45,102.451,9.64479,127.978,23.9647,6.29575,7.29104,7.5781,16.9613,759.994,87.0952,129.613,169.671,18.8676,91.1517,83.3098,18.398,22.2959,9.12783,8.96149,375.572,425.33,7.04278,11.051,9.94242,0,0,0.410334,13.922,5.74991,0,2.49768,0,0.56129,2.0415,0.683634,2.81499,0,0,2.09369,2.28004,0,0,82.1797,0.448851,8.83846,7.27365,2.57492,0.369944,1.05029,0.498092,1.71048,0,16.3495,16.773,14.5157,16.4452,16.7027,0.150763,0.78814,0,5.05615,12.9019,0.363073,1.9487,1.11648,2.74678,6.82754,0.948955,0.628429,1.90312,0.418761,17.1121,0,4.31758,2.4841,0.407404,0,11.8744,0.930758,29.0607,4.20142,12.8577,2.49292,15.3058,0.776456,8.78435,0.629096,0.944801,0.744036,0,137.787,55.7825,0.588728,0.522322,3.39988,1.01018,0.836964,4.78155,0.746601,0.31,15.6763,5.07352,6.17934,0.635489,17.6973,1.18459,1.75306,2.29844,16.5863,1.18468,0.230423,0,13.9307,4.37203,0.778798,1.2151,15.28,0.298598,0.322086,1.83539,5.88884,10.3827,9.79267,18.9003,0.657695,0.600202,1.02329,0,1.73898,1.4738,0.450592,7.01311,12.6133,304.53,390.996,306.621,108.379,0.0117016,0.000160296,3.06505e-07,5.34321e-05,0.00126296,0.00128114,0.00395398,0.00270366,0.000122602,0.0117016,0.0117016,78.9915,0.00819672,0.00819672,0.00819672,0.00528978,141.167,203.269,15.8881,105.961,6.14679,7.98174,7.43548,10.1173,165.292,252.495,535.771,94.0223,5,15.2233,15.5817,17.5644,83.4129,145.272,923.193,105.916,91.2965,551.527,83.932,4.96089,10.178,9.37859,9.26003,9.55786,22.664,12.2271,10.4748,20.5744,8.85504,15.2882,11.4897,17.9447,16.1927,15.1391,15.3105,15.9176,250.957,6.65792,7.14763,6.57992,7.16475,0,9.73044,16.0346,0.00614469,0.00834351,85.9253,0.00486232,0.00758501,0.00486232,0.00834351,0.00528978,0.00834351,0.00614469,0.0842779,0.00029118,0.00614469,0.00030344,0.00252834,0.00154953,81.9754,0,0.00341965,0.000834351,0.000842779,0.00130909,0.00266626,0.00213728,0.00528978,0.130855,0.0167713,0.0155914,0.0134845,0.0067928,0.00523635,0.00834351,0.0167713,0.000255028,0.000229397,0.126417,0.0167713,0.0421389,0.0443486,0.0573089,0,0,77.6957,0.0528978,0.0842779,135.833,0.311828,0.00107277,160.346,169.967,224.484,0,93.6552,60.8152,14.6892,79.2485,0.191836,86.0879,0.106976,77.7938,927.522,203.026,187.723,209.087,187.931,188.944,186,79.6992,77.1327,77.5968,83.566,77.8073,4220.98,161.462,187.216
2030_Q3_labor_19h,105.767,12.2418,11.0442,233.912,103.88,10.0811,129.657,24.15,6.3078,7.3072,7.59573,17.0615,809.372,87.9661,131.762,171.641,18.9816,92.3976,83.9499,18.4997,22.463,9.15711,8.98947,389.119,487.157,7.0212,11.154,9.97012,0,0,0.413606,13.8417,5.69269,12.1653,2.44114,15.2893,0.565843,2.08626,0.690302,0,3.57833,7.44927,2.08506,2.28224,1.85353,0,83.0913,0.456616,0,7.29179,2.62792,0.382362,1.0495,0.503563,1.7128,7.27384,16.3334,16.9444,14.3582,16.4521,16.6954,0,0.783864,8.20377,4.91745,12.7623,0.359054,1.98289,1.13338,2.82383,0,0,0.629656,1.90186,0.425331,17.1045,16.5368,4.41559,2.51887,0.407158,0,12.1358,0,62.9544,4.21089,12.7315,2.5262,15.5655,0.792838,8.75599,0.632583,0.967218,0.755323,0,188.248,90.1205,0.586206,0.524928,3.4027,0.995689,0.828867,4.62534,0.748356,0.31,15.8144,5.08441,3.16848,0,17.6293,1.19211,1.73221,2.28936,16.5511,1.2182,0.229805,0.774173,13.8191,4.36085,0.766793,1.23567,15.36,0.300163,0.325579,1.85631,5.90932,10.4838,9.49297,19.0954,0.658184,0.600349,0.999624,0,1.70432,1.48311,0.442861,7.2333,12.6821,328.378,411.242,319.272,110.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.491,207.341,15.9581,107.533,6.15801,8.0006,7.4516,10.1397,167.972,262.63,551.836,94.8479,5,15.2847,15.6459,17.4609,83.993,149.217,946.177,107.582,92.5069,593.585,84.8185,4.96457,10.2007,9.39651,9.29042,9.59102,22.8384,12.3638,10.493,20.6864,8.87299,15.3349,11.5305,18.0423,16.2452,15.1833,15.3554,15.9651,263.013,6.66996,7.16183,6.59132,7.17904,0,9.89974,16.4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.982,149.167,211.632,148.496,61.8734,14.7466,0,0,0,0,0,908.891,206.303,190.737,228.744,205.424,191.951,197.005,0,0,0,0,0,4344.61,163.745,190.104
2030_Q3_labor_20h,106.371,12.2544,11.0547,239.942,104.511,10.1045,130.58,24.2059,6.31231,7.31326,7.60228,17.0528,821.457,88.4355,132.815,172.715,19.018,92.9037,84.2926,18.5328,22.5145,9.16742,8.99933,395.466,518.335,7.03496,11.2367,10.2384,0.344949,0,0.414095,13.844,5.74358,0,2.41372,15.0318,0.579492,2.09386,0.68724,2.74746,0,7.37033,2.07812,2.24044,1.8478,0,83.3396,0.45012,8.81112,7.31883,2.63006,0,1.05034,0.501951,1.72602,7.31852,16.1885,16.6148,14.2049,16.437,16.0169,0,0.780791,8.17691,4.93396,12.555,0.348772,1.98288,1.15718,2.805,6.53095,0,0.63369,1.90527,0.420678,17.0785,16.5091,4.44693,2.52745,0.40565,15.2466,12.0846,0,69.2461,4.17323,12.6319,2.53579,15.5151,0.790765,8.69658,0.627083,0.980185,0.757378,1.59036,195.465,95.5942,0.587129,0.529699,3.41495,0.986963,0.822241,4.55722,0.743136,0.31,15.7646,5.13958,4.85838,0,17.6767,1.19181,1.707,2.26388,16.6514,1.23319,0.229443,0.724177,13.7271,4.38101,0,1.26265,15.3314,0.300977,0.326779,1.83886,5.93468,10.5299,9.53939,19.0866,0.659622,0.599129,0.972786,0.297136,1.73257,1.43781,0.436314,7.2855,12.7687,345.44,418.507,325.409,112.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.725,209.742,15.9839,108.36,6.16224,8.00786,7.45787,10.1508,169.427,267.193,559.284,95.2896,5,15.303,15.665,0,84.3425,151.542,958.817,108.504,92.9885,604.947,85.0883,4.96627,10.2119,9.40595,9.30112,9.60276,22.8918,12.4213,10.5007,20.7267,8.88249,15.3605,11.5467,18.0777,16.274,15.2011,15.3735,15.9844,268.831,6.67461,7.16748,6.59605,7.18471,0,9.94972,16.5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.865,232.32,206.571,149.246,0,14.7635,0,0,0,0,0,923.186,208.253,192.408,232.703,208.56,193.7,200.199,0,0,0,0,0,4382.71,165,191.723
2030_Q3_labor_21h,106.037,12.2476,11.049,236.562,104.163,9.75196,130.069,24.1756,6.30984,7.30993,7.59869,17.0457,814.758,88.1756,132.232,172.116,18.9981,92.6254,84.1035,18.5147,22.4865,9.16179,8.99395,391.942,500.757,6.95239,11.3469,10.1406,0,0,0.41466,13.803,5.96282,0,2.40733,14.6807,0.581598,2.09466,0.686493,2.67476,0,7.44895,2.05916,2.19916,1.82949,0,83.206,0.438659,8.82228,7.27724,2.61491,0.398447,1.0964,0.498188,1.74486,7.177,16.1888,15.9535,14.3692,16.4239,14.6572,0,0.796682,0,5.0655,12.4247,0.343742,1.98859,1.16896,2.86299,0,0,0.635199,0,0.416911,0,0,0,2.53632,0.404713,0,12.0684,0,66.448,4.16803,0,2.6022,15.4701,0.794955,8.75091,0.630411,0.970532,0,1.59298,191.335,92.6109,0,0.529144,3.41777,0.962337,0.813276,4.89755,0.742452,0.31,15.2703,0,4.64386,0,17.539,1.18293,1.62671,2.29007,16.5964,1.23695,0.228176,0,13.8673,4.40974,0.737537,1.27493,15.2703,0.302748,0.326809,1.82265,5.94328,10.4204,9.71061,18.7652,0.670366,0,0.925638,0,1.75053,1.45942,0,0,12.8365,335.716,414.475,321.992,111.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.041,208.411,15.9698,107.899,6.15991,8.00386,7.45442,10.1447,168.621,264.646,555.167,95.0456,5,15.2931,15.6546,0,84.1504,150.242,951.929,107.991,92.724,598.625,84.9416,4.96534,10.2058,9.40077,9.29528,9.59636,22.8628,12.3873,10.4965,20.7047,8.87722,15.3463,11.5378,18.0584,16.2581,15.1914,15.3636,15.9738,265.537,6.67204,7.16436,6.59344,7.18158,0,0,16.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.427,168.962,200.562,148.898,62.0407,14.7543,0,0,0,0,0,1011.24,207.174,191.484,230.482,206.8,192.733,198.408,0,0,0,0,0,4363.78,164.306,190.827
2030_Q3_labor_22h,105.393,12.2342,11.0378,230.136,103.487,9.52613,129.081,24.1151,6.30506,7.30353,7.59175,16.9444,800.631,87.68,131.103,170.977,18.9592,92.0833,83.7445,18.4797,22.4307,9.15066,8.98332,384.801,467.526,6.96356,11.2528,9.97895,0.348526,0,0.41466,13.7445,6.72259,12.1555,2.42875,14.1131,0.580471,2.07997,0.691105,2.72043,3.56198,7.49179,2.03182,2.20332,1.81332,0,82.9398,0.430059,8.87682,7.23778,2.59716,0.39633,1.06094,0.489613,1.75707,6.97582,16.1867,15.0671,14.4386,16.3583,13.6451,0,0.787307,8.20167,5.77549,12.3607,0.337963,1.97737,1.18668,2.82815,6.43336,0,0.628618,1.90602,0.413917,16.8781,16.3243,4.51657,2.53013,0.40368,14.5166,12.1349,0,59.4109,4.12162,12.5538,2.64076,15.5456,0.795054,0,0.627441,0.988403,0.754335,1.58593,182.39,85.8542,0.589968,0.526391,3.42513,0.936972,0.806651,4.99848,0.745059,0.31,14.6605,5.08343,4.49505,0,17.5635,1.18355,1.62532,2.29396,16.5493,1.24622,0.226839,0.695556,13.9691,4.40089,0.730099,1.28794,15.2966,0.302296,0.326246,1.81164,5.93598,10.3724,9.6956,18.497,0.673372,0.60265,0.848196,0.184306,1.59734,1.48169,0.439158,7.28376,12.8951,318.385,406.218,315.147,110.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.722,205.833,15.9419,107.018,6.15537,7.99602,7.44764,10.1327,167.061,259.533,546.729,94.5788,5,15.2736,15.6343,16.6356,83.7853,147.777,937.575,107.011,92.2076,585.604,84.652,4.9636,10.1936,9.3906,9.28371,9.5836,22.8047,12.3888,10.4886,20.6609,8.86693,15.3187,11.5207,18.0197,16.227,15.1729,15.3447,15.9537,258.761,6.66702,7.1582,6.58827,7.17538,0,9.7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.947,0,230.039,194.801,146.612,61.0881,14.7363,0,0,0,0,0,870.441,205.058,189.646,225.912,203.107,190.834,194.677,0,0,0,0,0,4276.82,162.932,189.049
2030_Q3_labor_23h,104.444,12.214,11.021,221.233,102.49,0,127.623,24.024,6.29797,7.29402,7.58143,16.8677,778.876,86.9546,129.431,169.374,18.9004,91.2802,83.2119,18.427,22.3467,9.13405,8.96745,374.174,424.179,6.98847,0,10.0618,0.34964,0,0.414466,13.8592,0,12.1521,2.40337,13.7511,0.578567,2.07158,0.692008,0,3.48361,7.51286,1.99452,2.16255,0,0,82.5358,0,8.87372,7.21258,2.55742,0.394708,1.0567,0.480298,1.75828,6.89641,16.1937,13.7023,14.6099,16.1391,13.3167,0,0.779375,8.1768,6.37334,12.0575,0.331369,1.97737,1.20619,0,6.45816,0,0.631452,1.89972,0.414635,0,0,4.53193,2.51878,0.403276,14.5815,12.1996,0,49.5298,4.08686,0,2.67585,15.4714,0.794417,8.74975,0.611361,0.980606,0.744581,1.5892,169.85,76.4285,0.583309,0.524359,3.42498,0.928549,0.800178,4.93267,0.735734,0.31,14.1174,0,3.87393,0,17.5003,1.18414,1.57251,2.28917,16.5478,1.24858,0.224733,0.686766,14.1041,4.37911,0.728975,1.31341,15.3703,0.301095,0.326675,1.82319,5.90875,10.3738,9.5974,18.5331,0.675817,0.600895,0.762069,0,1.68776,1.50643,0,7.29313,12.8845,296.403,393.821,305.133,107.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.792,202.05,15.9,105.773,6.14863,7.98434,7.43754,10.1149,164.765,252.122,533.857,93.886,5,15.2442,15.6037,16.0894,83.2389,144.304,914.039,105.598,91.4402,566.161,84.2138,4.96095,10.1756,9.37551,9.26644,9.56459,22.7178,12.3762,10.4765,20.5949,8.85199,15.2784,11.4956,17.962,16.1818,15.1448,15.3161,15.9233,250.334,6.65953,7.14902,6.58056,7.16616,0,0,16.1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.409,136.961,190.474,144.137,60.057,14.709,0,0,0,0,0,916.842,201.929,186.885,219.328,197.727,188.026,189.266,0,0,0,0,0,4171.56,160.877,186.382
2030_Q3_holidays_0h,104.954,54.4043,49.375,134.184,109.425,0,106.148,125.591,36.2373,42.1217,43.4787,18.4071,730.064,86.6226,132.188,168.725,90.9997,97.4195,82.5825,89.4886,112.943,51.0508,50.2821,362.923,242.486,6.85403,11.2974,10.047,0.357685,0,0.419162,0,0,11.7494,0,0,0.57601,2.14975,0.674097,0,0,0,1.91643,2.52091,0,0,82.1024,0.356581,8.96828,6.79437,2.45333,0.372174,1.08656,0.476074,1.74303,7.22442,17.6466,13.7707,0,0,9.37959,0,0.784379,0,7.22936,11.6018,0.333806,1.96614,1.24166,0,0,0,0.622783,0,0.428773,0,16.5833,0,2.57801,0.410216,0,12.9186,0.933954,35.3477,4.10527,0,2.68676,16.3245,0.791314,0,0.601105,0.930657,0,1.64259,78.0194,54.1597,0,0.518238,3.44276,0.846491,0.785792,4.65748,0,0.31,12.7565,0,5.42198,0.0389749,0,1.20894,1.09845,2.46792,0,1.28736,0.212358,0,0,4.21002,0,0,16.6632,0.323803,0.320386,1.76049,5.97092,9.97008,9.92483,18.5892,0.7,0,0.656317,0,1.8412,1.42808,0,0,12.6749,279.986,442.234,298.799,78.9738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.623,204.418,75.1459,107.439,37.9704,46.7126,43.1464,56.8918,166.157,246.596,518.386,90.9075,5,66.2766,67.8612,12.6674,82.5722,141.375,923.367,104.59,93.7812,524.781,84.4871,32.9255,57.2667,52.3175,51.6361,52.9239,124.23,13.036,44.7613,101.594,53.7604,88.5149,65.6336,107.087,94.4452,66.1144,66.8659,69.5385,248.683,40.3318,41.1465,37.3166,41.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.194,222.143,190.203,56.4204,59.0957,64.5211,0,0,0,0,0,1090.38,203.672,190.037,186.243,196.804,190.769,188.611,0,0,0,0,0,4063.96,162.23,188.134
2030_Q3_holidays_1h,103.908,54.0529,49.079,133.149,108.494,10.016,104.695,122.32,36.1088,41.9444,43.2842,18.452,706.35,85.8244,130.375,167.216,89.6588,96.644,81.9808,88.2962,110.36,50.7199,49.9723,351.815,227.655,6.95329,0,9.75219,0,0,0.438932,14.5872,0,11.4771,0,13.8084,0.576356,2.19232,0.667936,0,0,7.78613,1.89382,0,0,0,81.6661,0.330124,9.08847,6.74789,2.41082,0.367433,1.06097,0.4609,1.77648,7.20261,17.6514,13.5023,0,0,9.32137,0,0.784256,8.50917,7.35247,0,0.330194,1.94102,1.24192,0,0,0,0,1.90905,0.42399,16.9339,16.5207,0,2.5314,0.411602,0,12.447,0.920183,30.7706,4.09541,0,2.72358,15.979,0.808218,8.48501,0.593612,0.939514,0.742824,1.6458,77.7179,53.8045,0,0.514342,3.44248,0.828321,0.773325,4.47711,0,0.31,11.6894,0,6.04507,0,17.3958,1.18948,1.05717,2.48405,16.3454,1.28998,0.207897,0.720131,14.8194,4.2417,0.711941,1.38406,16.5193,0.321541,0.314681,1.78096,5.95468,9.87641,8.9093,18.6626,0.7,0.585386,0.607307,0.0393885,1.81329,1.36152,0.42966,0,12.78,261.895,430.214,288.516,77.9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.518,200.232,74.2065,106.44,37.8253,46.4546,42.9255,56.4233,163.601,240.362,504.81,90.1247,5,65.815,67.379,11.8929,82.0148,137.81,894.611,103.083,92.9811,507.23,84.0094,32.8429,56.7924,51.9134,51.2836,52.4916,120.995,12.9255,44.5359,99.9906,53.4673,87.3326,65.135,105.234,93.0951,65.5831,66.3234,68.9553,245.095,40.2127,40.9873,37.1835,41.1015,0,0,15.9806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.395,104.001,189.891,142.642,59.4341,64.0654,0,0,0,0,0,945.249,200.174,187.061,182.354,192.181,187.663,185.736,0,0,0,0,0,4051.63,159.952,185.167
