load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Nordeste,2023_Q2_holidays_2h,1323.72,0,-467.959,855.764,0
Nordeste,2023_Q2_holidays_3h,1303.29,0,-474.298,828.992,0
Nordeste,2023_Q2_holidays_4h,1286.66,0,-476.672,809.989,0
Nordeste,2023_Q2_holidays_5h,1278.4,0,-477.598,800.806,0
Nordeste,2023_Q2_holidays_6h,1265.75,0,-476.86,788.889,0
Nordeste,2023_Q2_holidays_7h,1213.12,0,-441.072,772.052,0
Nordeste,2023_Q2_holidays_8h,1251.26,0,-445.905,805.354,0
Nordeste,2023_Q2_holidays_9h,1304.31,0,-455.75,848.563,0
Nordeste,2023_Q2_holidays_10h,1331.91,0,-443.425,888.48,0
Nordeste,2023_Q2_holidays_11h,1353.41,0,-432.235,921.179,0
Nordeste,2023_Q2_holidays_12h,1370.29,0,-422.229,948.056,0
Nordeste,2023_Q2_holidays_13h,1378.02,0,-418.166,959.853,0
Nordeste,2023_Q2_holidays_14h,1377.92,0,-418.678,959.245,0
Nordeste,2023_Q2_holidays_15h,1370.63,0,-424.028,946.598,0
Nordeste,2023_Q2_holidays_16h,1366.72,0,-429.894,936.822,0
Nordeste,2023_Q2_holidays_17h,1363.62,0,-434.727,928.888,0
Nordeste,2023_Q2_holidays_18h,1365.95,0,-435.271,930.682,0
Nordeste,2023_Q2_holidays_19h,1399.41,0,-391.939,1007.47,0
Nordeste,2023_Q2_holidays_20h,1411.03,0,-369.201,1041.82,0
Nordeste,2023_Q2_holidays_21h,1408.24,0,-379.392,1028.85,0
Nordeste,2023_Q2_holidays_22h,1396.56,0,-401.036,995.523,0
Nordeste,2023_Q2_holidays_23h,1377.03,0,-429.183,947.851,0
Nordeste,2023_Q3_labor_0h,1530.01,0,-538.502,991.508,0
Nordeste,2023_Q3_labor_1h,1462.88,0,-528.533,934.347,0
Nordeste,2023_Q3_labor_2h,1389.73,0,-487.94,901.792,0
Nordeste,2023_Q3_labor_3h,1342.81,0,-464.229,878.579,0
Nordeste,2023_Q3_labor_4h,1323.02,0,-455.47,867.555,0
Nordeste,2023_Q3_labor_5h,1346.67,0,-465.24,881.426,0
Nordeste,2023_Q3_labor_6h,1402.82,0,-489.169,913.646,0
Nordeste,2023_Q3_labor_7h,1426.1,0,-491.681,934.421,0
Nordeste,2023_Q3_labor_8h,1520.44,0,-526.933,993.51,0
Nordeste,2023_Q3_labor_9h,1572.4,0,-520.525,1051.87,0
Nordeste,2023_Q3_labor_10h,1600.88,0,-511.469,1089.41,0
Nordeste,2023_Q3_labor_11h,1627.56,0,-497.776,1129.79,0
Nordeste,2023_Q3_labor_12h,1643.77,0,-483.881,1159.88,0
Nordeste,2023_Q3_labor_13h,1640.72,0,-487.313,1153.4,0
Nordeste,2023_Q3_labor_14h,1644.12,0,-484.6,1159.52,0
Nordeste,2023_Q3_labor_15h,1650.08,0,-477.616,1172.46,0
Nordeste,2023_Q3_labor_16h,1648.07,0,-478.458,1169.62,0
Nordeste,2023_Q3_labor_17h,1640.2,0,-488.033,1152.16,0
Nordeste,2023_Q3_labor_18h,1624.46,0,-504.652,1119.81,0
Nordeste,2023_Q3_labor_19h,1646.18,0,-481.896,1164.29,0
Nordeste,2023_Q3_labor_20h,1659.93,0,-461.933,1197.99,0
Nordeste,2023_Q3_labor_21h,1650.94,0,-475.509,1175.44,0
Nordeste,2023_Q3_labor_22h,1628,0,-502.414,1125.58,0
Nordeste,2023_Q3_labor_23h,1585.25,0,-528.52,1056.73,0
Nordeste,2023_Q3_holidays_0h,1285.74,0,-360.333,925.412,0
Nordeste,2023_Q3_holidays_1h,1275.7,0,-360.799,914.905,0
Nordeste,2023_Q3_holidays_2h,1244.38,0,-362.891,881.493,0
Nordeste,2023_Q3_holidays_3h,1218.29,0,-363.656,854.632,0
Nordeste,2023_Q3_holidays_4h,1199.43,0,-365.035,834.392,0
Nordeste,2023_Q3_holidays_5h,1189.26,0,-366.025,823.234,0
Nordeste,2023_Q3_holidays_6h,1176.84,0,-366.969,809.868,0
Nordeste,2023_Q3_holidays_7h,1158.37,0,-367.644,790.723,0
Nordeste,2023_Q3_holidays_8h,1182.64,0,-358.196,824.445,0
Nordeste,2023_Q3_holidays_9h,1215,0,-347.969,867.033,0
Nordeste,2023_Q3_holidays_10h,1244.8,0,-341.194,903.609,0
