LOAD_ZONE,timepoints,zone_demand_mw
Nordeste,20,1157.2953246753248
Caribe,20,2888.1954545454546
Antioquia,20,1313.5250649350648
Caribe,19,2745.06
Nordeste,19,1099.9411688311689
Antioquia,19,1248.427922077922
Oriental,19,2461.8267532467535
Surocciden,19,2071.1307792207795
Surocciden,18,2112.1123376623377
Oriental,18,2510.539090909091
Nordeste,18,1121.704935064935
Caribe,18,2799.3763636363637
Antioquia,18,1273.1306493506493
Oriental,17,2553.510909090909
Surocciden,17,2148.264025974026
Antioquia,17,1294.922857142857
Nordeste,17,1140.904935064935
Caribe,17,2847.291818181818
Surocciden,16,2153.071038961039
Oriental,16,2559.223896103896
Nordeste,16,1143.4574025974025
Caribe,16,2853.6627272727274
Antioquia,16,1297.818961038961
Surocciden,15,2131.9302597402598
Oriental,15,2534.0954545454547
Nordeste,15,1132.23012987013
Caribe,15,2825.6433766233768
Antioquia,15,1285.0764935064935
Surocciden,14,2127.2846753246754
Oriental,14,2528.575064935065
Caribe,14,2819.486883116883
Nordeste,14,1129.7638961038963
Antioquia,14,1282.277012987013
Caribe,13,2831.824155844156
Antioquia,13,1287.8875324675323
Surocciden,13,2136.5945454545454
Nordeste,13,1134.707012987013
Oriental,13,2539.6396103896104
Surocciden,12,2081.102987012987
Oriental,12,2473.681168831169
Caribe,12,2758.277532467532
Antioquia,12,1254.4385714285715
Nordeste,12,1105.2374025974025
Surocciden,11,2011.2963636363638
Oriental,11,2390.7055844155843
Nordeste,11,1068.1640259740261
Caribe,11,2665.7553246753246
Antioquia,11,1212.3615584415584
Antioquia,10,1169.8323376623375
Nordeste,10,1030.6937662337662
Caribe,10,2572.241948051948
Oriental,10,2306.8399999999997
Surocciden,10,1940.7402597402597
Surocciden,9,1827.442077922078
Oriental,9,2172.1687012987013
Nordeste,9,970.521818181818
Caribe,9,2422.0762337662336
Antioquia,9,1101.5377922077923
Caribe,8,2284.193116883117
Antioquia,8,1038.83012987013
Nordeste,8,915.2724675324674
Oriental,8,2048.512337662338
Surocciden,8,1723.4097402597401
Surocciden,7,1684.1725974025974
Oriental,7,2001.8742857142859
Nordeste,7,894.4348051948051
Caribe,7,2232.1903896103895
Antioquia,7,1015.1792207792208
Caribe,6,2143.9653246753246
Surocciden,6,1617.6088311688313
Oriental,6,1922.7532467532467
Nordeste,6,859.0824675324676
Antioquia,6,975.0553246753246
Surocciden,5,1593.0489610389611
Nordeste,5,846.0405194805195
Caribe,5,2111.4135064935062
Antioquia,5,960.2516883116883
Oriental,5,1893.55987012987
Antioquia,4,972.2632467532468
Surocciden,4,1612.9764935064936
Oriental,4,1917.2472727272727
Nordeste,4,856.6228571428572
Caribe,4,2137.8255844155847
Surocciden,3,1654.4644155844155
Oriental,3,1966.5618181818184
Nordeste,3,878.6564935064936
Caribe,3,2192.8136363636363
Antioquia,3,997.2715584415585
Caribe,2,2270.3794805194807
Nordeste,2,909.7379220779221
Surocciden,2,1712.9877922077922
Antioquia,2,1032.5477922077923
Oriental,2,2036.1238961038962
Caribe,1,2405.0177922077924
Antioquia,1,1093.7797402597403
Surocciden,1,1814.571038961039
Oriental,1,2156.8706493506493
Nordeste,1,963.6863636363637
