load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q3_holidays_1h,3754.19,0,-2715.78,1038.41,0
Antioquia,2023_Q3_holidays_2h,3655.86,0,-2655.37,1000.49,0
Antioquia,2023_Q3_holidays_3h,3576.59,0,-2606.58,970.004,0
Antioquia,2023_Q3_holidays_4h,3517.49,0,-2570.46,947.031,0
Antioquia,2023_Q3_holidays_5h,3484.52,0,-2550.15,934.365,0
Antioquia,2023_Q3_holidays_6h,3438.26,0,-2519.07,919.195,0
Antioquia,2023_Q3_holidays_7h,3361.07,0,-2463.61,897.468,0
Antioquia,2023_Q3_holidays_8h,3435.79,0,-2500.05,935.741,0
Antioquia,2023_Q3_holidays_9h,3538.53,0,-2554.45,984.078,0
Antioquia,2023_Q3_holidays_10h,3629.63,0,-2604.04,1025.59,0
Antioquia,2023_Q3_holidays_11h,3710.33,0,-2650.65,1059.68,0
Antioquia,2023_Q3_holidays_12h,3787.48,0,-2699.25,1088.22,0
Antioquia,2023_Q3_holidays_13h,3840.92,0,-2735.97,1104.95,0
Antioquia,2023_Q3_holidays_14h,3860.02,0,-2754.01,1106.01,0
Antioquia,2023_Q3_holidays_15h,3845.35,0,-2752.85,1092.5,0
Antioquia,2023_Q3_holidays_16h,3836.55,0,-2756.03,1080.52,0
Antioquia,2023_Q3_holidays_17h,3832.81,0,-2761.31,1071.5,0
Antioquia,2023_Q3_holidays_18h,3844.38,0,-2771.71,1072.67,0
Antioquia,2023_Q3_holidays_19h,4047.15,0,-2895.87,1151.28,0
Antioquia,2023_Q3_holidays_20h,4178.1,0,-2975.19,1202.91,0
Antioquia,2023_Q3_holidays_21h,4148.38,0,-2957.11,1191.27,0
Antioquia,2023_Q3_holidays_22h,4068.85,0,-2909.04,1159.81,0
Antioquia,2023_Q3_holidays_23h,3935.58,0,-2827.84,1107.75,0
Antioquia,2023_Q4_labor_0h,4048.33,0,-2871.91,1176.42,0
Antioquia,2023_Q4_labor_1h,3905.31,0,-2795.78,1109.54,0
Antioquia,2023_Q4_labor_2h,3819.21,0,-2747.6,1071.61,0
Antioquia,2023_Q4_labor_3h,3754.25,0,-2708.9,1045.35,0
Antioquia,2023_Q4_labor_4h,3720.69,0,-2688.2,1032.49,0
Antioquia,2023_Q4_labor_5h,3764.52,0,-2715.21,1049.31,0
Antioquia,2023_Q4_labor_6h,3849.79,0,-2762.54,1087.25,0
Antioquia,2023_Q4_labor_7h,3890.11,0,-2777.78,1112.33,0
Antioquia,2023_Q4_labor_8h,4022.21,0,-2841.09,1181.12,0
Antioquia,2023_Q4_labor_9h,4148.4,0,-2900.2,1248.21,0
Antioquia,2023_Q4_labor_10h,4230.65,0,-2938.75,1291.9,0
Antioquia,2023_Q4_labor_11h,4327.24,0,-2989.37,1337.87,0
Antioquia,2023_Q4_labor_12h,4392.49,0,-3020.91,1371.58,0
Antioquia,2023_Q4_labor_13h,4387.03,0,-3021.13,1365.9,0
Antioquia,2023_Q4_labor_14h,4410.58,0,-3036.73,1373.85,0
Antioquia,2023_Q4_labor_15h,4449.51,0,-3060.51,1388.99,0
Antioquia,2023_Q4_labor_16h,4454.46,0,-3068.39,1386.07,0
Antioquia,2023_Q4_labor_17h,4429.57,0,-3061.85,1367.73,0
Antioquia,2023_Q4_labor_18h,4405.31,0,-3052.37,1352.94,0
Antioquia,2023_Q4_labor_19h,4526.69,0,-3107.07,1419.62,0
Antioquia,2023_Q4_labor_20h,4522.38,0,-3105.09,1417.29,0
Antioquia,2023_Q4_labor_21h,4467.66,0,-3080.46,1387.2,0
Antioquia,2023_Q4_labor_22h,4361.56,0,-3032.05,1329.51,0
Antioquia,2023_Q4_labor_23h,4210.46,0,-2959.72,1250.74,0
Antioquia,2023_Q4_holidays_0h,4179.1,0,-3085.74,1093.37,0
Antioquia,2023_Q4_holidays_1h,4126.69,0,-3056.15,1070.54,0
Antioquia,2023_Q4_holidays_2h,4012.69,0,-2980.25,1032.44,0
Antioquia,2023_Q4_holidays_3h,3902.83,0,-2902.34,1000.5,0
Antioquia,2023_Q4_holidays_4h,3807.02,0,-2834.48,972.546,0
Antioquia,2023_Q4_holidays_5h,3766.4,0,-2805.77,960.625,0
Antioquia,2023_Q4_holidays_6h,3703.64,0,-2757.65,945.987,0
Antioquia,2023_Q4_holidays_7h,3596.68,0,-2670.6,926.082,0
Antioquia,2023_Q4_holidays_8h,3691.68,0,-2727.88,963.802,0
Antioquia,2023_Q4_holidays_9h,3830.92,0,-2816.79,1014.14,0
Antioquia,2023_Q4_holidays_10h,3959.52,0,-2899.49,1060.04,0
Antioquia,2023_Q4_holidays_11h,4087.66,0,-2986.32,1101.33,0
Antioquia,2023_Q4_holidays_12h,4204.74,0,-3069.64,1135.1,0
Antioquia,2023_Q4_holidays_13h,4250.91,0,-3099.56,1151.34,0
Antioquia,2023_Q4_holidays_14h,4262.95,0,-3111.66,1151.3,0
Antioquia,2023_Q4_holidays_15h,4247.94,0,-3109.68,1138.26,0
Antioquia,2023_Q4_holidays_16h,4245.03,0,-3114.78,1130.25,0
Antioquia,2023_Q4_holidays_17h,4239.94,0,-3117.63,1122.31,0
Antioquia,2023_Q4_holidays_18h,4289.52,0,-3146.14,1143.38,0
Antioquia,2023_Q4_holidays_19h,4480.29,0,-3241.03,1239.26,0
