timestamp,Zone,demand_mw,Date
Q4_2h,Suroccidente,1712.809230769231,2023-11-26 02:00:00
Q4_3h,Suroccidente,1659.8176923076924,2023-11-26 03:00:00
Q4_3h,Nordeste,881.4992307692307,2023-11-26 03:00:00
Q4_3h,Oriental,1972.923076923077,2023-11-26 03:00:00
Q4_3h,Antioquia,1000.4976923076922,2023-11-26 03:00:00
Q4_3h,Caribe,2199.9069230769232,2023-11-26 03:00:00
Q4_4h,Antioquia,972.5461538461539,2023-11-26 04:00:00
Q4_4h,Caribe,2138.449230769231,2023-11-26 04:00:00
Q4_4h,Nordeste,856.8723076923077,2023-11-26 04:00:00
Q4_4h,Suroccidente,1613.4461538461537,2023-11-26 04:00:00
Q4_4h,Oriental,1917.8053846153848,2023-11-26 04:00:00
Q4_5h,Caribe,2112.2361538461537,2023-11-26 05:00:00
Q4_5h,Suroccidente,1593.6684615384615,2023-11-26 05:00:00
Q4_5h,Oriental,1894.2992307692307,2023-11-26 05:00:00
Q4_5h,Nordeste,846.3684615384616,2023-11-26 05:00:00
Q4_5h,Antioquia,960.6253846153847,2023-11-26 05:00:00
Q4_6h,Suroccidente,1569.383846153846,2023-11-26 06:00:00
Q4_6h,Nordeste,833.4715384615386,2023-11-26 06:00:00
Q4_6h,Oriental,1865.4315384615386,2023-11-26 06:00:00
Q4_6h,Antioquia,945.9869230769231,2023-11-26 06:00:00
Q4_6h,Caribe,2080.046923076923,2023-11-26 06:00:00
Q4_7h,Oriental,1826.1784615384615,2023-11-26 07:00:00
Q4_7h,Caribe,2036.28,2023-11-26 07:00:00
Q4_7h,Nordeste,815.9338461538462,2023-11-26 07:00:00
Q4_7h,Suroccidente,1536.3623076923077,2023-11-26 07:00:00
Q4_7h,Antioquia,926.0823076923077,2023-11-26 07:00:00
Q4_8h,Antioquia,963.8023076923077,2023-11-26 08:00:00
Q4_8h,Caribe,2119.223076923077,2023-11-26 08:00:00
Q4_8h,Nordeste,849.1692307692308,2023-11-26 08:00:00
Q4_8h,Oriental,1900.5623076923077,2023-11-26 08:00:00
Q4_8h,Suroccidente,1598.9392307692308,2023-11-26 08:00:00
