load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q4_labor_8h,4319.78,0,-3138.66,1181.12,0
Antioquia,2023_Q4_labor_9h,4487.06,0,-3238.85,1248.21,0
Antioquia,2023_Q4_labor_10h,4246.9,0,-2955,1291.9,0
Antioquia,2023_Q4_labor_11h,3717.87,0,-2380,1337.87,0
Antioquia,2023_Q4_labor_12h,3751.58,0,-2380,1371.58,0
Antioquia,2023_Q4_labor_13h,3646.88,0,-2280.98,1365.9,0
Antioquia,2023_Q4_labor_14h,4205.82,0,-2831.97,1373.85,0
Antioquia,2023_Q4_labor_15h,4389.57,0,-3000.58,1388.99,0
Antioquia,2023_Q4_labor_16h,3766.07,0,-2380,1386.07,0
Antioquia,2023_Q4_labor_17h,4322.73,0,-2955,1367.73,0
Antioquia,2023_Q4_labor_18h,4307.94,0,-2955,1352.94,0
Antioquia,2023_Q4_labor_19h,5219.62,0,-3800,1419.62,0
Antioquia,2023_Q4_labor_20h,5181.12,0,-3763.83,1417.29,0
Antioquia,2023_Q4_labor_21h,4342.2,0,-2955,1387.2,0
Antioquia,2023_Q4_labor_22h,4751.54,0,-3422.03,1329.51,0
Antioquia,2023_Q4_labor_23h,5050.74,0,-3800,1250.74,0
Antioquia,2023_Q4_holidays_0h,4407.21,0,-3313.84,1093.37,0
Antioquia,2023_Q4_holidays_1h,3132.94,0,-2062.41,1070.54,0
Antioquia,2023_Q4_holidays_2h,4303.09,0,-3270.66,1032.44,0
Antioquia,2023_Q4_holidays_3h,3802.9,0,-2802.4,1000.5,0
Antioquia,2023_Q4_holidays_4h,3755.63,0,-2783.08,972.546,0
Antioquia,2023_Q4_holidays_5h,3288.99,0,-2328.36,960.625,0
Antioquia,2023_Q4_holidays_6h,3100.76,0,-2154.77,945.987,0
Antioquia,2023_Q4_holidays_7h,3831.87,0,-2905.79,926.082,0
Antioquia,2023_Q4_holidays_8h,3619.48,0,-2655.68,963.802,0
Antioquia,2023_Q4_holidays_9h,3969.14,0,-2955,1014.14,0
Antioquia,2023_Q4_holidays_10h,4172.11,0,-3112.08,1060.04,0
Antioquia,2023_Q4_holidays_11h,4327.74,0,-3226.41,1101.33,0
Antioquia,2023_Q4_holidays_12h,4935.1,0,-3800,1135.1,0
Antioquia,2023_Q4_holidays_13h,4451.76,0,-3300.42,1151.34,0
Antioquia,2023_Q4_holidays_14h,4694.77,0,-3543.47,1151.3,0
Antioquia,2023_Q4_holidays_15h,4420.25,0,-3281.99,1138.26,0
Antioquia,2023_Q4_holidays_16h,4085.25,0,-2955,1130.25,0
Antioquia,2023_Q4_holidays_17h,4650.22,0,-3527.9,1122.31,0
Antioquia,2023_Q4_holidays_18h,4248.05,0,-3104.67,1143.38,0
Antioquia,2023_Q4_holidays_19h,4194.26,0,-2955,1239.26,0
Antioquia,2023_Q4_holidays_20h,4212.29,0,-2955,1257.29,0
Antioquia,2023_Q4_holidays_21h,4079.23,0,-2837.23,1241.99,0
Antioquia,2023_Q4_holidays_22h,4813.62,0,-3605.91,1207.72,0
Antioquia,2023_Q4_holidays_23h,4276.42,0,-3121.87,1154.55,0
Antioquia,2025_Q1_labor_0h,3515.12,0,-2380,1135.12,0
Antioquia,2025_Q1_labor_1h,3865.47,0,-2787.32,1078.15,0
Antioquia,2025_Q1_labor_2h,3991,0,-2949.18,1041.82,0
Antioquia,2025_Q1_labor_3h,3295,0,-2279.82,1015.18,0
Antioquia,2025_Q1_labor_4h,3274.56,0,-2272.99,1001.57,0
Antioquia,2025_Q1_labor_5h,2547.41,0,-1535,1012.41,0
Antioquia,2025_Q1_labor_6h,3867.72,0,-2821.95,1045.77,0
Antioquia,2025_Q1_labor_7h,3527.26,0,-2465.89,1061.37,0
Antioquia,2025_Q1_labor_8h,4232.53,0,-3111.29,1121.24,0
Antioquia,2025_Q1_labor_9h,3906.28,0,-2715.65,1190.63,0
Antioquia,2025_Q1_labor_10h,3213.67,0,-1977.1,1236.58,0
Antioquia,2025_Q1_labor_11h,4579.07,0,-3298.81,1280.26,0
Antioquia,2025_Q1_labor_12h,3354.62,0,-2040.25,1314.37,0
Antioquia,2025_Q1_labor_13h,4674.57,0,-3363.05,1311.52,0
Antioquia,2025_Q1_labor_14h,4450.68,0,-3137.69,1312.99,0
Antioquia,2025_Q1_labor_15h,4411.51,0,-3090.21,1321.3,0
Antioquia,2025_Q1_labor_16h,4783.04,0,-3466.14,1316.9,0
Antioquia,2025_Q1_labor_17h,4580.42,0,-3284.14,1296.28,0
Antioquia,2025_Q1_labor_18h,3346.64,0,-2070.9,1275.74,0
Antioquia,2025_Q1_labor_19h,3873.17,0,-2524.58,1348.59,0
Antioquia,2025_Q1_labor_20h,4980.37,0,-3613.56,1366.81,0
Antioquia,2025_Q1_labor_21h,4402.04,0,-3067.14,1334.9,0
Antioquia,2025_Q1_labor_22h,5079.6,0,-3800,1279.6,0
Antioquia,2025_Q1_labor_23h,4105.05,0,-2899.78,1205.27,0
Antioquia,2025_Q1_holidays_0h,3373.17,0,-2213.05,1160.12,0
Antioquia,2025_Q1_holidays_1h,4152.79,0,-3061.27,1091.52,0
Antioquia,2025_Q1_holidays_2h,2745.32,0,-1692.99,1052.33,0
Antioquia,2025_Q1_holidays_3h,4087.8,0,-3062.05,1025.75,0
Antioquia,2025_Q1_holidays_4h,4019.94,0,-3010.12,1009.82,0
Antioquia,2025_Q1_holidays_5h,2561.14,0,-1535,1026.14,0
Antioquia,2025_Q1_holidays_6h,3852.15,0,-2782.45,1069.7,0
Antioquia,2025_Q1_holidays_7h,3261.37,0,-2166.21,1095.15,0
Antioquia,2025_Q1_holidays_8h,3286.9,0,-2127,1159.89,0
Antioquia,2025_Q1_holidays_9h,3798.31,0,-2570.24,1228.07,0
Antioquia,2025_Q1_holidays_10h,3320.91,0,-2050.39,1270.52,0
Antioquia,2025_Q1_holidays_11h,4613.22,0,-3299.15,1314.07,0
Antioquia,2025_Q1_holidays_12h,5009.26,0,-3654.99,1354.27,0
Antioquia,2025_Q1_holidays_13h,4257.62,0,-2906.62,1351,0
Antioquia,2025_Q1_holidays_14h,3780,0,-2422.14,1357.86,0
Antioquia,2025_Q1_holidays_15h,4344.94,0,-2968.2,1376.74,0
Antioquia,2025_Q1_holidays_16h,4161.62,0,-2786.6,1375.02,0
Antioquia,2025_Q1_holidays_17h,4307.76,0,-2955,1352.76,0
Antioquia,2025_Q1_holidays_18h,3407.68,0,-2081.8,1325.88,0
Antioquia,2025_Q1_holidays_19h,4099.06,0,-2704.85,1394.21,0
Antioquia,2025_Q1_holidays_20h,3574.25,0,-2164.53,1409.72,0
Antioquia,2025_Q1_holidays_21h,3705.78,0,-2330.31,1375.46,0
Antioquia,2025_Q1_holidays_22h,4122.94,0,-2807.11,1315.83,0
Antioquia,2025_Q1_holidays_23h,3754.29,0,-2516.19,1238.1,0
Antioquia,2025_Q2_labor_0h,4093.81,0,-2955,1138.81,0
Antioquia,2025_Q2_labor_1h,4494.71,0,-3414.98,1079.72,0
Antioquia,2025_Q2_labor_2h,3348.42,0,-2305.69,1042.72,0
Antioquia,2025_Q2_labor_3h,2551.22,0,-1535,1016.22,0
Antioquia,2025_Q2_labor_4h,3400.93,0,-2398.1,1002.83,0
Antioquia,2025_Q2_labor_5h,2553.39,0,-1535,1018.39,0
Antioquia,2025_Q2_labor_6h,3711.78,0,-2654.69,1057.09,0
Antioquia,2025_Q2_labor_7h,3277.21,0,-2204.94,1072.27,0
Antioquia,2025_Q2_labor_8h,3484.6,0,-2350.29,1134.31,0
Antioquia,2025_Q2_labor_9h,3458.69,0,-2258.74,1199.95,0
Antioquia,2025_Q2_labor_10h,4841.21,0,-3596.99,1244.22,0
Antioquia,2025_Q2_labor_11h,4103.75,0,-2814.52,1289.23,0
Antioquia,2025_Q2_labor_12h,4522.41,0,-3199.28,1323.13,0
Antioquia,2025_Q2_labor_13h,4252.07,0,-2934.93,1317.14,0
Antioquia,2025_Q2_labor_14h,2857.12,0,-1535,1322.12,0
Antioquia,2025_Q2_labor_15h,3788.96,0,-2457.41,1331.55,0
Antioquia,2025_Q2_labor_16h,3677.04,0,-2348.2,1328.84,0
Antioquia,2025_Q2_labor_17h,3688.9,0,-2380,1308.9,0
Antioquia,2025_Q2_labor_18h,3660.9,0,-2380,1280.9,0
Antioquia,2025_Q2_labor_19h,4550.46,0,-3199.89,1350.58,0
Antioquia,2025_Q2_labor_20h,4473.54,0,-3093.03,1380.51,0
Antioquia,2025_Q2_labor_21h,4277.21,0,-2925.88,1351.32,0
Antioquia,2025_Q2_labor_22h,4393.15,0,-3100.9,1292.26,0
Antioquia,2025_Q2_labor_23h,3617.85,0,-2405.71,1212.14,0
Antioquia,2025_Q2_holidays_0h,4232,0,-3074.75,1157.25,0
