gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Hidro,Surocciden,Water,2023,12331.611348188422,17140939.773981906,0.0,3066.942,380907273.1000469,134270720.76,43.167021616540744,0.45899733038070756,0.0,0.0
Hidro,Surocciden,Water,2024,12331.611348191143,17140939.773985688,0.0,3066.942,380907273.1000469,134270720.76,43.16702161653153,0.4589973303808088,0.0,0.0
Hidro,Surocciden,Water,2025,12331.611348182341,17140939.773973454,0.0,3066.942,380907273.1000469,134270720.76,43.16702161656135,0.4589973303804812,0.0,0.0
Hidro,Surocciden,Water,2026,12331.611347523447,17140939.773057587,0.0,3066.942,380907273.1000469,134270720.76,43.167021618793555,0.45899733035595636,0.0,0.0
Hidro,Surocciden,Water,2027,12331.611347851398,17140939.77351344,0.0,3066.942,380907273.1000469,134270720.76,43.16702161768252,0.45899733036816304,0.0,0.0
Hidro,Surocciden,Water,2028,12331.611327266615,17140939.74490059,0.0,3066.942,380907273.1000469,134270720.76,43.16702168741962,0.4589973296019728,0.0,0.0
Hidro,Surocciden,Water,2029,12331.61134784177,17140939.77350006,0.0,3066.942,380907273.1000469,134270720.76,43.167021617715136,0.45899733036780477,0.0,0.0
Hidro,Surocciden,Water,2030,12331.61134782728,17140939.77347992,0.0,3066.942,380907273.1000469,134270720.76,43.16702161776421,0.4589973303672655,0.0,0.0
Hidro,Surocciden,Water,2031,12331.611347760232,17140939.77338672,0.0,3066.942,380907273.1000469,134270720.76,43.16702161799137,0.4589973303647698,0.0,0.0
Hidro,Surocciden,Water,2032,12331.611347787086,17140939.773424044,0.0,3066.942,380907273.1000469,134270720.76,43.16702161790039,0.45899733036576934,0.0,0.0
Hidro,Surocciden,Water,2033,12331.611339962721,17140939.76254818,0.0,3066.942,380907273.1000469,134270720.76,43.16702164440777,0.45899733007453714,0.0,0.0
Hidro,Surocciden,Water,2034,12331.611319269488,17140939.733784586,0.0,3066.942,380907273.1000469,134270720.76,43.16702171451228,0.4589973293043102,0.0,0.0
Hidro,Surocciden,Water,2035,12331.611347628274,17140939.7732033,0.0,3066.942,380907273.1000469,134270720.76,43.16702161843842,0.4589973303598582,0.0,0.0
RunOfRiver,Antioquia,Water,2023,1412.4549204279328,1963312.3393948262,0.0,246.35,44830139.96646096,10785203.0,40.764950776914795,0.6545124666838733,0.0,0.0
RunOfRiver,Antioquia,Water,2024,1412.454920429261,1963312.3393966728,0.0,246.35,44830139.96646096,10785203.0,40.76495077687777,0.6545124666844888,0.0,0.0
RunOfRiver,Antioquia,Water,2025,1412.4549204292377,1963312.3393966402,0.0,246.35,44830139.96646096,10785203.0,40.764950776878415,0.654512466684478,0.0,0.0
RunOfRiver,Antioquia,Water,2026,1412.4549203224396,1963312.3392481906,0.0,246.35,44830139.96646096,10785203.0,40.764950779855624,0.6545124666349892,0.0,0.0
RunOfRiver,Antioquia,Water,2027,1412.454920356936,1963312.3392961412,0.0,246.35,44830139.96646096,10785203.0,40.76495077889396,0.6545124666509745,0.0,0.0
RunOfRiver,Antioquia,Water,2028,1401.6999796009281,1948362.9716452898,0.0,246.35,44830139.96646096,10785203.0,41.06706625942518,0.6495287728697097,0.0,0.0
RunOfRiver,Antioquia,Water,2029,1412.4549203139218,1963312.3392363512,0.0,246.35,44830139.96646096,10785203.0,40.764950780093066,0.6545124666310422,0.0,0.0
RunOfRiver,Antioquia,Water,2030,1412.4549203666052,1963312.339309581,0.0,246.35,44830139.96646096,10785203.0,40.76495077862442,0.654512466655455,0.0,0.0
RunOfRiver,Antioquia,Water,2031,1412.4549203430165,1963312.339276793,0.0,246.35,44830139.96646096,10785203.0,40.764950779282,0.6545124666445243,0.0,0.0
RunOfRiver,Antioquia,Water,2032,1412.4549203109677,1963312.339232245,0.0,246.35,44830139.96646096,10785203.0,40.764950780175425,0.6545124666296734,0.0,0.0
RunOfRiver,Antioquia,Water,2033,1412.4549177717718,1963312.3357027627,0.0,246.35,44830139.96646096,10785203.0,40.764950850960496,0.6545124654530444,0.0,0.0
