gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,ACPM,2029,2.833292294055075e-06,0.0263496183347122,0.0015476012914843306,1041.0,202347726.61909693,149092020.0,124039354281.53712,3.1069663149402736e-10,0.0,0.0
Thermal,ACPM,2030,217.53441040079213,2023070.016727367,109951.99996216081,1041.0,202347726.61909693,149092020.0,1624.8593313793135,0.023854654420011504,0.0,0.0
Thermal,ACPM,2031,371.96494452322986,3459273.9840660384,191459.47573234118,1041.0,202347726.61909693,149092020.0,954.1195368774836,0.04078938679913827,0.0,0.0
Thermal,ACPM,2032,360.7018923671978,3354527.59901494,185952.22170439857,1041.0,202347726.61909693,149092020.0,983.6218820192053,0.03955428925111498,0.0,0.0
Thermal,ACPM,2033,503.360991407514,4681257.22008988,251085.32691742585,1041.0,202347726.61909693,149092020.0,707.4862969484185,0.05519817520555774,0.0,0.0
Thermal,ACPM,2034,1090.2493072408843,10139318.557340223,543275.4432983915,1041.0,202347726.61909693,149092020.0,331.64805771947016,0.11955589190680764,0.0,0.0
Thermal,ACPM,2035,1074.2904541364433,9990901.223468924,539125.9499729932,1041.0,202347726.61909693,149092020.0,336.4366186545871,0.11780585647542573,0.0,0.0
Thermal,CARBON,2023,10167.029848601176,85312645.77334592,9386788.171271546,1627.5,255374468.35368097,233090550.0,56.435131269529,0.7131304735672673,0.0,0.0
Thermal,CARBON,2024,8089.837958422919,67882704.23005186,7535237.8291907525,1627.5,255374468.35368097,233090550.0,68.77118249377033,0.5674331697930768,0.0,0.0
Thermal,CARBON,2025,9554.13998258221,80169820.69892721,9148910.229062704,1627.5,255374468.35368097,233090550.0,59.5171140562379,0.670141474134083,0.0,0.0
Thermal,CARBON,2026,4347.3410200038925,36479008.12906103,4030836.9283523266,1627.5,255374468.35368097,233090550.0,120.75059767965293,0.3049289130178294,0.0,0.0
Thermal,CARBON,2027,4063.870629466459,34100377.459605545,3751107.5823597843,1627.5,255374468.35368097,233090550.0,128.58809825889895,0.28504588160585104,0.0,0.0
Thermal,CARBON,2028,3770.221698645399,31636337.559072986,3478535.749134821,1627.5,255374468.35368097,233090550.0,137.9498070629695,0.2644489123614108,0.0,0.0
Thermal,CARBON,2029,2864.63091844216,24037427.494132392,2680246.1077004024,1627.5,255374468.35368097,233090550.0,178.90697281397837,0.20092943896935234,0.0,0.0
Thermal,CARBON,2030,3804.7154041367444,31925777.968102388,3593413.4326302777,1627.5,255374468.35368097,233090550.0,136.77522259772155,0.266868351755062,0.0,0.0
