load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q4_labor_17h,4440.48,0,-3072.75,1367.73,0
Antioquia,2023_Q4_labor_18h,4414.26,0,-3061.32,1352.94,0
Antioquia,2023_Q4_labor_19h,4537.53,0,-3117.91,1419.62,0
Antioquia,2023_Q4_labor_20h,4533.93,0,-3116.64,1417.29,0
Antioquia,2023_Q4_labor_21h,4478.93,0,-3091.73,1387.2,0
Antioquia,2023_Q4_labor_22h,4372.23,0,-3042.73,1329.51,0
Antioquia,2023_Q4_labor_23h,4214.52,0,-2963.78,1250.74,0
Antioquia,2023_Q4_holidays_0h,4193.24,0,-3099.87,1093.37,0
Antioquia,2023_Q4_holidays_1h,4139.06,0,-3068.52,1070.54,0
Antioquia,2023_Q4_holidays_2h,4012.42,0,-2979.98,1032.44,0
Antioquia,2023_Q4_holidays_3h,3903.99,0,-2903.49,1000.5,0
Antioquia,2023_Q4_holidays_4h,3808.56,0,-2836.02,972.546,0
Antioquia,2023_Q4_holidays_5h,3768.16,0,-2807.53,960.625,0
Antioquia,2023_Q4_holidays_6h,3703.98,0,-2758,945.987,0
Antioquia,2023_Q4_holidays_7h,3596.82,0,-2670.74,926.082,0
Antioquia,2023_Q4_holidays_8h,3690.55,0,-2726.75,963.802,0
Antioquia,2023_Q4_holidays_9h,3826.82,0,-2812.68,1014.14,0
Antioquia,2023_Q4_holidays_10h,3954.63,0,-2894.6,1060.04,0
Antioquia,2023_Q4_holidays_11h,4079.83,0,-2978.5,1101.33,0
Antioquia,2023_Q4_holidays_12h,4201.12,0,-3066.01,1135.1,0
Antioquia,2023_Q4_holidays_13h,4264.05,0,-3112.7,1151.34,0
Antioquia,2023_Q4_holidays_14h,4276.49,0,-3125.19,1151.3,0
Antioquia,2023_Q4_holidays_15h,4262.42,0,-3124.15,1138.26,0
Antioquia,2023_Q4_holidays_16h,4256.55,0,-3126.3,1130.25,0
Antioquia,2023_Q4_holidays_17h,4250.73,0,-3128.42,1122.31,0
Antioquia,2023_Q4_holidays_18h,4298.3,0,-3154.92,1143.38,0
