GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
H_Florida,2045,RunOfRiver,Surocciden,Water,0,0,0
H_Florida,2050,RunOfRiver,Surocciden,Water,0,0,0
H_Frisolera,2023,Hidro,Surocciden,Water,0,0,0
H_Frisolera,2025,Hidro,Surocciden,Water,0,0,0
H_Frisolera,2030,Hidro,Surocciden,Water,0,0,0
H_Frisolera,2035,Hidro,Surocciden,Water,0,0,0
H_Frisolera,2040,Hidro,Surocciden,Water,0,0,0
H_Frisolera,2045,Hidro,Surocciden,Water,0,0,0
H_Frisolera,2050,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2023,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2025,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2030,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2035,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2040,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2045,Hidro,Surocciden,Water,0,0,0
H_Guacaica,2050,Hidro,Surocciden,Water,0,0,0
H_Guanaquita,2023,Hidro,Antioquia,Water,0,0,0
H_Guanaquita,2025,Hidro,Antioquia,Water,0,0,0
H_Guanaquita,2030,Hidro,Antioquia,Water,0,0,0
H_Guanaquita,2035,Hidro,Antioquia,Water,0,0,0
H_Guanaquita,2040,Hidro,Antioquia,Water,0,0,0
H_Guanaquita,2045,Hidro,Antioquia,Water,0,0,0
H_Guanaquita,2050,Hidro,Antioquia,Water,0,0,0
H_Guaviomeno,2023,Hidro,Oriental,Water,0,0,0
H_Guaviomeno,2025,Hidro,Oriental,Water,0,0,0
H_Guaviomeno,2030,Hidro,Oriental,Water,0,0,0
H_Guaviomeno,2035,Hidro,Oriental,Water,0,0,0
H_Guaviomeno,2040,Hidro,Oriental,Water,0,0,0
H_Guaviomeno,2045,Hidro,Oriental,Water,0,0,0
H_Guaviomeno,2050,Hidro,Oriental,Water,0,0,0
H_Herradura,2023,RunOfRiver,Antioquia,Water,0,0,0
H_Herradura,2025,RunOfRiver,Antioquia,Water,0,0,0
H_Herradura,2030,RunOfRiver,Antioquia,Water,0,0,0
H_Herradura,2035,RunOfRiver,Antioquia,Water,0,0,0
H_Herradura,2040,RunOfRiver,Antioquia,Water,0,0,0
H_Herradura,2045,RunOfRiver,Antioquia,Water,0,0,0
H_Herradura,2050,RunOfRiver,Antioquia,Water,0,0,0
H_Inza,2023,Hidro,Surocciden,Water,0,0,0
H_Inza,2025,Hidro,Surocciden,Water,0,0,0
H_Inza,2030,Hidro,Surocciden,Water,0,0,0
H_Inza,2035,Hidro,Surocciden,Water,0,0,0
H_Inza,2040,Hidro,Surocciden,Water,0,0,0
H_Inza,2045,Hidro,Surocciden,Water,0,0,0
H_Inza,2050,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2023,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2025,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2030,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2035,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2040,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2045,Hidro,Surocciden,Water,0,0,0
H_IquiraI,2050,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2023,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2025,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2030,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2035,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2040,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2045,Hidro,Surocciden,Water,0,0,0
H_IquiraII,2050,Hidro,Surocciden,Water,0,0,0
H_JuanGarcia,2023,Hidro,Antioquia,Water,0,0,0
H_JuanGarcia,2025,Hidro,Antioquia,Water,0,0,0
H_JuanGarcia,2030,Hidro,Antioquia,Water,0,0,0
H_JuanGarcia,2035,Hidro,Antioquia,Water,0,0,0
H_JuanGarcia,2040,Hidro,Antioquia,Water,0,0,0
H_JuanGarcia,2045,Hidro,Antioquia,Water,0,0,0
H_JuanGarcia,2050,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2023,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2025,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2030,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2035,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2040,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2045,Hidro,Antioquia,Water,0,0,0
H_La_Vuelta,2050,Hidro,Antioquia,Water,0,0,0
H_LaPita,2023,Hidro,Surocciden,Water,0,0,0
H_LaPita,2025,Hidro,Surocciden,Water,0,0,0
H_LaPita,2030,Hidro,Surocciden,Water,0,0,0
H_LaPita,2035,Hidro,Surocciden,Water,0,0,0
H_LaPita,2040,Hidro,Surocciden,Water,0,0,0
H_LaPita,2045,Hidro,Surocciden,Water,0,0,0
H_LaPita,2050,Hidro,Surocciden,Water,0,0,0
H_LaRebusca,2023,Hidro,Antioquia,Water,0,0,0
H_LaRebusca,2025,Hidro,Antioquia,Water,0,0,0
H_LaRebusca,2030,Hidro,Antioquia,Water,0,0,0
H_LaRebusca,2035,Hidro,Antioquia,Water,0,0,0
H_LaRebusca,2040,Hidro,Antioquia,Water,0,0,0
H_LaRebusca,2045,Hidro,Antioquia,Water,0,0,0
H_LaRebusca,2050,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2023,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2025,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2030,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2035,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2040,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2045,Hidro,Antioquia,Water,0,0,0
H_LasPalmas,2050,Hidro,Antioquia,Water,0,0,0
H_Libertad,2023,Hidro,Nordeste,Water,0,0,0
H_Libertad,2025,Hidro,Nordeste,Water,0,0,0
H_Libertad,2030,Hidro,Nordeste,Water,0,0,0
H_Libertad,2035,Hidro,Nordeste,Water,0,0,0
H_Libertad,2040,Hidro,Nordeste,Water,0,0,0
H_Libertad,2045,Hidro,Nordeste,Water,0,0,0
H_Libertad,2050,Hidro,Nordeste,Water,0,0,0
H_LuzMaI,2023,Hidro,Antioquia,Water,0,0,0
H_LuzMaI,2025,Hidro,Antioquia,Water,0,0,0
H_LuzMaI,2030,Hidro,Antioquia,Water,0,0,0
H_LuzMaI,2035,Hidro,Antioquia,Water,0,0,0
H_LuzMaI,2040,Hidro,Antioquia,Water,0,0,0
H_LuzMaI,2045,Hidro,Antioquia,Water,0,0,0
H_LuzMaI,2050,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2023,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2025,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2030,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2035,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2040,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2045,Hidro,Antioquia,Water,0,0,0
H_LuzMaII,2050,Hidro,Antioquia,Water,0,0,0
H_Magallo,2023,Hidro,Antioquia,Water,0,0,0
H_Magallo,2025,Hidro,Antioquia,Water,0,0,0
H_Magallo,2030,Hidro,Antioquia,Water,0,0,0
H_Magallo,2035,Hidro,Antioquia,Water,0,0,0
H_Magallo,2040,Hidro,Antioquia,Water,0,0,0
H_Magallo,2045,Hidro,Antioquia,Water,0,0,0
H_Magallo,2050,Hidro,Antioquia,Water,0,0,0
H_Mirolindo,2023,Hidro,Surocciden,Water,0,0,0
H_Mirolindo,2025,Hidro,Surocciden,Water,0,0,0
H_Mirolindo,2030,Hidro,Surocciden,Water,0,0,0
H_Mirolindo,2035,Hidro,Surocciden,Water,0,0,0
H_Mirolindo,2040,Hidro,Surocciden,Water,0,0,0
H_Mirolindo,2045,Hidro,Surocciden,Water,0,0,0
H_Mirolindo,2050,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2023,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2025,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2030,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2035,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2040,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2045,Hidro,Surocciden,Water,0,0,0
H_Mondomo,2050,Hidro,Surocciden,Water,0,0,0
H_Montanitas,2023,RunOfRiver,Antioquia,Water,0,0,0
H_Montanitas,2025,RunOfRiver,Antioquia,Water,0,0,0
H_Montanitas,2030,RunOfRiver,Antioquia,Water,0,0,0
H_Montanitas,2035,RunOfRiver,Antioquia,Water,0,0,0
H_Montanitas,2040,RunOfRiver,Antioquia,Water,0,0,0
H_Montanitas,2045,RunOfRiver,Antioquia,Water,0,0,0
H_Montanitas,2050,RunOfRiver,Antioquia,Water,0,0,0
H_MorroAzul,2023,Hidro,Surocciden,Water,0,0,0
H_MorroAzul,2025,Hidro,Surocciden,Water,0,0,0
H_MorroAzul,2030,Hidro,Surocciden,Water,0,0,0
H_MorroAzul,2035,Hidro,Surocciden,Water,0,0,0
H_MorroAzul,2040,Hidro,Surocciden,Water,0,0,0
H_MorroAzul,2045,Hidro,Surocciden,Water,0,0,0
H_MorroAzul,2050,Hidro,Surocciden,Water,0,0,0
H_Municipal,2023,Hidro,Surocciden,Water,0,0,0
H_Municipal,2025,Hidro,Surocciden,Water,0,0,0
H_Municipal,2030,Hidro,Surocciden,Water,0,0,0
H_Municipal,2035,Hidro,Surocciden,Water,0,0,0
H_Municipal,2040,Hidro,Surocciden,Water,0,0,0
H_Municipal,2045,Hidro,Surocciden,Water,0,0,0
H_Municipal,2050,Hidro,Surocciden,Water,0,0,0
H_Naveta,2023,Hidro,Oriental,Water,0,0,0
H_Naveta,2025,Hidro,Oriental,Water,0,0,0
H_Naveta,2030,Hidro,Oriental,Water,0,0,0
H_Naveta,2035,Hidro,Oriental,Water,0,0,0
H_Naveta,2040,Hidro,Oriental,Water,0,0,0
H_Naveta,2045,Hidro,Oriental,Water,0,0,0
H_Naveta,2050,Hidro,Oriental,Water,0,0,0
H_Nima,2023,Hidro,Surocciden,Water,0,0,0
H_Nima,2025,Hidro,Surocciden,Water,0,0,0
H_Nima,2030,Hidro,Surocciden,Water,0,0,0
H_Nima,2035,Hidro,Surocciden,Water,0,0,0
H_Nima,2040,Hidro,Surocciden,Water,0,0,0
H_Nima,2045,Hidro,Surocciden,Water,0,0,0
H_Nima,2050,Hidro,Surocciden,Water,0,0,0
H_Niquia,2023,Hidro,Antioquia,Water,0,0,0
H_Niquia,2025,Hidro,Antioquia,Water,0,0,0
H_Niquia,2030,Hidro,Antioquia,Water,0,0,0
H_Niquia,2035,Hidro,Antioquia,Water,0,0,0
H_Niquia,2040,Hidro,Antioquia,Water,0,0,0
H_Niquia,2045,Hidro,Antioquia,Water,0,0,0
H_Niquia,2050,Hidro,Antioquia,Water,0,0,0
H_Nuevoliba,2023,Hidro,Surocciden,Water,0,0,0
H_Nuevoliba,2025,Hidro,Surocciden,Water,0,0,0
H_Nuevoliba,2030,Hidro,Surocciden,Water,0,0,0
H_Nuevoliba,2035,Hidro,Surocciden,Water,0,0,0
H_Nuevoliba,2040,Hidro,Surocciden,Water,0,0,0
H_Nuevoliba,2045,Hidro,Surocciden,Water,0,0,0
H_Nuevoliba,2050,Hidro,Surocciden,Water,0,0,0
H_Oibita,2023,Hidro,Nordeste,Water,19.9,0,6.13517e+07
H_Oibita,2025,Hidro,Nordeste,Water,0,0,0
H_Oibita,2030,Hidro,Nordeste,Water,0,0,0
H_Oibita,2035,Hidro,Nordeste,Water,0,0,0
H_Oibita,2040,Hidro,Nordeste,Water,0,0,0
H_Oibita,2045,Hidro,Nordeste,Water,0,0,0
H_Oibita,2050,Hidro,Nordeste,Water,0,0,0
H_Ovejas,2023,Hidro,Surocciden,Water,0,0,0
H_Ovejas,2025,Hidro,Surocciden,Water,0,0,0
H_Ovejas,2030,Hidro,Surocciden,Water,0,0,0
H_Ovejas,2035,Hidro,Surocciden,Water,0,0,0
H_Ovejas,2040,Hidro,Surocciden,Water,0,0,0
H_Ovejas,2045,Hidro,Surocciden,Water,0,0,0
H_Ovejas,2050,Hidro,Surocciden,Water,0,0,0
H_Pajarito,2023,Hidro,Antioquia,Water,0,0,0
H_Pajarito,2025,Hidro,Antioquia,Water,0,0,0
H_Pajarito,2030,Hidro,Antioquia,Water,0,0,0
H_Pajarito,2035,Hidro,Antioquia,Water,0,0,0
H_Pajarito,2040,Hidro,Antioquia,Water,0,0,0
H_Pajarito,2045,Hidro,Antioquia,Water,0,0,0
H_Pajarito,2050,Hidro,Antioquia,Water,0,0,0
H_Pastales,2023,Hidro,Surocciden,Water,0,0,0
H_Pastales,2025,Hidro,Surocciden,Water,0,0,0
H_Pastales,2030,Hidro,Surocciden,Water,0,0,0
H_Pastales,2035,Hidro,Surocciden,Water,0,0,0
H_Pastales,2040,Hidro,Surocciden,Water,0,0,0
H_Pastales,2045,Hidro,Surocciden,Water,0,0,0
H_Pastales,2050,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2023,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2025,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2030,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2035,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2040,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2045,Hidro,Surocciden,Water,0,0,0
H_PaticoCab,2050,Hidro,Surocciden,Water,0,0,0
H_Pocune,2023,Hidro,Antioquia,Water,0,0,0
H_Pocune,2025,Hidro,Antioquia,Water,0,0,0
H_Pocune,2030,Hidro,Antioquia,Water,0,0,0
H_Pocune,2035,Hidro,Antioquia,Water,0,0,0
H_Pocune,2040,Hidro,Antioquia,Water,0,0,0
H_Pocune,2045,Hidro,Antioquia,Water,0,0,0
H_Pocune,2050,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2023,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2025,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2030,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2035,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2040,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2045,Hidro,Antioquia,Water,0,0,0
H_Porce3Meno,2050,Hidro,Antioquia,Water,0,0,0
H_ProvidencI,2023,Hidro,Caribe,Water,0,0,0
H_ProvidencI,2025,Hidro,Caribe,Water,0,0,0
H_ProvidencI,2030,Hidro,Caribe,Water,0,0,0
H_ProvidencI,2035,Hidro,Caribe,Water,0,0,0
H_ProvidencI,2040,Hidro,Caribe,Water,0,0,0
H_ProvidencI,2045,Hidro,Caribe,Water,0,0,0
H_ProvidencI,2050,Hidro,Caribe,Water,0,0,0
H_Puente_Gui,2023,Hidro,Nordeste,Water,0,0,0
H_Puente_Gui,2025,Hidro,Nordeste,Water,0,0,0
H_Puente_Gui,2030,Hidro,Nordeste,Water,0,0,0
H_Puente_Gui,2035,Hidro,Nordeste,Water,0,0,0
H_Puente_Gui,2040,Hidro,Nordeste,Water,0,0,0
H_Puente_Gui,2045,Hidro,Nordeste,Water,0,0,0
H_Puente_Gui,2050,Hidro,Nordeste,Water,0,0,0
H_Remedios,2023,Hidro,Antioquia,Water,0,0,0
H_Remedios,2025,Hidro,Antioquia,Water,0,0,0
H_Remedios,2030,Hidro,Antioquia,Water,0,0,0
H_Remedios,2035,Hidro,Antioquia,Water,0,0,0
H_Remedios,2040,Hidro,Antioquia,Water,0,0,0
H_Remedios,2045,Hidro,Antioquia,Water,0,0,0
H_Remedios,2050,Hidro,Antioquia,Water,0,0,0
H_Rio_Recio,2023,Hidro,Surocciden,Water,0,0,0
H_Rio_Recio,2025,Hidro,Surocciden,Water,0,0,0
H_Rio_Recio,2030,Hidro,Surocciden,Water,0,0,0
H_Rio_Recio,2035,Hidro,Surocciden,Water,0,0,0
H_Rio_Recio,2040,Hidro,Surocciden,Water,0,0,0
H_Rio_Recio,2045,Hidro,Surocciden,Water,0,0,0
H_Rio_Recio,2050,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2023,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2025,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2030,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2035,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2040,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2045,Hidro,Surocciden,Water,0,0,0
H_RioBobo,2050,Hidro,Surocciden,Water,0,0,0
H_RioCali,2023,Hidro,Surocciden,Water,0,0,0
H_RioCali,2025,Hidro,Surocciden,Water,0,0,0
H_RioCali,2030,Hidro,Surocciden,Water,0,0,0
H_RioCali,2035,Hidro,Surocciden,Water,0,0,0
H_RioCali,2040,Hidro,Surocciden,Water,0,0,0
H_RioCali,2045,Hidro,Surocciden,Water,0,0,0
H_RioCali,2050,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2023,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2025,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2030,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2035,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2040,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2045,Hidro,Surocciden,Water,0,0,0
H_RioFrioI,2050,Hidro,Surocciden,Water,0,0,0
H_RioFrioII,2023,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioII,2025,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioII,2030,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioII,2035,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioII,2040,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioII,2045,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioII,2050,RunOfRiver,Surocciden,Water,0,0,0
H_RioFrioTam,2023,Hidro,Antioquia,Water,0,0,0
H_RioFrioTam,2025,Hidro,Antioquia,Water,0,0,0
H_RioFrioTam,2030,Hidro,Antioquia,Water,0,0,0
H_RioFrioTam,2035,Hidro,Antioquia,Water,0,0,0
H_RioFrioTam,2040,Hidro,Antioquia,Water,0,0,0
H_RioFrioTam,2045,Hidro,Antioquia,Water,0,0,0
H_RioFrioTam,2050,Hidro,Antioquia,Water,0,0,0
H_RioGrande,2023,Hidro,Surocciden,Water,0,0,0
H_RioGrande,2025,Hidro,Surocciden,Water,0,0,0
H_RioGrande,2030,Hidro,Surocciden,Water,0,0,0
H_RioGrande,2035,Hidro,Surocciden,Water,0,0,0
H_RioGrande,2040,Hidro,Surocciden,Water,0,0,0
H_RioGrande,2045,Hidro,Surocciden,Water,0,0,0
H_RioGrande,2050,Hidro,Surocciden,Water,0,0,0
H_RioMayo,2023,RunOfRiver,Surocciden,Water,0,0,0
H_RioMayo,2025,RunOfRiver,Surocciden,Water,0,0,0
H_RioMayo,2030,RunOfRiver,Surocciden,Water,0,0,0
H_RioMayo,2035,RunOfRiver,Surocciden,Water,0,0,0
H_RioMayo,2040,RunOfRiver,Surocciden,Water,0,0,0
H_RioMayo,2045,RunOfRiver,Surocciden,Water,0,0,0
H_RioMayo,2050,RunOfRiver,Surocciden,Water,0,0,0
H_RioMulato2,2023,Hidro,Antioquia,Water,0,0,0
H_RioMulato2,2025,Hidro,Antioquia,Water,0,0,0
H_RioMulato2,2030,Hidro,Antioquia,Water,0,0,0
H_RioMulato2,2035,Hidro,Antioquia,Water,0,0,0
H_RioMulato2,2040,Hidro,Antioquia,Water,0,0,0
H_RioMulato2,2045,Hidro,Antioquia,Water,0,0,0
H_RioMulato2,2050,Hidro,Antioquia,Water,0,0,0
H_RioNegro,2023,Hidro,Surocciden,Water,0,0,0
H_RioNegro,2025,Hidro,Surocciden,Water,0,0,0
H_RioNegro,2030,Hidro,Surocciden,Water,0,0,0
H_RioNegro,2035,Hidro,Surocciden,Water,0,0,0
H_RioNegro,2040,Hidro,Surocciden,Water,0,0,0
H_RioNegro,2045,Hidro,Surocciden,Water,0,0,0
H_RioNegro,2050,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2023,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2025,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2030,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2035,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2040,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2045,Hidro,Surocciden,Water,0,0,0
H_RioPalo,2050,Hidro,Surocciden,Water,0,0,0
H_RioPiedras,2023,RunOfRiver,Antioquia,Water,0,0,0
H_RioPiedras,2025,RunOfRiver,Antioquia,Water,0,0,0
H_RioPiedras,2030,RunOfRiver,Antioquia,Water,0,0,0
H_RioPiedras,2035,RunOfRiver,Antioquia,Water,0,0,0
H_RioPiedras,2040,RunOfRiver,Antioquia,Water,0,0,0
H_RioPiedras,2045,RunOfRiver,Antioquia,Water,0,0,0
H_RioPiedras,2050,RunOfRiver,Antioquia,Water,0,0,0
H_RioSapuye,2023,Hidro,Surocciden,Water,0,0,0
H_RioSapuye,2025,Hidro,Surocciden,Water,0,0,0
H_RioSapuye,2030,Hidro,Surocciden,Water,0,0,0
H_RioSapuye,2035,Hidro,Surocciden,Water,0,0,0
H_RioSapuye,2040,Hidro,Surocciden,Water,0,0,0
H_RioSapuye,2045,Hidro,Surocciden,Water,0,0,0
H_RioSapuye,2050,Hidro,Surocciden,Water,0,0,0
H_Rumor,2023,Hidro,Surocciden,Water,0,0,0
H_Rumor,2025,Hidro,Surocciden,Water,0,0,0
H_Rumor,2030,Hidro,Surocciden,Water,0,0,0
H_Rumor,2035,Hidro,Surocciden,Water,0,0,0
H_Rumor,2040,Hidro,Surocciden,Water,0,0,0
H_Rumor,2045,Hidro,Surocciden,Water,0,0,0
H_Rumor,2050,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2023,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2025,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2030,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2035,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2040,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2045,Hidro,Surocciden,Water,0,0,0
H_Sajandi,2050,Hidro,Surocciden,Water,0,0,0
H_SanAndres2,2023,Hidro,Antioquia,Water,0,0,0
H_SanAndres2,2025,Hidro,Antioquia,Water,0,0,0
H_SanAndres2,2030,Hidro,Antioquia,Water,0,0,0
H_SanAndres2,2035,Hidro,Antioquia,Water,0,0,0
H_SanAndres2,2040,Hidro,Antioquia,Water,0,0,0
H_SanAndres2,2045,Hidro,Antioquia,Water,0,0,0
H_SanAndres2,2050,Hidro,Antioquia,Water,0,0,0
H_SanCancio,2023,Hidro,Surocciden,Water,0,0,0
H_SanCancio,2025,Hidro,Surocciden,Water,0,0,0
H_SanCancio,2030,Hidro,Surocciden,Water,0,0,0
H_SanCancio,2035,Hidro,Surocciden,Water,0,0,0
H_SanCancio,2040,Hidro,Surocciden,Water,0,0,0
H_SanCancio,2045,Hidro,Surocciden,Water,0,0,0
H_SanCancio,2050,Hidro,Surocciden,Water,0,0,0
H_SanJose,2023,Hidro,Surocciden,Water,0,0,0
H_SanJose,2025,Hidro,Surocciden,Water,0,0,0
H_SanJose,2030,Hidro,Surocciden,Water,0,0,0
H_SanJose,2035,Hidro,Surocciden,Water,0,0,0
H_SanJose,2040,Hidro,Surocciden,Water,0,0,0
H_SanJose,2045,Hidro,Surocciden,Water,0,0,0
H_SanJose,2050,Hidro,Surocciden,Water,0,0,0
H_SanJosMoII,2023,Hidro,Antioquia,Water,0,0,0
H_SanJosMoII,2025,Hidro,Antioquia,Water,0,0,0
H_SanJosMoII,2030,Hidro,Antioquia,Water,0,0,0
H_SanJosMoII,2035,Hidro,Antioquia,Water,0,0,0
H_SanJosMoII,2040,Hidro,Antioquia,Water,0,0,0
H_SanJosMoII,2045,Hidro,Antioquia,Water,0,0,0
H_SanJosMoII,2050,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2023,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2025,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2030,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2035,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2040,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2045,Hidro,Antioquia,Water,0,0,0
H_SanMatias,2050,Hidro,Antioquia,Water,0,0,0
H_SantaAna,2023,Hidro,Oriental,Water,0,0,0
H_SantaAna,2025,Hidro,Oriental,Water,0,0,0
H_SantaAna,2030,Hidro,Oriental,Water,0,0,0
H_SantaAna,2035,Hidro,Oriental,Water,0,0,0
H_SantaAna,2040,Hidro,Oriental,Water,0,0,0
H_SantaAna,2045,Hidro,Oriental,Water,0,0,0
H_SantaAna,2050,Hidro,Oriental,Water,0,0,0
H_SantaRita,2023,Hidro,Antioquia,Water,0,0,0
H_SantaRita,2025,Hidro,Antioquia,Water,0,0,0
H_SantaRita,2030,Hidro,Antioquia,Water,0,0,0
H_SantaRita,2035,Hidro,Antioquia,Water,0,0,0
H_SantaRita,2040,Hidro,Antioquia,Water,0,0,0
H_SantaRita,2045,Hidro,Antioquia,Water,0,0,0
H_SantaRita,2050,Hidro,Antioquia,Water,0,0,0
H_Santiago,2023,Hidro,Antioquia,Water,0,0,0
H_Santiago,2025,Hidro,Antioquia,Water,0,0,0
H_Santiago,2030,Hidro,Antioquia,Water,0,0,0
H_Santiago,2035,Hidro,Antioquia,Water,0,0,0
H_Santiago,2040,Hidro,Antioquia,Water,0,0,0
H_Santiago,2045,Hidro,Antioquia,Water,0,0,0
H_Santiago,2050,Hidro,Antioquia,Water,0,0,0
H_SBartolome,2023,Hidro,Nordeste,Water,19.9,0,6.13517e+07
H_SBartolome,2025,Hidro,Nordeste,Water,0,0,0
H_SBartolome,2030,Hidro,Nordeste,Water,0,0,0
H_SBartolome,2035,Hidro,Nordeste,Water,0,0,0
H_SBartolome,2040,Hidro,Nordeste,Water,0,0,0
H_SBartolome,2045,Hidro,Nordeste,Water,0,0,0
H_SBartolome,2050,Hidro,Nordeste,Water,0,0,0
H_SFrancisPu,2023,Hidro,Surocciden,Water,0,0,0
H_SFrancisPu,2025,Hidro,Surocciden,Water,0,0,0
H_SFrancisPu,2030,Hidro,Surocciden,Water,0,0,0
H_SFrancisPu,2035,Hidro,Surocciden,Water,0,0,0
H_SFrancisPu,2040,Hidro,Surocciden,Water,0,0,0
H_SFrancisPu,2045,Hidro,Surocciden,Water,0,0,0
H_SFrancisPu,2050,Hidro,Surocciden,Water,0,0,0
H_Silvia,2023,Hidro,Surocciden,Water,0,0,0
H_Silvia,2025,Hidro,Surocciden,Water,0,0,0
H_Silvia,2030,Hidro,Surocciden,Water,0,0,0
H_Silvia,2035,Hidro,Surocciden,Water,0,0,0
H_Silvia,2040,Hidro,Surocciden,Water,0,0,0
H_Silvia,2045,Hidro,Surocciden,Water,0,0,0
H_Silvia,2050,Hidro,Surocciden,Water,0,0,0
H_Suba,2023,Hidro,Oriental,Water,0,0,0
H_Suba,2025,Hidro,Oriental,Water,0,0,0
H_Suba,2030,Hidro,Oriental,Water,0,0,0
H_Suba,2035,Hidro,Oriental,Water,0,0,0
H_Suba,2040,Hidro,Oriental,Water,0,0,0
H_Suba,2045,Hidro,Oriental,Water,0,0,0
H_Suba,2050,Hidro,Oriental,Water,0,0,0
