load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2025_Q1_holidays_8h,3491.82,0,-2331.92,1159.89,0
Antioquia,2025_Q1_holidays_9h,3559.45,0,-2331.38,1228.07,0
Antioquia,2025_Q1_holidays_10h,3565.91,0,-2295.39,1270.52,0
Antioquia,2025_Q1_holidays_11h,3664.06,0,-2349.99,1314.07,0
Antioquia,2025_Q1_holidays_12h,3823.04,0,-2468.77,1354.27,0
Antioquia,2025_Q1_holidays_13h,3900.19,0,-2549.19,1351,0
Antioquia,2025_Q1_holidays_14h,4001.61,0,-2643.75,1357.86,0
Antioquia,2025_Q1_holidays_15h,4139.5,0,-2762.76,1376.74,0
Antioquia,2025_Q1_holidays_16h,4196.3,0,-2821.28,1375.02,0
Antioquia,2025_Q1_holidays_17h,4181.48,0,-2828.72,1352.76,0
Antioquia,2025_Q1_holidays_18h,4135.99,0,-2810.11,1325.88,0
Antioquia,2025_Q1_holidays_19h,4279.33,0,-2885.12,1394.21,0
Antioquia,2025_Q1_holidays_20h,4312.14,0,-2902.42,1409.72,0
Antioquia,2025_Q1_holidays_21h,4239.59,0,-2864.13,1375.46,0
Antioquia,2025_Q1_holidays_22h,4117.86,0,-2802.03,1315.83,0
Antioquia,2025_Q1_holidays_23h,3963,0,-2724.89,1238.1,0
Antioquia,2025_Q2_labor_0h,3756.36,0,-2617.55,1138.81,0
Antioquia,2025_Q2_labor_1h,3613.6,0,-2533.88,1079.72,0
Antioquia,2025_Q2_labor_2h,3521.39,0,-2478.67,1042.72,0
Antioquia,2025_Q2_labor_3h,3451.88,0,-2435.66,1016.22,0
Antioquia,2025_Q2_labor_4h,3414.86,0,-2412.02,1002.83,0
Antioquia,2025_Q2_labor_5h,3458.21,0,-2439.82,1018.39,0
Antioquia,2025_Q2_labor_6h,3532.22,0,-2475.13,1057.09,0
Antioquia,2025_Q2_labor_7h,3489.9,0,-2417.63,1072.27,0
Antioquia,2025_Q2_labor_8h,3548.75,0,-2414.45,1134.31,0
Antioquia,2025_Q2_labor_9h,3602.2,0,-2402.25,1199.95,0
Antioquia,2025_Q2_labor_10h,3628.75,0,-2384.53,1244.22,0
Antioquia,2025_Q2_labor_11h,3723.32,0,-2434.09,1289.23,0
Antioquia,2025_Q2_labor_12h,3844.38,0,-2521.25,1323.13,0
Antioquia,2025_Q2_labor_13h,3870.28,0,-2553.14,1317.14,0
Antioquia,2025_Q2_labor_14h,3939.07,0,-2616.96,1322.12,0
Antioquia,2025_Q2_labor_15h,4042.88,0,-2711.33,1331.55,0
Antioquia,2025_Q2_labor_16h,4080.78,0,-2751.94,1328.84,0
Antioquia,2025_Q2_labor_17h,4066.52,0,-2757.63,1308.9,0
Antioquia,2025_Q2_labor_18h,4023.21,0,-2742.32,1280.9,0
Antioquia,2025_Q2_labor_19h,4153.28,0,-2802.71,1350.58,0
Antioquia,2025_Q2_labor_20h,4212.71,0,-2832.2,1380.51,0
Antioquia,2025_Q2_labor_21h,4155.4,0,-2804.07,1351.32,0
Antioquia,2025_Q2_labor_22h,4045.41,0,-2753.15,1292.26,0
Antioquia,2025_Q2_labor_23h,3903.97,0,-2691.83,1212.14,0
Antioquia,2025_Q2_holidays_0h,3952.63,0,-2795.37,1157.25,0
Antioquia,2025_Q2_holidays_1h,3748.76,0,-2649.23,1099.53,0
Antioquia,2025_Q2_holidays_2h,3612.67,0,-2550.76,1061.91,0
Antioquia,2025_Q2_holidays_3h,3514.55,0,-2480.92,1033.63,0
Antioquia,2025_Q2_holidays_4h,3472.68,0,-2451.57,1021.11,0
Antioquia,2025_Q2_holidays_5h,3554.43,0,-2509.63,1044.8,0
Antioquia,2025_Q2_holidays_6h,3733.14,0,-2627.61,1105.53,0
Antioquia,2025_Q2_holidays_7h,3697.84,0,-2572.42,1125.42,0
Antioquia,2025_Q2_holidays_8h,3781.39,0,-2596.4,1184.98,0
Antioquia,2025_Q2_holidays_9h,3885.88,0,-2637.08,1248.79,0
Antioquia,2025_Q2_holidays_10h,3911.51,0,-2624.32,1287.19,0
Antioquia,2025_Q2_holidays_11h,4044.63,0,-2711.65,1332.98,0
Antioquia,2025_Q2_holidays_12h,4162.72,0,-2792.15,1370.57,0
Antioquia,2025_Q2_holidays_13h,4168.25,0,-2811.28,1356.97,0
Antioquia,2025_Q2_holidays_14h,4287.6,0,-2919.36,1368.25,0
Antioquia,2025_Q2_holidays_15h,4425.09,0,-3034.14,1390.95,0
Antioquia,2025_Q2_holidays_16h,4454.45,0,-3062.53,1391.92,0
Antioquia,2025_Q2_holidays_17h,4434.46,0,-3064.73,1369.72,0
Antioquia,2025_Q2_holidays_18h,4360.16,0,-3030.61,1329.55,0
