GEN_TPS_1,GEN_TPS_2,DispatchGen
H_Magallo,3409,3.7587961
H_Magallo,3410,3.7392831
H_Magallo,3411,3.7565536
H_Magallo,3412,3.768372
H_Magallo,3413,3.7871942
H_Magallo,3414,3.6919246
H_Magallo,3415,3.560371
H_Magallo,3416,3.5183585
H_Magallo,3417,3.4877816
H_Magallo,3418,3.4658029
H_Magallo,3419,3.4622213
H_Magallo,3420,3.4440155
H_Magallo,3421,3.4782696
H_Magallo,3422,3.463401
H_Magallo,3423,3.4328879
H_Magallo,3424,3.4319527
H_Magallo,3425,3.4533575
H_Magallo,3426,3.5111314
H_Magallo,3427,3.6350242
H_Magallo,3428,3.7092198
H_Magallo,3429,3.7513116
H_Magallo,3430,3.777129
H_Magallo,3431,3.7700159
H_Magallo,3432,3.7622928
H_Magallo,3433,3.7368941
H_Magallo,3434,3.7385118
H_Magallo,3435,3.7818647
H_Magallo,3436,3.8086529
H_Magallo,3437,3.9140588
H_Magallo,3438,3.8774353
H_Magallo,3439,3.7455647
H_Magallo,3440,3.6553647
H_Magallo,3441,3.6250824
H_Magallo,3442,3.5964824
H_Magallo,3443,3.4944412
H_Magallo,3444,3.4398941
H_Magallo,3445,3.4636412
H_Magallo,3446,3.5536471
H_Magallo,3447,3.4310294
H_Magallo,3448,3.4191882
H_Magallo,3449,3.3760941
H_Magallo,3450,3.4542588
H_Magallo,3451,3.5419353
H_Magallo,3452,3.5960941
H_Magallo,3453,3.7376706
H_Magallo,3454,3.8151882
H_Magallo,3455,3.7914412
H_Magallo,3456,3.8155765
H_Magallo,4225,2.865023
H_Magallo,4226,2.8576442
H_Magallo,4227,2.8876168
H_Magallo,4228,2.8862248
H_Magallo,4229,2.8665611
H_Magallo,4230,0.0
H_Magallo,4231,2.4439372
H_Magallo,4232,2.4668522
H_Magallo,4233,2.5051088
H_Magallo,4234,2.5024319
H_Magallo,4235,2.476723
H_Magallo,4236,2.4985381
H_Magallo,4237,2.5081071
H_Magallo,4238,2.5103894
H_Magallo,4239,0.0
H_Magallo,4240,2.4688088
H_Magallo,4241,2.4653434
H_Magallo,4242,2.4517248
H_Magallo,4243,2.6085478
H_Magallo,4244,2.8281195
H_Magallo,4245,2.8770646
H_Magallo,4246,2.8765292
H_Magallo,4247,2.8693549
H_Magallo,4248,2.872431
H_Magallo,4249,3.0263737
H_Magallo,4250,2.9904211
H_Magallo,4251,2.8928105
H_Magallo,4252,2.8980947
H_Magallo,4253,2.8301263
H_Magallo,4254,2.6521579
H_Magallo,4255,2.4784737
H_Magallo,4256,2.4968263
H_Magallo,4257,2.4637105
H_Magallo,4258,2.4661421
H_Magallo,4259,0.0
H_Magallo,4260,2.4646947
H_Magallo,4261,2.4692684
H_Magallo,4262,2.4393947
H_Magallo,4263,0.0
H_Magallo,4264,2.4315211
H_Magallo,4265,2.4197684
H_Magallo,4266,2.4164684
H_Magallo,4267,2.5199842
H_Magallo,4268,2.7239474
H_Magallo,4269,2.7632
H_Magallo,4270,2.9464368
H_Magallo,4271,2.9495053
H_Magallo,4272,2.9060842
H_Magallo,4273,3.8677764
H_Magallo,4274,3.8660405
H_Magallo,4275,3.8890059
H_Magallo,4276,3.8948911
H_Magallo,4277,3.9046101
H_Magallo,4278,3.7934776
H_Magallo,4279,3.6144979
H_Magallo,4280,3.5797156
H_Magallo,4281,3.5336641
H_Magallo,4282,3.5359105
H_Magallo,4283,3.5343139
H_Magallo,4284,3.5296633
H_Magallo,4285,3.532643
H_Magallo,4286,3.5270456
H_Magallo,4287,3.5101603
H_Magallo,4288,3.4751831
H_Magallo,4289,3.4688338
H_Magallo,4290,3.5035046
H_Magallo,4291,3.5899359
H_Magallo,4292,3.7853738
H_Magallo,4293,3.8189308
H_Magallo,4294,3.8577789
H_Magallo,4295,3.8883376
H_Magallo,4296,3.8867781
H_Magallo,4297,3.8668103
H_Magallo,4298,3.7722667
H_Magallo,4299,3.7655538
H_Magallo,4300,3.8212872
H_Magallo,4301,3.8746513
H_Magallo,4302,3.8699692
H_Magallo,4303,3.6923333
H_Magallo,4304,3.6729282
H_Magallo,4305,3.5840256
H_Magallo,4306,3.6094667
H_Magallo,4307,3.5768615
H_Magallo,4308,3.5563846
H_Magallo,4309,3.5559333
H_Magallo,4310,3.5399692
H_Magallo,4311,3.5541846
H_Magallo,4312,3.5431282
H_Magallo,4313,3.4831641
H_Magallo,4314,3.5099026
H_Magallo,4315,3.6148256
H_Magallo,4316,3.8566564
H_Magallo,4317,3.780841
H_Magallo,4318,3.7937026
H_Magallo,4319,3.8259692
H_Magallo,4320,3.8740308
H_Magallo,4321,4.5658742
H_Magallo,4322,4.5886236
H_Magallo,4323,4.5912079
H_Magallo,4324,4.5728393
H_Magallo,4325,4.5375048
H_Magallo,4326,4.4370541
H_Magallo,4327,4.3475747
H_Magallo,4328,4.3274769
H_Magallo,4329,4.3090026
H_Magallo,4330,4.293007
H_Magallo,4331,4.2978594
H_Magallo,4332,4.2684419
H_Magallo,4333,4.2828873
H_Magallo,4334,4.3260655
H_Magallo,4335,4.2993266
H_Magallo,4336,4.2929301
H_Magallo,4337,4.2956393
H_Magallo,4338,4.286359
H_Magallo,4339,4.3175817
H_Magallo,4340,4.4155908
H_Magallo,4341,4.4469297
H_Magallo,4342,4.5085358
H_Magallo,4343,4.5165712
H_Magallo,4344,4.5319332
H_Magallo,4345,4.5971895
H_Magallo,4346,4.5865947
H_Magallo,4347,0.0
H_Magallo,4348,4.6329684
H_Magallo,4349,4.5934842
H_Magallo,4350,4.5925
H_Magallo,4351,4.5192053
H_Magallo,4352,4.5104053
H_Magallo,4353,4.4818632
H_Magallo,4354,4.4598632
H_Magallo,4355,4.4411053
H_Magallo,4356,4.4335789
H_Magallo,4357,4.4189316
H_Magallo,4358,4.4048053
H_Magallo,4359,4.3917789
H_Magallo,4360,4.3832684
H_Magallo,4361,4.3686211
H_Magallo,4362,4.3045895
H_Magallo,4363,4.2743105
H_Magallo,4364,4.5045579
H_Magallo,4365,4.5454895
H_Magallo,4366,4.5353579
H_Magallo,4367,4.5394684
H_Magallo,4368,4.5616421
H_Magallo,4369,3.7587961
H_Magallo,4370,3.7392831
H_Magallo,4371,3.7565536
H_Magallo,4372,3.768372
H_Magallo,4373,3.7871942
H_Magallo,4374,3.6919246
H_Magallo,4375,3.560371
H_Magallo,4376,3.5183585
H_Magallo,4377,3.4877816
H_Magallo,4378,3.4658029
H_Magallo,4379,3.4622213
H_Magallo,4380,3.4440155
H_Magallo,4381,3.4782696
H_Magallo,4382,3.463401
H_Magallo,4383,3.4328879
H_Magallo,4384,3.4319527
H_Magallo,4385,3.4533575
H_Magallo,4386,3.5111314
H_Magallo,4387,3.6350242
H_Magallo,4388,3.7092198
H_Magallo,4389,3.7513116
H_Magallo,4390,3.777129
H_Magallo,4391,3.7700159
H_Magallo,4392,3.7622928
H_Magallo,4393,3.7368941
H_Magallo,4394,3.7385118
H_Magallo,4395,3.7818647
H_Magallo,4396,3.8086529
H_Magallo,4397,3.9140588
H_Magallo,4398,3.8774353
H_Magallo,4399,3.7455647
H_Magallo,4400,3.6553647
H_Magallo,4401,3.6250824
H_Magallo,4402,3.5964824
H_Magallo,4403,3.4944412
H_Magallo,4404,3.4398941
H_Magallo,4405,3.4636412
H_Magallo,4406,3.5536471
H_Magallo,4407,3.4310294
H_Magallo,4408,3.4191882
H_Magallo,4409,3.3760941
H_Magallo,4410,3.4542588
H_Magallo,4411,3.5419353
H_Magallo,4412,3.5960941
H_Magallo,4413,3.7376706
H_Magallo,4414,3.8151882
H_Magallo,4415,3.7914412
H_Magallo,4416,3.8155765
H_Magallo,5185,2.865023
H_Magallo,5186,2.8576442
H_Magallo,5187,2.8876168
H_Magallo,5188,2.8862248
H_Magallo,5189,2.8665611
H_Magallo,5190,2.6922549
H_Magallo,5191,2.4439372
H_Magallo,5192,2.4668522
H_Magallo,5193,2.5051088
H_Magallo,5194,2.5024319
H_Magallo,5195,2.476723
H_Magallo,5196,2.4985381
H_Magallo,5197,2.5081071
H_Magallo,5198,2.5103894
H_Magallo,5199,2.4872168
H_Magallo,5200,2.4688088
H_Magallo,5201,2.4653434
H_Magallo,5202,2.4517248
H_Magallo,5203,2.6085478
H_Magallo,5204,2.8281195
H_Magallo,5205,2.8770646
H_Magallo,5206,2.8765292
H_Magallo,5207,2.8693549
H_Magallo,5208,2.872431
H_Magallo,5209,3.0263737
H_Magallo,5210,0.0
H_Magallo,5211,2.8928105
H_Magallo,5212,2.8980947
H_Magallo,5213,2.8301263
H_Magallo,5214,2.6521579
H_Magallo,5215,2.4784737
H_Magallo,5216,2.4968263
H_Magallo,5217,2.4637105
H_Magallo,5218,2.4661421
H_Magallo,5219,2.4838
H_Magallo,5220,2.4646947
H_Magallo,5221,2.4692684
H_Magallo,5222,2.4393947
H_Magallo,5223,2.4060474
H_Magallo,5224,2.4315211
H_Magallo,5225,2.4197684
H_Magallo,5226,2.4164684
H_Magallo,5227,2.5199842
H_Magallo,5228,2.7239474
H_Magallo,5229,2.7632
H_Magallo,5230,2.9464368
H_Magallo,5231,2.9495053
H_Magallo,5232,2.9060842
H_Magallo,5233,3.8677764
H_Magallo,5234,3.8660405
H_Magallo,5235,3.8890059
H_Magallo,5236,3.8948911
H_Magallo,5237,3.9046101
H_Magallo,5238,3.7934776
H_Magallo,5239,3.6144979
H_Magallo,5240,3.5797156
H_Magallo,5241,0.0
H_Magallo,5242,3.5359105
H_Magallo,5243,3.5343139
H_Magallo,5244,3.5296633
H_Magallo,5245,3.532643
H_Magallo,5246,0.0
H_Magallo,5247,3.5101603
H_Magallo,5248,3.4751831
H_Magallo,5249,3.4688338
H_Magallo,5250,3.5035046
H_Magallo,5251,3.5899359
H_Magallo,5252,3.7853738
H_Magallo,5253,3.8189308
H_Magallo,5254,3.8577789
H_Magallo,5255,3.8883376
H_Magallo,5256,3.8867781
H_Magallo,5257,3.8668103
H_Magallo,5258,3.7722667
H_Magallo,5259,3.7655538
H_Magallo,5260,3.8212872
H_Magallo,5261,3.8746513
H_Magallo,5262,3.8699692
H_Magallo,5263,3.6923333
H_Magallo,5264,3.6729282
H_Magallo,5265,3.5840256
H_Magallo,5266,0.0
H_Magallo,5267,3.5768615
H_Magallo,5268,3.5563846
H_Magallo,5269,3.5559333
H_Magallo,5270,3.5399692
H_Magallo,5271,3.5541846
H_Magallo,5272,3.5431282
H_Magallo,5273,3.4831641
H_Magallo,5274,3.5099026
H_Magallo,5275,3.6148256
H_Magallo,5276,3.8566564
H_Magallo,5277,3.780841
H_Magallo,5278,3.7937026
H_Magallo,5279,3.8259692
H_Magallo,5280,3.8740308
H_Magallo,5281,4.5658742
H_Magallo,5282,4.5886236
H_Magallo,5283,4.5912079
H_Magallo,5284,4.5728393
H_Magallo,5285,4.5375048
H_Magallo,5286,4.4370541
H_Magallo,5287,4.3475747
H_Magallo,5288,4.3274769
H_Magallo,5289,4.3090026
H_Magallo,5290,4.293007
H_Magallo,5291,4.2978594
H_Magallo,5292,4.2684419
H_Magallo,5293,4.2828873
H_Magallo,5294,4.3260655
H_Magallo,5295,4.2993266
H_Magallo,5296,4.2929301
H_Magallo,5297,4.2956393
H_Magallo,5298,4.286359
H_Magallo,5299,4.3175817
H_Magallo,5300,4.4155908
H_Magallo,5301,4.4469297
H_Magallo,5302,4.5085358
H_Magallo,5303,4.5165712
H_Magallo,5304,4.5319332
H_Magallo,5305,4.5971895
H_Magallo,5306,4.5865947
H_Magallo,5307,4.6028053
H_Magallo,5308,4.6329684
H_Magallo,5309,4.5934842
H_Magallo,5310,4.5925
H_Magallo,5311,4.5192053
H_Magallo,5312,4.5104053
H_Magallo,5313,4.4818632
H_Magallo,5314,4.4598632
H_Magallo,5315,4.4411053
H_Magallo,5316,4.4335789
H_Magallo,5317,4.4189316
H_Magallo,5318,4.4048053
H_Magallo,5319,4.3917789
H_Magallo,5320,4.3832684
H_Magallo,5321,4.3686211
H_Magallo,5322,4.3045895
H_Magallo,5323,4.2743105
H_Magallo,5324,4.5045579
H_Magallo,5325,4.5454895
H_Magallo,5326,4.5353579
H_Magallo,5327,4.5394684
H_Magallo,5328,4.5616421
H_Magallo,5329,3.7587961
H_Magallo,5330,3.7392831
H_Magallo,5331,3.7565536
H_Magallo,5332,3.768372
H_Magallo,5333,3.7871942
H_Magallo,5334,3.6919246
H_Magallo,5335,3.560371
H_Magallo,5336,3.5183585
H_Magallo,5337,3.4877816
H_Magallo,5338,3.4658029
H_Magallo,5339,3.4622213
H_Magallo,5340,3.4440155
H_Magallo,5341,3.4782696
H_Magallo,5342,3.463401
H_Magallo,5343,3.4328879
H_Magallo,5344,3.4319527
H_Magallo,5345,3.4533575
H_Magallo,5346,3.5111314
H_Magallo,5347,3.6350242
H_Magallo,5348,3.7092198
H_Magallo,5349,3.7513116
H_Magallo,5350,3.777129
H_Magallo,5351,3.7700159
H_Magallo,5352,3.7622928
H_Magallo,5353,3.7368941
H_Magallo,5354,3.7385118
H_Magallo,5355,3.7818647
H_Magallo,5356,3.8086529
H_Magallo,5357,3.9140588
H_Magallo,5358,3.8774353
H_Magallo,5359,3.7455647
H_Magallo,5360,3.6553647
H_Magallo,5361,3.6250824
H_Magallo,5362,3.5964824
H_Magallo,5363,3.4944412
H_Magallo,5364,3.4398941
H_Magallo,5365,3.4636412
H_Magallo,5366,3.5536471
H_Magallo,5367,3.4310294
H_Magallo,5368,3.4191882
H_Magallo,5369,3.3760941
H_Magallo,5370,3.4542588
H_Magallo,5371,3.5419353
H_Magallo,5372,3.5960941
H_Magallo,5373,3.7376706
H_Magallo,5374,3.8151882
H_Magallo,5375,3.7914412
H_Magallo,5376,3.8155765
H_Mirolindo,1,2.3575601
H_Mirolindo,2,2.3616561
H_Mirolindo,3,2.3645859
H_Mirolindo,4,2.3732635
H_Mirolindo,5,2.3860881
H_Mirolindo,6,2.3417071
H_Mirolindo,7,2.3375445
H_Mirolindo,8,2.3582766
H_Mirolindo,9,2.324499
H_Mirolindo,10,2.2658129
H_Mirolindo,11,2.2470696
H_Mirolindo,12,2.2264649
H_Mirolindo,13,2.2061199
H_Mirolindo,14,2.2302961
H_Mirolindo,15,2.2539588
H_Mirolindo,16,2.227622
H_Mirolindo,17,2.2544413
H_Mirolindo,18,2.2324824
H_Mirolindo,19,2.2955748
H_Mirolindo,20,2.3348126
H_Mirolindo,21,2.333961
H_Mirolindo,22,2.340591
H_Mirolindo,23,2.3671128
H_Mirolindo,24,2.3648776
H_Mirolindo,25,2.3815197
H_Mirolindo,26,2.3810803
H_Mirolindo,27,2.3819613
H_Mirolindo,28,2.3729092
H_Mirolindo,29,2.2869862
H_Mirolindo,30,2.237949
H_Mirolindo,31,2.2639182
H_Mirolindo,32,2.2323462
H_Mirolindo,33,2.2276705
H_Mirolindo,34,2.2322623
H_Mirolindo,35,2.2720395
H_Mirolindo,36,2.2888623
H_Mirolindo,37,2.2850315
H_Mirolindo,38,2.3361338
H_Mirolindo,39,2.3262946
H_Mirolindo,40,2.2791485
H_Mirolindo,41,2.1943613
H_Mirolindo,42,2.1454192
H_Mirolindo,43,2.3773062
H_Mirolindo,44,2.38568
H_Mirolindo,45,2.3341187
H_Mirolindo,46,2.3108664
H_Mirolindo,47,2.3354928
H_Mirolindo,48,2.381779
H_Mirolindo,49,2.5928516
H_Mirolindo,50,2.5907451
H_Mirolindo,51,2.5823202
H_Mirolindo,52,2.6032975
H_Mirolindo,53,2.5634407
H_Mirolindo,54,2.4617391
H_Mirolindo,55,2.4660916
H_Mirolindo,56,2.5354633
H_Mirolindo,57,2.5244232
H_Mirolindo,58,2.4591045
H_Mirolindo,59,2.4524792
H_Mirolindo,60,2.3980665
H_Mirolindo,61,2.3971552
H_Mirolindo,62,2.416651
H_Mirolindo,63,2.434515
H_Mirolindo,64,2.4336467
H_Mirolindo,65,2.3788416
H_Mirolindo,66,2.2655354
H_Mirolindo,67,2.5144304
H_Mirolindo,68,2.5806737
H_Mirolindo,69,2.601003
H_Mirolindo,70,2.6055681
H_Mirolindo,71,2.6176566
H_Mirolindo,72,2.6100532
H_Mirolindo,73,2.6669897
H_Mirolindo,74,2.6703603
H_Mirolindo,75,2.6541277
H_Mirolindo,76,2.6497687
H_Mirolindo,77,2.6498697
H_Mirolindo,78,2.5608667
H_Mirolindo,79,2.5599497
H_Mirolindo,80,2.513189
H_Mirolindo,81,2.518961
H_Mirolindo,82,2.5163974
H_Mirolindo,83,2.5544641
H_Mirolindo,84,2.5601067
H_Mirolindo,85,2.635619
H_Mirolindo,86,2.6568051
H_Mirolindo,87,2.55904
H_Mirolindo,88,2.5897195
H_Mirolindo,89,2.6033041
H_Mirolindo,90,2.5348179
H_Mirolindo,91,2.6385133
H_Mirolindo,92,2.7010759
H_Mirolindo,93,2.6690964
H_Mirolindo,94,2.6541451
H_Mirolindo,95,2.7009951
H_Mirolindo,96,2.7371264
H_Mirolindo,97,2.4960254
H_Mirolindo,98,2.4832816
H_Mirolindo,99,2.5040328
H_Mirolindo,100,2.4934736
H_Mirolindo,101,2.4826996
H_Mirolindo,102,2.4825432
H_Mirolindo,103,2.4934348
H_Mirolindo,104,2.4813355
H_Mirolindo,105,2.4382276
H_Mirolindo,106,2.3796533
H_Mirolindo,107,2.2839654
H_Mirolindo,108,2.2602376
H_Mirolindo,109,2.3296837
H_Mirolindo,110,2.3859458
H_Mirolindo,111,2.4394423
H_Mirolindo,112,2.4565457
H_Mirolindo,113,2.4037851
H_Mirolindo,114,2.3817449
H_Mirolindo,115,2.4841003
H_Mirolindo,116,2.518867
H_Mirolindo,117,2.5274539
H_Mirolindo,118,2.5363216
H_Mirolindo,119,2.5301251
H_Mirolindo,120,2.5187763
H_Mirolindo,121,2.5780097
H_Mirolindo,122,2.5313979
H_Mirolindo,123,2.5452615
H_Mirolindo,124,2.5018182
H_Mirolindo,125,2.4699664
H_Mirolindo,126,2.4901495
H_Mirolindo,127,2.5434382
H_Mirolindo,128,2.4858077
H_Mirolindo,129,2.3941985
H_Mirolindo,130,2.3861741
H_Mirolindo,131,2.4212754
H_Mirolindo,132,2.4018295
H_Mirolindo,133,2.427839
H_Mirolindo,134,2.5413372
H_Mirolindo,135,2.5097479
H_Mirolindo,136,2.5631946
H_Mirolindo,137,2.52654
H_Mirolindo,138,2.4443869
H_Mirolindo,139,2.5121582
H_Mirolindo,140,2.5445785
H_Mirolindo,141,2.5451662
H_Mirolindo,142,2.5354751
H_Mirolindo,143,2.5921205
H_Mirolindo,144,2.5894892
H_Mirolindo,145,2.4961609
H_Mirolindo,146,2.5156168
H_Mirolindo,147,2.507315
H_Mirolindo,148,2.5026243
H_Mirolindo,149,2.4596984
H_Mirolindo,150,2.3764063
H_Mirolindo,151,2.3198285
H_Mirolindo,152,2.3433383
H_Mirolindo,153,2.307979
H_Mirolindo,154,2.2244147
H_Mirolindo,155,2.2141917
H_Mirolindo,156,2.1996996
H_Mirolindo,157,2.2436519
H_Mirolindo,158,2.2520715
H_Mirolindo,159,2.2157186
H_Mirolindo,160,2.2744016
H_Mirolindo,161,2.284653
H_Mirolindo,162,2.1649561
H_Mirolindo,163,2.262627
H_Mirolindo,164,2.3437675
H_Mirolindo,165,2.4007451
H_Mirolindo,166,2.474705
H_Mirolindo,167,2.4866465
H_Mirolindo,168,2.4609371
H_Mirolindo,169,2.4843979
H_Mirolindo,170,2.509149
H_Mirolindo,171,2.5257205
H_Mirolindo,172,2.4622877
H_Mirolindo,173,2.4531003
H_Mirolindo,174,2.3666903
H_Mirolindo,175,2.3510815
H_Mirolindo,176,2.2641679
H_Mirolindo,177,2.3100685
H_Mirolindo,178,2.3112592
H_Mirolindo,179,2.3218028
H_Mirolindo,180,2.4338844
H_Mirolindo,181,2.5226577
H_Mirolindo,182,2.5365538
H_Mirolindo,183,2.5055449
H_Mirolindo,184,2.4283326
H_Mirolindo,185,2.4275187
H_Mirolindo,186,2.3946562
H_Mirolindo,187,2.4306797
H_Mirolindo,188,2.5242964
H_Mirolindo,189,2.5419431
H_Mirolindo,190,2.5675362
H_Mirolindo,191,2.5669897
H_Mirolindo,192,2.5232697
H_Mirolindo,385,2.3575601
H_Mirolindo,386,2.3616561
H_Mirolindo,387,2.3645859
H_Mirolindo,388,2.3732635
H_Mirolindo,389,2.3860881
H_Mirolindo,390,2.3417071
H_Mirolindo,391,2.3375445
H_Mirolindo,392,2.3582766
H_Mirolindo,393,2.324499
H_Mirolindo,394,2.2658129
H_Mirolindo,395,2.2470696
H_Mirolindo,396,2.2264649
H_Mirolindo,397,2.2061199
H_Mirolindo,398,2.2302961
H_Mirolindo,399,2.2539588
H_Mirolindo,400,2.227622
H_Mirolindo,401,2.2544413
H_Mirolindo,402,2.2324824
H_Mirolindo,403,2.2955748
H_Mirolindo,404,2.3348126
H_Mirolindo,405,2.333961
H_Mirolindo,406,2.340591
H_Mirolindo,407,2.3671128
H_Mirolindo,408,2.3648776
H_Mirolindo,409,2.3815197
H_Mirolindo,410,2.3810803
H_Mirolindo,411,2.3819613
H_Mirolindo,412,2.3729092
H_Mirolindo,413,2.2869862
H_Mirolindo,414,2.237949
H_Mirolindo,415,2.2639182
H_Mirolindo,416,2.2323462
H_Mirolindo,417,2.2276705
H_Mirolindo,418,2.2322623
H_Mirolindo,419,2.2720395
H_Mirolindo,420,2.2888623
H_Mirolindo,421,2.2850315
H_Mirolindo,422,2.3361338
H_Mirolindo,423,2.3262946
H_Mirolindo,424,2.2791485
H_Mirolindo,425,2.1943613
H_Mirolindo,426,2.1454192
H_Mirolindo,427,2.3773062
H_Mirolindo,428,2.38568
H_Mirolindo,429,2.3341187
H_Mirolindo,430,2.3108664
H_Mirolindo,431,2.3354928
H_Mirolindo,432,2.381779
H_Mirolindo,433,2.5928516
H_Mirolindo,434,2.5907451
H_Mirolindo,435,2.5823202
H_Mirolindo,436,2.6032975
H_Mirolindo,437,2.5634407
H_Mirolindo,438,2.4617391
H_Mirolindo,439,2.4660916
H_Mirolindo,440,2.5354633
H_Mirolindo,441,2.5244232
H_Mirolindo,442,2.4591045
H_Mirolindo,443,2.4524792
H_Mirolindo,444,2.3980665
H_Mirolindo,445,2.3971552
H_Mirolindo,446,2.416651
H_Mirolindo,447,2.434515
H_Mirolindo,448,2.4336467
H_Mirolindo,449,2.3788416
H_Mirolindo,450,2.2655354
H_Mirolindo,451,2.5144304
H_Mirolindo,452,2.5806737
H_Mirolindo,453,2.601003
H_Mirolindo,454,2.6055681
H_Mirolindo,455,2.6176566
H_Mirolindo,456,2.6100532
H_Mirolindo,457,2.6669897
H_Mirolindo,458,2.6703603
H_Mirolindo,459,2.6541277
H_Mirolindo,460,2.6497687
H_Mirolindo,461,2.6498697
H_Mirolindo,462,2.5608667
H_Mirolindo,463,2.5599497
H_Mirolindo,464,2.513189
H_Mirolindo,465,2.518961
H_Mirolindo,466,2.5163974
H_Mirolindo,467,2.5544641
H_Mirolindo,468,2.5601067
H_Mirolindo,469,2.635619
H_Mirolindo,470,2.6568051
H_Mirolindo,471,2.55904
H_Mirolindo,472,2.5897195
H_Mirolindo,473,2.6033041
H_Mirolindo,474,2.5348179
H_Mirolindo,475,2.6385133
H_Mirolindo,476,2.7010759
H_Mirolindo,477,2.6690964
H_Mirolindo,478,2.6541451
H_Mirolindo,479,2.7009951
H_Mirolindo,480,2.7371264
H_Mirolindo,481,2.4960254
H_Mirolindo,482,2.4832816
H_Mirolindo,483,2.5040328
H_Mirolindo,484,2.4934736
H_Mirolindo,485,2.4826996
H_Mirolindo,486,2.4825432
H_Mirolindo,487,2.4934348
H_Mirolindo,488,2.4813355
H_Mirolindo,489,2.4382276
H_Mirolindo,490,2.3796533
H_Mirolindo,491,2.2839654
H_Mirolindo,492,2.2602376
H_Mirolindo,493,2.3296837
H_Mirolindo,494,2.3859458
H_Mirolindo,495,2.4394423
H_Mirolindo,496,2.4565457
H_Mirolindo,497,2.4037851
H_Mirolindo,498,2.3817449
H_Mirolindo,499,2.4841003
H_Mirolindo,500,2.518867
H_Mirolindo,501,2.5274539
H_Mirolindo,502,2.5363216
H_Mirolindo,503,2.5301251
H_Mirolindo,504,2.5187763
H_Mirolindo,505,2.5780097
H_Mirolindo,506,2.5313979
H_Mirolindo,507,2.5452615
H_Mirolindo,508,2.5018182
H_Mirolindo,509,2.4699664
H_Mirolindo,510,2.4901495
H_Mirolindo,511,2.5434382
H_Mirolindo,512,2.4858077
H_Mirolindo,513,2.3941985
H_Mirolindo,514,2.3861741
H_Mirolindo,515,2.4212754
H_Mirolindo,516,2.4018295
H_Mirolindo,517,2.427839
H_Mirolindo,518,2.5413372
H_Mirolindo,519,2.5097479
H_Mirolindo,520,2.5631946
H_Mirolindo,521,2.52654
H_Mirolindo,522,2.4443869
H_Mirolindo,523,2.5121582
H_Mirolindo,524,2.5445785
H_Mirolindo,525,2.5451662
H_Mirolindo,526,2.5354751
H_Mirolindo,527,2.5921205
H_Mirolindo,528,2.5894892
H_Mirolindo,529,2.4961609
H_Mirolindo,530,2.5156168
H_Mirolindo,531,2.507315
H_Mirolindo,532,2.5026243
H_Mirolindo,533,2.4596984
H_Mirolindo,534,2.3764063
H_Mirolindo,535,2.3198285
H_Mirolindo,536,2.3433383
H_Mirolindo,537,2.307979
H_Mirolindo,538,2.2244147
H_Mirolindo,539,2.2141917
H_Mirolindo,540,2.1996996
H_Mirolindo,541,2.2436519
H_Mirolindo,542,2.2520715
H_Mirolindo,543,2.2157186
H_Mirolindo,544,2.2744016
H_Mirolindo,545,2.284653
H_Mirolindo,546,2.1649561
H_Mirolindo,547,2.262627
H_Mirolindo,548,2.3437675
H_Mirolindo,549,2.4007451
H_Mirolindo,550,2.474705
H_Mirolindo,551,2.4866465
H_Mirolindo,552,2.4609371
H_Mirolindo,553,2.4843979
H_Mirolindo,554,2.509149
H_Mirolindo,555,2.5257205
H_Mirolindo,556,2.4622877
H_Mirolindo,557,2.4531003
H_Mirolindo,558,2.3666903
H_Mirolindo,559,2.3510815
H_Mirolindo,560,2.2641679
H_Mirolindo,561,2.3100685
H_Mirolindo,562,2.3112592
H_Mirolindo,563,2.3218028
H_Mirolindo,564,2.4338844
H_Mirolindo,565,2.5226577
H_Mirolindo,566,2.5365538
H_Mirolindo,567,2.5055449
H_Mirolindo,568,2.4283326
H_Mirolindo,569,2.4275187
H_Mirolindo,570,2.3946562
H_Mirolindo,571,2.4306797
H_Mirolindo,572,2.5242964
H_Mirolindo,573,2.5419431
H_Mirolindo,574,2.5675362
H_Mirolindo,575,2.5669897
H_Mirolindo,576,2.5232697
H_Mirolindo,1345,2.3575601
H_Mirolindo,1346,2.3616561
H_Mirolindo,1347,2.3645859
H_Mirolindo,1348,2.3732635
H_Mirolindo,1349,2.3860881
H_Mirolindo,1350,2.3417071
H_Mirolindo,1351,2.3375445
H_Mirolindo,1352,2.3582766
H_Mirolindo,1353,2.324499
H_Mirolindo,1354,2.2658129
H_Mirolindo,1355,2.2470696
H_Mirolindo,1356,2.2264649
H_Mirolindo,1357,2.2061199
H_Mirolindo,1358,2.2302961
H_Mirolindo,1359,2.2539588
H_Mirolindo,1360,2.227622
H_Mirolindo,1361,2.2544413
H_Mirolindo,1362,2.2324824
H_Mirolindo,1363,2.2955748
H_Mirolindo,1364,2.3348126
H_Mirolindo,1365,2.333961
H_Mirolindo,1366,2.340591
H_Mirolindo,1367,2.3671128
H_Mirolindo,1368,2.3648776
H_Mirolindo,1369,2.3815197
H_Mirolindo,1370,2.3810803
H_Mirolindo,1371,2.3819613
H_Mirolindo,1372,2.3729092
H_Mirolindo,1373,2.2869862
H_Mirolindo,1374,2.237949
H_Mirolindo,1375,2.2639182
H_Mirolindo,1376,2.2323462
H_Mirolindo,1377,2.2276705
H_Mirolindo,1378,2.2322623
H_Mirolindo,1379,2.2720395
