generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Biogas_Caribe_UPME4,Biogas_Caribe_UPME4,Biogas,Caribe,Biogas,2040,2449.682829625305,0.0,0.0,279.6441591284666,39317813.458877794,19767486.320473045,24.119571344012854,0.9999999982283165,,
Biogas_Caribe_UPME4,Biogas_Caribe_UPME4,Biogas,Caribe,Biogas,2045,3255.27892640968,0.0,0.0,377.00000001891,53005990.61656399,26649376.00133671,24.469597972593515,0.9856954465821244,,
Biogas_Caribe_UPME4,Biogas_Caribe_UPME4,Biogas,Caribe,Biogas,2050,2676.2452437920715,0.0,0.0,377.000000061843,53005990.622600354,26649376.00437156,29.76385172911331,0.8103645832131403,,
Biogas_Nordeste_UPME4,Biogas_Nordeste_UPME4,Biogas,Nordeste,Biogas,2040,1322.759997669162,0.0,0.0,151.00000002488352,21230516.137980558,10673888.001758967,24.119571347756462,0.9999999980731064,,
Biogas_Nordeste_UPME4,Biogas_Nordeste_UPME4,Biogas,Nordeste,Biogas,2045,1322.7599930875458,0.0,0.0,151.00000005114188,21230516.14167247,10673888.003615119,24.119571435493228,0.9999999944355307,,
Biogas_Nordeste_UPME4,Biogas_Nordeste_UPME4,Biogas,Nordeste,Biogas,2050,1322.7599915506491,0.0,0.0,151.0000000713924,21230516.144519683,10673888.00504659,24.119571466752088,0.999999993139535,,
Biogas_Oriental_UPME4,Biogas_Oriental_UPME4,Biogas,Oriental,Biogas,2040,2960.8799977519493,0.0,0.0,338.0000000221218,47522612.277646065,23892544.001563746,24.119571321172025,0.9999999991752999,,
Biogas_Oriental_UPME4,Biogas_Oriental_UPME4,Biogas,Oriental,Biogas,2045,2960.879993574187,0.0,0.0,338.0000000454327,47522612.28092357,23892544.003211547,24.11957135686788,0.999999997695346,,
Biogas_Oriental_UPME4,Biogas_Oriental_UPME4,Biogas,Oriental,Biogas,2050,2960.879991885302,0.0,0.0,338.00000006542166,47522612.283734,23892544.004624523,24.119571372052075,0.9999999970658074,,
Biogas_Surocciden_UPME4,Biogas_Surocciden_UPME4,Biogas,Surocciden,Biogas,2040,2496.59999568657,0.0,0.0,284.99999996370207,40070841.70567372,20146079.997434173,24.11957133988063,0.9999999983996392,,
Biogas_Surocciden_UPME4,Biogas_Surocciden_UPME4,Biogas,Surocciden,Biogas,2045,2496.599992991346,0.0,0.0,285.0000000461296,40070841.71726298,20146080.00326081,24.119571372894946,0.999999997030862,,
Biogas_Surocciden_UPME4,Biogas_Surocciden_UPME4,Biogas,Surocciden,Biogas,2050,2496.5999915319335,0.0,0.0,285.0000000671755,40070841.720222026,20146080.0047485,24.119571388775398,0.9999999963724568,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2023,86.71168620311822,120529.2438223343,0.0,19.9,2262033.073994486,871221.9999999999,37.52417304162414,0.497416799770073,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2025,86.7116862028297,120529.24382193328,0.0,19.9,2262033.073994486,871221.9999999999,37.52417304174437,0.49741679976841796,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2030,86.71168619861464,120529.24381607433,0.0,19.9,2262033.073994486,871221.9999999999,37.52417304350085,0.4974167997442384,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2035,77.17826023044873,107277.78172032374,0.0,19.9,2262033.073994486,871221.9999999999,41.98763804779756,0.44272882810426967,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2040,80.51223847293784,111912.01147738358,0.0,19.9,2262033.073994486,871221.9999999999,40.306506774900456,0.4618540101933057,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2045,75.94568897750553,105564.50767873268,0.0,19.9,2262033.073994486,871221.9999999999,42.64652313092491,0.43565825117313467,,
CALDERAS,CALDERAS,Hidro,Antioquia,Water,2050,70.941135480802,98608.17831831478,0.0,19.9,2262033.073994486,871221.9999999999,45.55697100714442,0.4069499063858218,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2023,657.4427586941415,913845.4345848566,0.0,132.0,15016320.491206313,5778960.0,33.02055675373373,0.5685647214388243,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2025,657.4427587016664,913845.4345953162,0.0,132.0,15016320.491206313,5778960.0,33.020556753371686,0.5685647214453321,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2030,657.4427586822687,913845.4345683533,0.0,132.0,15016320.491206313,5778960.0,33.02055675430494,0.5685647214285566,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2035,657.4427586760665,913845.4345597324,0.0,132.0,15016320.491206313,5778960.0,33.02055675460335,0.5685647214231928,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2040,657.4427548699596,913845.4292692437,0.0,132.0,15016320.491206313,5778960.0,33.020556937720855,0.5685647181316239,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2045,657.4427520472154,913845.4253456295,0.0,132.0,15016320.491206313,5778960.0,33.02055707352731,0.5685647156904796,,
CALIMA,CALIMA,Hidro,Surocciden,Water,2050,657.4427532773136,913845.4270554658,0.0,132.0,15016320.491206313,5778960.0,33.02055701434544,0.5685647167542839,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2023,9.542849785288317e-07,0.0067563376479841284,0.00036529265550100853,555.0,63286652.070201084,79487100.0,149613328606.5802,1.9628223672895464e-10,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2025,4.475655100816155e-07,0.0031687638113778375,0.00017132449673516175,555.0,63286652.070201084,79487100.0,319000791744.06104,9.205757334353848e-11,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2030,3.835865702943324e-07,0.002715792917683873,0.00014683387041610808,555.0,63286652.070201084,79487100.0,372207379323.432,7.889805633599332e-11,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2035,3.6810088702162857e-07,0.00260615428011313,0.00014090607474478325,555.0,63286652.070201084,79487100.0,387865819145.4406,7.571288144753558e-11,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2040,4.441576826621963e-07,0.00314463639324835,0.00017002000766162744,555.0,63286652.070201084,79487100.0,321448345140.82275,9.135663389324865e-11,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2045,4.477742148567328e-07,0.0031702414411856677,0.00017140438725343844,555.0,63286652.070201084,79487100.0,318852107460.1234,9.210050081384111e-11,,
CANDELARIA,CANDELARIA,Thermal,Caribe,GASIMPOR,2050,4.891982294405725e-07,0.003463523464439253,0.00018726116864401567,555.0,63286652.070201084,79487100.0,291852552771.77716,1.0062080493656101e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2023,2.1463387894149877e-07,0.001996095074155939,0.00024930261623752435,52.0,5948280.194577146,7447440.0,62411955943.93752,4.71184314501007e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2025,1.014448538875425e-07,0.0009434371411541453,0.0001178307339117278,52.0,5948280.194577146,7447440.0,132049282759.77917,2.227012071644329e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2030,1.1803796542688813e-07,0.0010977530784700598,0.00013710404779246625,52.0,5948280.194577146,7447440.0,113486539243.7835,2.5912795360662124e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2035,1.3243023540762352e-07,0.0012316011892908988,0.0001538210291818399,52.0,5948280.194577146,7447440.0,101153034687.10443,2.907232073402342e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2040,1.6371320263403685e-07,0.0015225327844965429,0.00019015697768949964,52.0,5948280.194577146,7447440.0,81824312154.25163,3.59398495420699e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2045,1.7056250184912666e-07,0.0015862312671968781,0.00019811260996030686,52.0,5948280.194577146,7447440.0,78538483259.42557,3.7443471603689544e-10,,
CARTAGENA1,CARTAGENA1,Thermal,Caribe,COMBUSTOLEO,2050,9.41309659689251e-08,0.0008754179835110034,0.00010933547024705571,52.0,5948280.194577146,7447440.0,142309388388.45883,2.066450780842226e-10,,
