GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
FLORES 1,1457,GASIMPOR,1.364737070422004e-07
FLORES 1,1458,GASIMPOR,1.3647413634599718e-07
FLORES 1,1459,GASIMPOR,1.364723950216446e-07
FLORES 1,1460,GASIMPOR,1.3647470213340993e-07
FLORES 1,1461,GASIMPOR,1.3647715678159655e-07
FLORES 1,1462,GASIMPOR,1.3647562579242563e-07
FLORES 1,1463,GASIMPOR,1.3647365725823383e-07
FLORES 1,1464,GASIMPOR,1.3647137972042606e-07
FLORES 1,1465,GASIMPOR,1.1109950984868515e-06
FLORES 1,1466,GASIMPOR,1.110925140929748e-06
FLORES 1,1467,GASIMPOR,1.1108891410709228e-06
FLORES 1,1468,GASIMPOR,1.1108427542951953e-06
FLORES 1,1469,GASIMPOR,1.11086371273274e-06
FLORES 1,1470,GASIMPOR,1.1108962569926513e-06
FLORES 1,1471,GASIMPOR,1.1109095996720821e-06
FLORES 1,1472,GASIMPOR,1.1108757223927906e-06
FLORES 1,1473,GASIMPOR,1.110866785809716e-06
FLORES 1,1474,GASIMPOR,1.110825833820772e-06
FLORES 1,1475,GASIMPOR,1.110784821055495e-06
FLORES 1,1476,GASIMPOR,1.1108472489095157e-06
FLORES 1,1477,GASIMPOR,1.1109060581240463e-06
FLORES 1,1478,GASIMPOR,1.1109427618844655e-06
FLORES 1,1479,GASIMPOR,1.1110076015338228e-06
FLORES 1,1480,GASIMPOR,1.1110985088590383e-06
FLORES 1,1481,GASIMPOR,1.1111866984538704e-06
FLORES 1,1482,GASIMPOR,1.1112469593566625e-06
FLORES 1,1483,GASIMPOR,1.1111207402218363e-06
FLORES 1,1484,GASIMPOR,1.1111777687780693e-06
FLORES 1,1485,GASIMPOR,1.111215107984257e-06
FLORES 1,1486,GASIMPOR,1.1111787648759783e-06
FLORES 1,1487,GASIMPOR,1.111120886230431e-06
FLORES 1,1488,GASIMPOR,1.1110476563140854e-06
FLORES 1,1489,GASIMPOR,1.6785338097975077e-07
FLORES 1,1490,GASIMPOR,1.6784873369572072e-07
FLORES 1,1491,GASIMPOR,1.6784697428407388e-07
FLORES 1,1492,GASIMPOR,1.6784598500034769e-07
FLORES 1,1493,GASIMPOR,1.6784549378435264e-07
FLORES 1,1494,GASIMPOR,1.6784577641569583e-07
FLORES 1,1495,GASIMPOR,1.6784670662532202e-07
FLORES 1,1496,GASIMPOR,1.6784606013974012e-07
FLORES 1,1497,GASIMPOR,1.6784612340889944e-07
FLORES 1,1498,GASIMPOR,1.678464744698121e-07
FLORES 1,1499,GASIMPOR,1.6784667209280372e-07
FLORES 1,1500,GASIMPOR,1.678484484411932e-07
FLORES 1,1501,GASIMPOR,1.6785554486774415e-07
FLORES 1,1502,GASIMPOR,1.748538471170976e-07
FLORES 1,1503,GASIMPOR,1.7486918913253847e-07
FLORES 1,1504,GASIMPOR,1.748781481109017e-07
FLORES 1,1505,GASIMPOR,1.7488128481625512e-07
FLORES 1,1506,GASIMPOR,1.748777971840352e-07
FLORES 1,1507,GASIMPOR,1.7487131188261688e-07
FLORES 1,1508,GASIMPOR,1.748821590566052e-07
FLORES 1,1509,GASIMPOR,1.7488192827599843e-07
FLORES 1,1510,GASIMPOR,1.7487795520691173e-07
FLORES 1,1511,GASIMPOR,1.7487061524859338e-07
FLORES 1,1512,GASIMPOR,1.7483396319501336e-07
FLORES 1,1513,GASIMPOR,1.147851825899989e-06
FLORES 1,1514,GASIMPOR,1.1477464779088172e-06
FLORES 1,1515,GASIMPOR,1.1477147763156363e-06
FLORES 1,1516,GASIMPOR,1.147688563526525e-06
FLORES 1,1517,GASIMPOR,1.1476767654890935e-06
FLORES 1,1518,GASIMPOR,1.1476984291158482e-06
FLORES 1,1519,GASIMPOR,1.1477435712421214e-06
FLORES 1,1520,GASIMPOR,1.1477338365167834e-06
FLORES 1,1521,GASIMPOR,1.1477396189186862e-06
FLORES 1,1522,GASIMPOR,1.1477580886303383e-06
FLORES 1,1523,GASIMPOR,1.1477548988214768e-06
FLORES 1,1524,GASIMPOR,1.147814846362357e-06
FLORES 1,1525,GASIMPOR,1.174728235479816e-06
FLORES 1,1526,GASIMPOR,1.176378396327952e-06
FLORES 1,1527,GASIMPOR,1.1766754722761851e-06
FLORES 1,1528,GASIMPOR,1.1770962115356285e-06
FLORES 1,1529,GASIMPOR,1.1844504880669074e-06
FLORES 1,1530,GASIMPOR,1.177041799630109e-06
FLORES 1,1531,GASIMPOR,1.1767675350739277e-06
FLORES 1,1532,GASIMPOR,1.1769121308670344e-06
FLORES 1,1533,GASIMPOR,1.1768389702735258e-06
FLORES 1,1534,GASIMPOR,1.1767774402136188e-06
FLORES 1,1535,GASIMPOR,1.1766127052569999e-06
FLORES 1,1536,GASIMPOR,1.1749683149913532e-06
FLORES 1,2305,GASIMPOR,1.0222679055487401e-07
FLORES 1,2306,GASIMPOR,1.0222508740238545e-07
FLORES 1,2307,GASIMPOR,1.0222454436997882e-07
FLORES 1,2308,GASIMPOR,1.0222418077124497e-07
FLORES 1,2309,GASIMPOR,1.02224038217576e-07
FLORES 1,2310,GASIMPOR,1.0222410754989566e-07
FLORES 1,2311,GASIMPOR,1.0222439085517726e-07
FLORES 1,2312,GASIMPOR,1.0222359257772403e-07
FLORES 1,2313,GASIMPOR,1.0222304943552693e-07
FLORES 1,2314,GASIMPOR,1.0222277368821117e-07
FLORES 1,2315,GASIMPOR,1.0222239578114578e-07
FLORES 1,2316,GASIMPOR,1.0222267018854887e-07
FLORES 1,2317,GASIMPOR,1.0222314829966378e-07
FLORES 1,2318,GASIMPOR,1.0222354364242561e-07
FLORES 1,2319,GASIMPOR,1.0222441298037498e-07
FLORES 1,2320,GASIMPOR,1.0222655281741067e-07
FLORES 1,2321,GASIMPOR,1.0236211048719312e-07
FLORES 1,2322,GASIMPOR,1.0236266546577451e-07
FLORES 1,2323,GASIMPOR,1.0236098639960605e-07
FLORES 1,2324,GASIMPOR,1.0236388026879998e-07
FLORES 1,2325,GASIMPOR,1.0236451181244713e-07
FLORES 1,2326,GASIMPOR,1.0236419158835612e-07
FLORES 1,2327,GASIMPOR,1.0236329000234505e-07
FLORES 1,2328,GASIMPOR,1.0236153866735499e-07
FLORES 1,2329,GASIMPOR,6.135672003713764e-07
FLORES 1,2330,GASIMPOR,6.135724962688938e-07
FLORES 1,2331,GASIMPOR,6.135537658554618e-07
FLORES 1,2332,GASIMPOR,6.135420326441416e-07
FLORES 1,2333,GASIMPOR,6.135337286253143e-07
FLORES 1,2334,GASIMPOR,6.135355924378371e-07
FLORES 1,2335,GASIMPOR,6.135399714691376e-07
FLORES 1,2336,GASIMPOR,6.135089850831828e-07
FLORES 1,2337,GASIMPOR,6.134888164308231e-07
FLORES 1,2338,GASIMPOR,6.134920860525165e-07
FLORES 1,2339,GASIMPOR,6.134762259102501e-07
FLORES 1,2340,GASIMPOR,6.134908673175528e-07
FLORES 1,2341,GASIMPOR,6.13511688093862e-07
FLORES 1,2342,GASIMPOR,6.135268057270293e-07
FLORES 1,2343,GASIMPOR,6.135437721817687e-07
FLORES 1,2344,GASIMPOR,6.135649065486363e-07
FLORES 1,2345,GASIMPOR,6.135883989090241e-07
FLORES 1,2346,GASIMPOR,6.135967332484602e-07
FLORES 1,2347,GASIMPOR,6.135940714609533e-07
FLORES 1,2348,GASIMPOR,6.144311775677666e-07
FLORES 1,2349,GASIMPOR,6.144433426571167e-07
FLORES 1,2350,GASIMPOR,6.144308770358228e-07
FLORES 1,2351,GASIMPOR,6.144062959791938e-07
FLORES 1,2352,GASIMPOR,6.136015841610187e-07
FLORES 1,2353,GASIMPOR,1.5318447212826582e-07
FLORES 1,2354,GASIMPOR,1.4718307835844345e-07
FLORES 1,2355,GASIMPOR,1.4717402096391384e-07
FLORES 1,2356,GASIMPOR,1.471705947297801e-07
FLORES 1,2357,GASIMPOR,1.4716937157473857e-07
FLORES 1,2358,GASIMPOR,1.471711856239307e-07
FLORES 1,2359,GASIMPOR,1.471906839836397e-07
FLORES 1,2360,GASIMPOR,1.471689498582007e-07
FLORES 1,2361,GASIMPOR,1.4716753677686052e-07
FLORES 1,2362,GASIMPOR,1.471666404445788e-07
FLORES 1,2363,GASIMPOR,1.4716601601091083e-07
FLORES 1,2364,GASIMPOR,1.4716644473465426e-07
FLORES 1,2365,GASIMPOR,1.4716810581456622e-07
FLORES 1,2366,GASIMPOR,1.4717065047712065e-07
FLORES 1,2367,GASIMPOR,1.5317175253748575e-07
FLORES 1,2368,GASIMPOR,1.5318886631287158e-07
FLORES 1,2369,GASIMPOR,1.5319176656513783e-07
FLORES 1,2370,GASIMPOR,1.5319224798190548e-07
FLORES 1,2371,GASIMPOR,1.5319065712898693e-07
FLORES 1,2372,GASIMPOR,1.5319370183526442e-07
FLORES 1,2373,GASIMPOR,1.5319513071723146e-07
FLORES 1,2374,GASIMPOR,1.531942836909817e-07
FLORES 1,2375,GASIMPOR,1.5319263707849107e-07
FLORES 1,2376,GASIMPOR,1.5318964542058756e-07
FLORES 1,2377,GASIMPOR,9.330145129654779e-07
FLORES 1,2378,GASIMPOR,9.329549146077199e-07
FLORES 1,2379,GASIMPOR,9.13068708397181e-07
FLORES 1,2380,GASIMPOR,9.130169730920614e-07
FLORES 1,2381,GASIMPOR,9.130045251765838e-07
FLORES 1,2382,GASIMPOR,9.130074344776699e-07
FLORES 1,2383,GASIMPOR,9.130465775639953e-07
FLORES 1,2384,GASIMPOR,9.129787262273578e-07
FLORES 1,2385,GASIMPOR,9.129684136294912e-07
FLORES 1,2386,GASIMPOR,9.129623836773406e-07
FLORES 1,2387,GASIMPOR,9.129574581168206e-07
FLORES 1,2388,GASIMPOR,9.129744683025638e-07
FLORES 1,2389,GASIMPOR,9.130067474714268e-07
FLORES 1,2390,GASIMPOR,9.130498805660043e-07
FLORES 1,2391,GASIMPOR,9.132326541694701e-07
FLORES 1,2392,GASIMPOR,9.330736118895787e-07
FLORES 1,2393,GASIMPOR,9.3330472159733e-07
FLORES 1,2394,GASIMPOR,9.545021763824023e-07
FLORES 1,2395,GASIMPOR,9.332727814248628e-07
FLORES 1,2396,GASIMPOR,9.546217959485582e-07
FLORES 1,2397,GASIMPOR,9.5464630131917e-07
FLORES 1,2398,GASIMPOR,9.546245364529407e-07
FLORES 1,2399,GASIMPOR,9.54552684046901e-07
FLORES 1,2400,GASIMPOR,9.3323102924967e-07
FLORES 1,2401,GASIMPOR,1.5704932089980076e-07
FLORES 1,2402,GASIMPOR,1.570429655742868e-07
FLORES 1,2403,GASIMPOR,1.5361964985241663e-07
FLORES 1,2404,GASIMPOR,1.536072382671935e-07
FLORES 1,2405,GASIMPOR,1.5360432267718747e-07
FLORES 1,2406,GASIMPOR,1.5360350013708182e-07
FLORES 1,2407,GASIMPOR,1.5360556071119575e-07
FLORES 1,2408,GASIMPOR,1.536025986992141e-07
FLORES 1,2409,GASIMPOR,1.536022536448236e-07
FLORES 1,2410,GASIMPOR,1.5360214479136437e-07
FLORES 1,2411,GASIMPOR,1.5360165342060177e-07
FLORES 1,2412,GASIMPOR,1.536036230427327e-07
FLORES 1,2413,GASIMPOR,1.5702509708022117e-07
FLORES 1,2414,GASIMPOR,1.5704629115274615e-07
FLORES 1,2415,GASIMPOR,1.5705243122207253e-07
FLORES 1,2416,GASIMPOR,1.5706421765639294e-07
FLORES 1,2417,GASIMPOR,1.6079565210777937e-07
FLORES 1,2418,GASIMPOR,1.571112387366529e-07
FLORES 1,2419,GASIMPOR,1.5706081917812606e-07
FLORES 1,2420,GASIMPOR,1.5706558637262585e-07
FLORES 1,2421,GASIMPOR,1.570780117921388e-07
FLORES 1,2422,GASIMPOR,1.5707061465979488e-07
FLORES 1,2423,GASIMPOR,1.5706316883136348e-07
FLORES 1,2424,GASIMPOR,1.5705657192960143e-07
FLORES 1,2425,GASIMPOR,9.547674335761631e-07
FLORES 1,2426,GASIMPOR,9.547103922240059e-07
FLORES 1,2427,GASIMPOR,9.333980540362373e-07
FLORES 1,2428,GASIMPOR,9.331569943937865e-07
FLORES 1,2429,GASIMPOR,9.332500242562654e-07
FLORES 1,2430,GASIMPOR,9.544046735828735e-07
FLORES 1,2431,GASIMPOR,9.33181674392913e-07
FLORES 1,2432,GASIMPOR,9.331122324773985e-07
FLORES 1,2433,GASIMPOR,9.331071969711921e-07
FLORES 1,2434,GASIMPOR,9.3308930252855e-07
FLORES 1,2435,GASIMPOR,9.33086028376733e-07
FLORES 1,2436,GASIMPOR,9.331017065994308e-07
FLORES 1,2437,GASIMPOR,9.331298420400321e-07
FLORES 1,2438,GASIMPOR,9.332015519943033e-07
FLORES 1,2439,GASIMPOR,9.54648096411755e-07
FLORES 1,2440,GASIMPOR,9.548890959708902e-07
FLORES 1,2441,GASIMPOR,9.550233658621924e-07
FLORES 1,2442,GASIMPOR,9.550843264072817e-07
FLORES 1,2443,GASIMPOR,9.549623235967485e-07
FLORES 1,2444,GASIMPOR,9.55095510830387e-07
FLORES 1,2445,GASIMPOR,9.551288695049252e-07
FLORES 1,2446,GASIMPOR,9.550546816342415e-07
FLORES 1,2447,GASIMPOR,9.549865840360055e-07
FLORES 1,2448,GASIMPOR,9.548592693206436e-07
FLORES 1,2449,GASIMPOR,1.9110505660258528e-07
FLORES 1,2450,GASIMPOR,1.9110157430319836e-07
FLORES 1,2451,GASIMPOR,1.9109954291944925e-07
FLORES 1,2452,GASIMPOR,1.9109776004501126e-07
FLORES 1,2453,GASIMPOR,1.910966335045234e-07
FLORES 1,2454,GASIMPOR,1.9109890733742996e-07
FLORES 1,2455,GASIMPOR,1.9110115947916805e-07
FLORES 1,2456,GASIMPOR,1.9110119426189835e-07
FLORES 1,2457,GASIMPOR,1.9110134743085188e-07
FLORES 1,2458,GASIMPOR,1.9110187569275694e-07
FLORES 1,2459,GASIMPOR,1.9110221507684333e-07
FLORES 1,2460,GASIMPOR,1.9110388778425804e-07
FLORES 1,2461,GASIMPOR,1.9110645017955916e-07
FLORES 1,2462,GASIMPOR,1.9110888863591301e-07
FLORES 1,2463,GASIMPOR,1.911148603548216e-07
FLORES 1,2464,GASIMPOR,1.9112392946333601e-07
FLORES 1,2465,GASIMPOR,1.9112669589419867e-07
FLORES 1,2466,GASIMPOR,1.9111768474457605e-07
FLORES 1,2467,GASIMPOR,1.911125999270279e-07
FLORES 1,2468,GASIMPOR,1.9111909946474715e-07
FLORES 1,2469,GASIMPOR,1.9111890310598095e-07
FLORES 1,2470,GASIMPOR,1.9111633532779548e-07
FLORES 1,2471,GASIMPOR,1.9111215533543688e-07
FLORES 1,2472,GASIMPOR,1.911080880282924e-07
FLORES 1,2473,GASIMPOR,1.1461654813312618e-06
FLORES 1,2474,GASIMPOR,1.14620251032068e-06
FLORES 1,2475,GASIMPOR,1.1461510555957104e-06
FLORES 1,2476,GASIMPOR,1.1460892616777151e-06
FLORES 1,2477,GASIMPOR,1.1460497467628094e-06
FLORES 1,2478,GASIMPOR,1.1460750272415197e-06
FLORES 1,2479,GASIMPOR,1.146096211988935e-06
FLORES 1,2480,GASIMPOR,1.1460798662247332e-06
FLORES 1,2481,GASIMPOR,1.1461127583301635e-06
FLORES 1,2482,GASIMPOR,1.146170415256608e-06
FLORES 1,2483,GASIMPOR,1.1461888168769476e-06
FLORES 1,2484,GASIMPOR,1.1462520526722639e-06
FLORES 1,2485,GASIMPOR,1.1463117440308093e-06
FLORES 1,2486,GASIMPOR,1.1463568811068762e-06
FLORES 1,2487,GASIMPOR,1.1464142676163894e-06
FLORES 1,2488,GASIMPOR,1.1464647512690442e-06
FLORES 1,2489,GASIMPOR,1.1464762576974036e-06
FLORES 1,2490,GASIMPOR,1.1464259136487464e-06
FLORES 1,2491,GASIMPOR,1.1463896726035014e-06
FLORES 1,2492,GASIMPOR,1.1464806223246558e-06
FLORES 1,2493,GASIMPOR,1.1464414906033129e-06
FLORES 1,2494,GASIMPOR,1.1463934344561834e-06
FLORES 1,2495,GASIMPOR,1.1463387238446927e-06
FLORES 1,2496,GASIMPOR,1.1462711216870196e-06
FLORES 1,3265,GASIMPOR,1.2462738648736803e-07
FLORES 1,3266,GASIMPOR,1.245418597415057e-07
FLORES 1,3267,GASIMPOR,1.2445725334309142e-07
FLORES 1,3268,GASIMPOR,1.244560848649902e-07
FLORES 1,3269,GASIMPOR,1.2445575393095418e-07
FLORES 1,3270,GASIMPOR,1.2445625585353918e-07
FLORES 1,3271,GASIMPOR,1.2445771315350437e-07
FLORES 1,3272,GASIMPOR,1.2445555032029613e-07
FLORES 1,3273,GASIMPOR,1.2445480256028996e-07
FLORES 1,3274,GASIMPOR,1.2445463596240975e-07
FLORES 1,3275,GASIMPOR,1.2445429910479347e-07
FLORES 1,3276,GASIMPOR,1.2445470814451884e-07
FLORES 1,3277,GASIMPOR,1.244555571916324e-07
FLORES 1,3278,GASIMPOR,1.244564028184434e-07
FLORES 1,3279,GASIMPOR,1.246245421733142e-07
FLORES 1,3280,GASIMPOR,1.2462878929586112e-07
FLORES 1,3281,GASIMPOR,1.246315336381457e-07
FLORES 1,3282,GASIMPOR,1.2463237196606183e-07
FLORES 1,3283,GASIMPOR,1.2463079822665798e-07
FLORES 1,3284,GASIMPOR,1.2463533054841064e-07
FLORES 1,3285,GASIMPOR,1.2463798507484463e-07
FLORES 1,3286,GASIMPOR,1.246357547213057e-07
FLORES 1,3287,GASIMPOR,1.2463258027145613e-07
FLORES 1,3288,GASIMPOR,1.2462946276051105e-07
FLORES 1,3289,GASIMPOR,7.466351452045746e-07
FLORES 1,3290,GASIMPOR,7.466264193866268e-07
FLORES 1,3291,GASIMPOR,7.466050750085036e-07
FLORES 1,3292,GASIMPOR,7.465924188328486e-07
FLORES 1,3293,GASIMPOR,7.465800336295064e-07
FLORES 1,3294,GASIMPOR,7.465754331099524e-07
FLORES 1,3295,GASIMPOR,7.465693963043737e-07
FLORES 1,3296,GASIMPOR,7.465056721909502e-07
FLORES 1,3297,GASIMPOR,7.435682389654209e-07
FLORES 1,3298,GASIMPOR,7.435680894450643e-07
FLORES 1,3299,GASIMPOR,7.43563384784385e-07
FLORES 1,3300,GASIMPOR,7.435754792993393e-07
FLORES 1,3301,GASIMPOR,7.464627627843852e-07
FLORES 1,3302,GASIMPOR,7.465430434504027e-07
FLORES 1,3303,GASIMPOR,7.465708496167022e-07
FLORES 1,3304,GASIMPOR,7.465935753631638e-07
FLORES 1,3305,GASIMPOR,7.466125297321865e-07
FLORES 1,3306,GASIMPOR,7.466207496534127e-07
FLORES 1,3307,GASIMPOR,7.466215666982193e-07
FLORES 1,3308,GASIMPOR,7.471525837263688e-07
FLORES 1,3309,GASIMPOR,7.471367586547674e-07
FLORES 1,3310,GASIMPOR,7.471321577821233e-07
FLORES 1,3311,GASIMPOR,7.471579645017376e-07
FLORES 1,3312,GASIMPOR,7.47146895908434e-07
FLORES 1,3313,GASIMPOR,1.758493285365059e-07
FLORES 1,3314,GASIMPOR,1.7584399124069478e-07
FLORES 1,3315,GASIMPOR,1.75839450611701e-07
FLORES 1,3316,GASIMPOR,1.7014983012114844e-07
FLORES 1,3317,GASIMPOR,1.700907646633594e-07
FLORES 1,3318,GASIMPOR,1.7582870989953778e-07
FLORES 1,3319,GASIMPOR,1.7584311366790664e-07
FLORES 1,3320,GASIMPOR,1.7010820739839624e-07
FLORES 1,3321,GASIMPOR,1.700841754806502e-07
FLORES 1,3322,GASIMPOR,1.7008022026347124e-07
FLORES 1,3323,GASIMPOR,1.7007866311321214e-07
FLORES 1,3324,GASIMPOR,1.700804251465068e-07
FLORES 1,3325,GASIMPOR,1.7582963528884226e-07
FLORES 1,3326,GASIMPOR,1.7584177094737796e-07
FLORES 1,3327,GASIMPOR,1.7584867089240855e-07
FLORES 1,3328,GASIMPOR,1.758941808395277e-07
FLORES 1,3329,GASIMPOR,1.7589856649294273e-07
FLORES 1,3330,GASIMPOR,1.758991998915028e-07
FLORES 1,3331,GASIMPOR,1.7589658130353213e-07
FLORES 1,3332,GASIMPOR,1.759015529772672e-07
FLORES 1,3333,GASIMPOR,1.7590414503188283e-07
FLORES 1,3334,GASIMPOR,1.7590250492834095e-07
FLORES 1,3335,GASIMPOR,1.7589955674669664e-07
FLORES 1,3336,GASIMPOR,1.7589363828698698e-07
FLORES 1,3337,GASIMPOR,1.1583416278040256e-06
FLORES 1,3338,GASIMPOR,1.1583060789303418e-06
FLORES 1,3339,GASIMPOR,1.1581258344400968e-06
FLORES 1,3340,GASIMPOR,1.1577432541801202e-06
FLORES 1,3341,GASIMPOR,1.1323169641081674e-06
FLORES 1,3342,GASIMPOR,1.1325297040299879e-06
FLORES 1,3343,GASIMPOR,1.1580310016646886e-06
FLORES 1,3344,GASIMPOR,1.1320493771333526e-06
FLORES 1,3345,GASIMPOR,1.1320189664054583e-06
FLORES 1,3346,GASIMPOR,1.132012234081802e-06
FLORES 1,3347,GASIMPOR,1.1320051074421856e-06
FLORES 1,3348,GASIMPOR,1.1321167670291929e-06
FLORES 1,3349,GASIMPOR,1.1580388312381915e-06
FLORES 1,3350,GASIMPOR,1.158204488964315e-06
FLORES 1,3351,GASIMPOR,1.1583313525074771e-06
FLORES 1,3352,GASIMPOR,1.1584508001011915e-06
FLORES 1,3353,GASIMPOR,1.1864561714467298e-06
FLORES 1,3354,GASIMPOR,1.186590072044896e-06
FLORES 1,3355,GASIMPOR,1.1862736483490702e-06
FLORES 1,3356,GASIMPOR,1.1866904295621085e-06
FLORES 1,3357,GASIMPOR,1.1867307005378784e-06
FLORES 1,3358,GASIMPOR,1.1866939819303355e-06
FLORES 1,3359,GASIMPOR,1.1866171630799278e-06
FLORES 1,3360,GASIMPOR,1.1863346101953755e-06
FLORES 1,3361,GASIMPOR,1.9318102970904952e-07
FLORES 1,3362,GASIMPOR,1.9315011695759267e-07
FLORES 1,3363,GASIMPOR,1.9314622924364793e-07
FLORES 1,3364,GASIMPOR,1.9314210662792946e-07
FLORES 1,3365,GASIMPOR,1.9313767389660129e-07
FLORES 1,3366,GASIMPOR,1.9313567353739642e-07
FLORES 1,3367,GASIMPOR,1.9314159582417765e-07
FLORES 1,3368,GASIMPOR,1.9313577514313048e-07
FLORES 1,3369,GASIMPOR,1.9313772932644434e-07
FLORES 1,3370,GASIMPOR,1.9313961265782764e-07
FLORES 1,3371,GASIMPOR,1.9313944672976618e-07
FLORES 1,3372,GASIMPOR,1.9314360052617136e-07
FLORES 1,3373,GASIMPOR,1.9315003870549299e-07
FLORES 1,3374,GASIMPOR,1.9323673389197234e-07
FLORES 1,3375,GASIMPOR,1.978967509465056e-07
FLORES 1,3376,GASIMPOR,1.9790621747676056e-07
FLORES 1,3377,GASIMPOR,1.9790961790601245e-07
FLORES 1,3378,GASIMPOR,1.979095271394855e-07
FLORES 1,3379,GASIMPOR,1.979046781977055e-07
FLORES 1,3380,GASIMPOR,1.9790861531889298e-07
FLORES 1,3381,GASIMPOR,1.9791149753401614e-07
FLORES 1,3382,GASIMPOR,1.9791002959270787e-07
FLORES 1,3383,GASIMPOR,1.979069389638965e-07
FLORES 1,3384,GASIMPOR,1.9789722140480006e-07
FLORES 1,3385,GASIMPOR,1.2050482571893444e-06
FLORES 1,3386,GASIMPOR,1.205011266024959e-06
FLORES 1,3387,GASIMPOR,1.2048969966269162e-06
FLORES 1,3388,GASIMPOR,1.2047529682431645e-06
FLORES 1,3389,GASIMPOR,1.2048223302429805e-06
FLORES 1,3390,GASIMPOR,1.2048726716755488e-06
FLORES 1,3391,GASIMPOR,1.2047744485721152e-06
FLORES 1,3392,GASIMPOR,1.2045071243790139e-06
FLORES 1,3393,GASIMPOR,1.2045416269637717e-06
FLORES 1,3394,GASIMPOR,1.1754810036038233e-06
FLORES 1,3395,GASIMPOR,1.17535886782227e-06
FLORES 1,3396,GASIMPOR,1.2046433264386266e-06
FLORES 1,3397,GASIMPOR,1.2048262210476725e-06
FLORES 1,3398,GASIMPOR,1.204929637566449e-06
FLORES 1,3399,GASIMPOR,1.2050416385206813e-06
FLORES 1,3400,GASIMPOR,1.2052804868933786e-06
FLORES 1,3401,GASIMPOR,1.2060595689351573e-06
FLORES 1,3402,GASIMPOR,1.237848798546702e-06
FLORES 1,3403,GASIMPOR,1.2053831465996608e-06
FLORES 1,3404,GASIMPOR,1.2378565644332275e-06
FLORES 1,3405,GASIMPOR,1.237905572486521e-06
FLORES 1,3406,GASIMPOR,1.2070151721405389e-06
FLORES 1,3407,GASIMPOR,1.2054350783147885e-06
FLORES 1,3408,GASIMPOR,1.2052080709049767e-06
FLORES 1,3409,GASIMPOR,2.1767400723095245e-07
FLORES 1,3410,GASIMPOR,2.176687619336924e-07
FLORES 1,3411,GASIMPOR,2.176665572018263e-07
FLORES 1,3412,GASIMPOR,2.1766472574744677e-07
FLORES 1,3413,GASIMPOR,2.1766353021061127e-07
FLORES 1,3414,GASIMPOR,2.1766553937954846e-07
FLORES 1,3415,GASIMPOR,2.1766761476206198e-07
FLORES 1,3416,GASIMPOR,2.1766724757696836e-07
FLORES 1,3417,GASIMPOR,2.1766761217546037e-07
FLORES 1,3418,GASIMPOR,2.1766840350633413e-07
FLORES 1,3419,GASIMPOR,2.176688893434595e-07
FLORES 1,3420,GASIMPOR,2.176719921312434e-07
FLORES 1,3421,GASIMPOR,2.1768275495209678e-07
FLORES 1,3422,GASIMPOR,2.17717740867686e-07
FLORES 1,3423,GASIMPOR,2.1778372625566522e-07
FLORES 1,3424,GASIMPOR,2.302459209878408e-07
FLORES 1,3425,GASIMPOR,2.3024992187669627e-07
FLORES 1,3426,GASIMPOR,2.177501719123449e-07
FLORES 1,3427,GASIMPOR,2.1771560717400264e-07
FLORES 1,3428,GASIMPOR,2.1774599973085374e-07
FLORES 1,3429,GASIMPOR,2.1774464583124548e-07
FLORES 1,3430,GASIMPOR,2.1773537833430215e-07
FLORES 1,3431,GASIMPOR,2.1770591559947522e-07
FLORES 1,3432,GASIMPOR,2.1768243196421504e-07
FLORES 1,3433,GASIMPOR,1.3515154673915314e-06
FLORES 1,3434,GASIMPOR,1.3515442983343312e-06
FLORES 1,3435,GASIMPOR,1.3514902548284794e-06
FLORES 1,3436,GASIMPOR,1.3514428443129339e-06
FLORES 1,3437,GASIMPOR,1.3514140065234118e-06
FLORES 1,3438,GASIMPOR,1.3514257108767767e-06
FLORES 1,3439,GASIMPOR,1.351433806444968e-06
FLORES 1,3440,GASIMPOR,1.351404042914117e-06
FLORES 1,3441,GASIMPOR,1.3514322768333282e-06
FLORES 1,3442,GASIMPOR,1.3514837604100676e-06
FLORES 1,3443,GASIMPOR,1.3515068972977997e-06
FLORES 1,3444,GASIMPOR,1.3515942280696241e-06
FLORES 1,3445,GASIMPOR,1.3517549839782458e-06
FLORES 1,3446,GASIMPOR,1.3519874392569405e-06
FLORES 1,3447,GASIMPOR,1.3523659536801804e-06
FLORES 1,3448,GASIMPOR,1.3527086656791417e-06
FLORES 1,3449,GASIMPOR,1.3527613883668198e-06
FLORES 1,3450,GASIMPOR,1.3523659111462456e-06
FLORES 1,3451,GASIMPOR,1.35214365980141e-06
FLORES 1,3452,GASIMPOR,1.3529901412453233e-06
FLORES 1,3453,GASIMPOR,1.3525608515143404e-06
FLORES 1,3454,GASIMPOR,1.3521934328599136e-06
FLORES 1,3455,GASIMPOR,1.351843652815097e-06
FLORES 1,3456,GASIMPOR,1.3516457030140417e-06
FLORES 1,4225,GASIMPOR,1.4179357579230276e-07
FLORES 1,4226,GASIMPOR,1.396595730219059e-07
FLORES 1,4227,GASIMPOR,1.3965263666675468e-07
FLORES 1,4228,GASIMPOR,1.3965015356480558e-07
FLORES 1,4229,GASIMPOR,1.3964960041851936e-07
FLORES 1,4230,GASIMPOR,1.3965080453985188e-07
