TRANS_TIMEPOINTS_1,TRANS_TIMEPOINTS_2,TRANS_TIMEPOINTS_3,DispatchTx
Antioquia,Caribe,521,1054.9999964005447
Antioquia,Caribe,522,1054.9999965285622
Antioquia,Caribe,523,1054.9999963936957
Antioquia,Caribe,524,1054.9999965263646
Antioquia,Caribe,525,1054.9999965344862
Antioquia,Caribe,526,1054.999996527526
Antioquia,Caribe,527,1054.9999963958323
Antioquia,Caribe,528,1054.9999963713396
Antioquia,Caribe,529,1054.9999995545634
Antioquia,Caribe,530,1054.9999995538753
Antioquia,Caribe,531,1054.9999995539872
Antioquia,Caribe,532,1054.9999995537894
Antioquia,Caribe,533,1054.9999995530964
Antioquia,Caribe,534,1054.9999995540056
Antioquia,Caribe,535,1054.999999554046
Antioquia,Caribe,536,1054.9999995537116
Antioquia,Caribe,537,1054.999999553398
Antioquia,Caribe,538,1054.9999995538326
Antioquia,Caribe,539,1054.9999995536782
Antioquia,Caribe,540,1054.9999995541589
Antioquia,Caribe,541,1054.9999995540836
Antioquia,Caribe,542,1054.9999995542898
Antioquia,Caribe,543,1054.9999995547012
Antioquia,Caribe,544,1054.9999995548912
Antioquia,Caribe,545,1054.9999995549124
Antioquia,Caribe,546,1054.999999555019
Antioquia,Caribe,547,1054.9999995550222
Antioquia,Caribe,548,1054.9999995558169
Antioquia,Caribe,549,1054.9999995558535
Antioquia,Caribe,550,1054.9999995551686
Antioquia,Caribe,551,1054.999999554773
Antioquia,Caribe,552,1054.9999995547446
Antioquia,Caribe,553,738.59544907995
Antioquia,Caribe,554,593.1298879688104
Antioquia,Caribe,555,536.7109325251242
Antioquia,Caribe,556,483.90338228215717
Antioquia,Caribe,557,459.1251538464512
Antioquia,Caribe,558,520.1667001069178
Antioquia,Caribe,559,603.4292478519499
Antioquia,Caribe,560,565.6772531641958
Antioquia,Caribe,561,565.2587282364923
Antioquia,Caribe,562,562.8449327575933
Antioquia,Caribe,563,546.8859391948017
Antioquia,Caribe,564,613.8601228210528
Antioquia,Caribe,565,740.2351640600714
Antioquia,Caribe,566,822.223570523484
Antioquia,Caribe,567,967.0373429142436
Antioquia,Caribe,568,1024.6699492335033
Antioquia,Caribe,569,1037.7758694553017
Antioquia,Caribe,570,1033.9062024284522
Antioquia,Caribe,571,1023.6787067920932
Antioquia,Caribe,572,1034.0358660756385
Antioquia,Caribe,573,1029.4341918784298
Antioquia,Caribe,574,1024.928605884582
Antioquia,Caribe,575,1007.7434706760982
Antioquia,Caribe,576,890.3633533884865
Antioquia,Caribe,1345,477.7975089615281
Antioquia,Caribe,1346,359.1015038194084
Antioquia,Caribe,1347,284.7178980995909
Antioquia,Caribe,1348,226.4158064833623
Antioquia,Caribe,1349,201.21516020047497
Antioquia,Caribe,1350,225.0809215587677
Antioquia,Caribe,1351,244.83951271389114
Antioquia,Caribe,1352,124.98265612203375
Antioquia,Caribe,1353,70.80201463538502
Antioquia,Caribe,1354,43.05466836744621
Antioquia,Caribe,1355,9.596139048028506
Antioquia,Caribe,1356,27.134396081963324
Antioquia,Caribe,1357,68.53882614245282
Antioquia,Caribe,1358,111.86870048836929
Antioquia,Caribe,1359,217.9566781615712
Antioquia,Caribe,1360,415.26596008188756
Antioquia,Caribe,1361,601.8028166234974
Antioquia,Caribe,1362,665.8762998977679
Antioquia,Caribe,1363,616.4643275466454
Antioquia,Caribe,1364,792.927909188644
Antioquia,Caribe,1365,855.2354136248324
Antioquia,Caribe,1366,818.1669708431812
Antioquia,Caribe,1367,727.9410639298944
Antioquia,Caribe,1368,605.6489241354144
Antioquia,Caribe,1369,346.5561546459868
Antioquia,Caribe,1370,183.4443878113378
Antioquia,Caribe,1371,70.25351596490674
Antioquia,Caribe,1372,11.292425142234528
Antioquia,Caribe,1373,4.4214307748152325e-06
Antioquia,Caribe,1374,17.96766255021099
Antioquia,Caribe,1375,96.25111224505841
Antioquia,Caribe,1376,4.390871955191919e-06
Antioquia,Caribe,1377,4.375118111412568e-06
Antioquia,Caribe,1378,4.3748271844282e-06
Antioquia,Caribe,1379,4.367539702560139e-06
Antioquia,Caribe,1380,4.372628936099362e-06
Antioquia,Caribe,1381,4.385458905904045e-06
Antioquia,Caribe,1382,4.407644639055616e-06
Antioquia,Caribe,1383,123.87128400725867
Antioquia,Caribe,1384,406.75271725772683
Antioquia,Caribe,1385,615.513038351002
Antioquia,Caribe,1386,684.9098555768879
Antioquia,Caribe,1387,597.8308419430576
Antioquia,Caribe,1388,784.2563554659821
Antioquia,Caribe,1389,839.8289923912191
Antioquia,Caribe,1390,794.42325920165
Antioquia,Caribe,1391,696.2701539000649
Antioquia,Caribe,1392,542.2520130987979
Antioquia,Caribe,1393,425.4737429574874
Antioquia,Caribe,1394,302.08560737537493
Antioquia,Caribe,1395,225.36465867410215
Antioquia,Caribe,1396,160.39275521646667
Antioquia,Caribe,1397,122.91914800729145
Antioquia,Caribe,1398,168.58993027892691
Antioquia,Caribe,1399,240.03354892288235
Antioquia,Caribe,1400,49.98450305962314
Antioquia,Caribe,1401,8.730728919872961e-07
Antioquia,Caribe,1402,8.661140176106621e-07
Antioquia,Caribe,1403,8.651122991295648e-07
Antioquia,Caribe,1404,8.65659486775494e-07
Antioquia,Caribe,1405,8.788118609148192e-07
Antioquia,Caribe,1406,77.1662684817154
Antioquia,Caribe,1407,267.0827094944823
Antioquia,Caribe,1408,475.08231675180986
Antioquia,Caribe,1409,663.2239844911874
Antioquia,Caribe,1410,716.5000228812045
Antioquia,Caribe,1411,639.6607712872748
Antioquia,Caribe,1412,825.7533708123086
Antioquia,Caribe,1413,918.7403612703483
Antioquia,Caribe,1414,866.7941537337133
Antioquia,Caribe,1415,754.0462525958121
Antioquia,Caribe,1416,583.7834450362752
Antioquia,Caribe,1417,519.5761094991481
Antioquia,Caribe,1418,354.12764984549256
Antioquia,Caribe,1419,241.6804418154715
Antioquia,Caribe,1420,171.54893292688186
Antioquia,Caribe,1421,152.97638226928763
Antioquia,Caribe,1422,215.32267487452089
Antioquia,Caribe,1423,374.4652260730014
Antioquia,Caribe,1424,202.61705669960884
Antioquia,Caribe,1425,102.2432442973393
Antioquia,Caribe,1426,18.77436409469609
Antioquia,Caribe,1427,4.053102251549306e-06
Antioquia,Caribe,1428,15.538930680090687
Antioquia,Caribe,1429,132.57541866140764
Antioquia,Caribe,1430,208.06645920865128
Antioquia,Caribe,1431,400.899476001254
Antioquia,Caribe,1432,628.9248623515866
Antioquia,Caribe,1433,818.3321366443964
Antioquia,Caribe,1434,916.0942437185647
Antioquia,Caribe,1435,764.1491757566334
Antioquia,Caribe,1436,912.6108339458468
Antioquia,Caribe,1437,978.0431123203448
Antioquia,Caribe,1438,944.9525489577198
Antioquia,Caribe,1439,854.618122965365
Antioquia,Caribe,1440,712.7589702570128
Antioquia,Caribe,1441,417.5550957472661
Antioquia,Caribe,1442,320.9488496042721
Antioquia,Caribe,1443,246.36065805023316
Antioquia,Caribe,1444,176.8963652807
Antioquia,Caribe,1445,139.39631870064648
Antioquia,Caribe,1446,128.46471611206044
Antioquia,Caribe,1447,137.09512697268377
Antioquia,Caribe,1448,70.67677421220618
Antioquia,Caribe,1449,53.66913356397773
Antioquia,Caribe,1450,44.57701034657584
Antioquia,Caribe,1451,29.198170585315687
Antioquia,Caribe,1452,58.54949719299932
Antioquia,Caribe,1453,161.304703979189
Antioquia,Caribe,1454,268.4290043500088
Antioquia,Caribe,1455,443.89990029563
Antioquia,Caribe,1456,650.7896164057374
Antioquia,Caribe,1457,792.2528585361283
Antioquia,Caribe,1458,799.4411933386709
Antioquia,Caribe,1459,661.241185914015
Antioquia,Caribe,1460,762.7613852861538
Antioquia,Caribe,1461,850.2360388963504
Antioquia,Caribe,1462,803.3544398386892
Antioquia,Caribe,1463,713.9204323459652
Antioquia,Caribe,1464,569.5899970758416
Antioquia,Caribe,1465,545.5813422283414
Antioquia,Caribe,1466,350.0327257034256
Antioquia,Caribe,1467,270.83956155320334
Antioquia,Caribe,1468,189.89850181797325
Antioquia,Caribe,1469,237.74988461884342
Antioquia,Caribe,1470,315.9448420346869
Antioquia,Caribe,1471,331.02035405069273
Antioquia,Caribe,1472,241.49561949987196
Antioquia,Caribe,1473,207.75482916185223
Antioquia,Caribe,1474,139.64448674569823
Antioquia,Caribe,1475,103.85025428286556
Antioquia,Caribe,1476,150.97315535221378
Antioquia,Caribe,1477,229.53816630893425
Antioquia,Caribe,1478,317.4309443458746
Antioquia,Caribe,1479,505.69264663713057
Antioquia,Caribe,1480,753.3289316108138
Antioquia,Caribe,1481,900.808269693868
Antioquia,Caribe,1482,952.7291647165218
Antioquia,Caribe,1483,800.5152798329042
Antioquia,Caribe,1484,874.7289160029485
Antioquia,Caribe,1485,907.5094847799337
Antioquia,Caribe,1486,870.3658991625289
Antioquia,Caribe,1487,796.8517184416438
Antioquia,Caribe,1488,658.8030164479824
Antioquia,Caribe,1489,912.1353494942558
Antioquia,Caribe,1490,781.7778308722797
Antioquia,Caribe,1491,707.8416132961927
Antioquia,Caribe,1492,654.1836639246609
Antioquia,Caribe,1493,624.3687428363063
Antioquia,Caribe,1494,684.8945418147391
Antioquia,Caribe,1495,741.7527898137221
Antioquia,Caribe,1496,720.7091643119641
Antioquia,Caribe,1497,709.852275076179
Antioquia,Caribe,1498,720.7705501278392
Antioquia,Caribe,1499,729.6036664969472
Antioquia,Caribe,1500,822.6688296100084
Antioquia,Caribe,1501,977.8020329631121
Antioquia,Caribe,1502,1054.9999993284237
Antioquia,Caribe,1503,1054.9999993296371
Antioquia,Caribe,1504,1054.999999330102
Antioquia,Caribe,1505,1054.9999993303811
Antioquia,Caribe,1506,1054.9999993300653
Antioquia,Caribe,1507,1054.9999993295582
Antioquia,Caribe,1508,1054.9999993303995
Antioquia,Caribe,1509,1054.9999993303418
Antioquia,Caribe,1510,1054.9999993301162
Antioquia,Caribe,1511,1054.999999329659
Antioquia,Caribe,1512,1054.999999326265
Antioquia,Caribe,1513,987.5141697012775
Antioquia,Caribe,1514,832.4280187466621
Antioquia,Caribe,1515,763.1965879066036
Antioquia,Caribe,1516,693.0607109626058
Antioquia,Caribe,1517,659.9981778077519
Antioquia,Caribe,1518,735.9999341188412
Antioquia,Caribe,1519,852.5821484980653
Antioquia,Caribe,1520,830.9718118092077
Antioquia,Caribe,1521,832.3150264259967
Antioquia,Caribe,1522,865.1584254792489
Antioquia,Caribe,1523,850.1382516827251
Antioquia,Caribe,1524,956.5447526734304
Antioquia,Caribe,1525,1054.9999926967994
Antioquia,Caribe,1526,1054.9999931691257
Antioquia,Caribe,1527,1054.9999932349604
Antioquia,Caribe,1528,1054.9999933030438
Antioquia,Caribe,1529,1054.9999946053042
Antioquia,Caribe,1530,1054.9999932884728
Antioquia,Caribe,1531,1054.9999932443448
Antioquia,Caribe,1532,1054.9999932632497
Antioquia,Caribe,1533,1054.9999932519813
Antioquia,Caribe,1534,1054.9999932439155
Antioquia,Caribe,1535,1054.9999932186943
Antioquia,Caribe,1536,1054.9999928177172
Antioquia,Caribe,2305,1.1120240050458342e-05
Antioquia,Caribe,2306,1.1021546336442495e-05
Antioquia,Caribe,2307,1.1007160023962826e-05
Antioquia,Caribe,2308,1.0998959158634462e-05
Antioquia,Caribe,2309,1.0996281492972753e-05
Antioquia,Caribe,2310,1.1000135146185461e-05
Antioquia,Caribe,2311,1.1007505966287198e-05
Antioquia,Caribe,2312,1.0988355043592752e-05
Antioquia,Caribe,2313,1.0975932770349827e-05
Antioquia,Caribe,2314,1.096899004694871e-05
Antioquia,Caribe,2315,1.0958037781752378e-05
Antioquia,Caribe,2316,1.0965897587519606e-05
Antioquia,Caribe,2317,1.0976596038609512e-05
Antioquia,Caribe,2318,1.0984292554696799e-05
Antioquia,Caribe,2319,1.1001775004898883e-05
Antioquia,Caribe,2320,1.1098740496968058e-05
Antioquia,Caribe,2321,98.90822191894301
Antioquia,Caribe,2322,122.76271101501364
Antioquia,Caribe,2323,16.13156115464763
Antioquia,Caribe,2324,233.51005662895724
Antioquia,Caribe,2325,327.6075389212327
Antioquia,Caribe,2326,298.810861161826
Antioquia,Caribe,2327,198.8868639547652
Antioquia,Caribe,2328,54.65510259755118
Antioquia,Caribe,2329,6.554877422266588e-05
Antioquia,Caribe,2330,6.564554100194401e-05
Antioquia,Caribe,2331,6.542357238999815e-05
Antioquia,Caribe,2332,6.53418806005171e-05
Antioquia,Caribe,2333,6.528478840335032e-05
Antioquia,Caribe,2334,6.530397703553651e-05
Antioquia,Caribe,2335,6.533725544010307e-05
Antioquia,Caribe,2336,6.511248695078988e-05
Antioquia,Caribe,2337,6.49104675027253e-05
Antioquia,Caribe,2338,6.493051597242309e-05
Antioquia,Caribe,2339,6.472265000606974e-05
Antioquia,Caribe,2340,6.488425365748274e-05
Antioquia,Caribe,2341,6.507012741313847e-05
Antioquia,Caribe,2342,6.518281056684106e-05
Antioquia,Caribe,2343,6.529550430759981e-05
Antioquia,Caribe,2344,6.547097386770114e-05
Antioquia,Caribe,2345,6.580750553893935e-05
Antioquia,Caribe,2346,6.59711525501646e-05
Antioquia,Caribe,2347,6.583704215556746e-05
Antioquia,Caribe,2348,104.30591279244949
Antioquia,Caribe,2349,176.71942274831582
Antioquia,Caribe,2350,123.58895236963524
Antioquia,Caribe,2351,32.784641922974124
Antioquia,Caribe,2352,6.65044729036638e-05
