TRANS_TIMEPOINTS_1,TRANS_TIMEPOINTS_2,TRANS_TIMEPOINTS_3,DispatchTx
Antioquia,Nordeste,162,409.72196491623805
Antioquia,Nordeste,163,404.79517273055893
Antioquia,Nordeste,164,426.48522251705344
Antioquia,Nordeste,165,425.5615574902832
Antioquia,Nordeste,166,415.11727990928136
Antioquia,Nordeste,167,396.88737525647326
Antioquia,Nordeste,168,361.15747871128457
Antioquia,Nordeste,169,407.17053290643065
Antioquia,Nordeste,170,393.23843370087945
Antioquia,Nordeste,171,338.0301901882625
Antioquia,Nordeste,172,294.1713125389075
Antioquia,Nordeste,173,259.8711117753786
Antioquia,Nordeste,174,246.84296205002116
Antioquia,Nordeste,175,226.69694338955463
Antioquia,Nordeste,176,193.67415346819902
Antioquia,Nordeste,177,216.70271174503472
Antioquia,Nordeste,178,255.05370116976164
Antioquia,Nordeste,179,297.09622692481435
Antioquia,Nordeste,180,347.19732620071073
Antioquia,Nordeste,181,400.58867010588074
Antioquia,Nordeste,182,427.72638481427066
Antioquia,Nordeste,183,430.14976526529045
Antioquia,Nordeste,184,426.2021319908457
Antioquia,Nordeste,185,424.54240300972646
Antioquia,Nordeste,186,422.6265387436696
Antioquia,Nordeste,187,432.7774408769122
Antioquia,Nordeste,188,478.7695652744923
Antioquia,Nordeste,189,485.89024866289407
Antioquia,Nordeste,190,479.5747363209419
Antioquia,Nordeste,191,464.98844883450005
Antioquia,Nordeste,192,437.92825935669896
Nordeste,Antioquia,1,2.0931485557266865e-07
Nordeste,Antioquia,2,2.093979511966319e-07
Nordeste,Antioquia,3,2.0949323567871515e-07
Nordeste,Antioquia,4,2.095679291926892e-07
Nordeste,Antioquia,5,2.0960515365249627e-07
Nordeste,Antioquia,6,2.0963088996436895e-07
Nordeste,Antioquia,7,2.0952316168093827e-07
Nordeste,Antioquia,8,2.0949906512582324e-07
Nordeste,Antioquia,9,2.0937515920025254e-07
Nordeste,Antioquia,10,2.0927376454730803e-07
Nordeste,Antioquia,11,2.0922602040383486e-07
Nordeste,Antioquia,12,2.0919981740046687e-07
Nordeste,Antioquia,13,2.0918316300909534e-07
Nordeste,Antioquia,14,2.0919400053593242e-07
Nordeste,Antioquia,15,2.0921539457363428e-07
Nordeste,Antioquia,16,2.0924336055510683e-07
Nordeste,Antioquia,17,2.092748197706302e-07
Nordeste,Antioquia,18,2.0930372527861753e-07
Nordeste,Antioquia,19,2.0932113891374401e-07
Nordeste,Antioquia,20,2.093088793721469e-07
Nordeste,Antioquia,21,2.0930039931914216e-07
Nordeste,Antioquia,22,2.0931690702564694e-07
Nordeste,Antioquia,23,2.0931762979275545e-07
Nordeste,Antioquia,24,2.0929972529201862e-07
Nordeste,Antioquia,25,1.2620028123963883e-06
