generation_project,timestamp,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,tp_weight_in_year_hrs,period,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,ChargeStorage_MW,Store_GWh_typical_yr,Discharge_GWh_typical_yr,is_storage
H_LaRebusca,2023_Q4_holidays_18h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2023,0.645633846153828,0.008416298351648116,11.69865470879088,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2023_Q4_holidays_19h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2023,0.6551715384615306,0.008540628983516381,11.87147428708777,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2023_Q4_holidays_20h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2023,0.6378153846153846,0.00831437912087912,11.556986978021976,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2023_Q4_holidays_21h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2023,0.65698230769231,0.008564233653846185,11.904284778846197,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2023_Q4_holidays_22h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2023,0.6631730769231012,0.008644934752747569,12.016459306319122,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2023_Q4_holidays_23h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2023,0.660643846153846,0.00861196442307692,11.970630548076919,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_0h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.64945974025974,0.05079702968460109,70.60787126159552,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_1h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6498824675324784,0.05083009299629028,70.65382926484348,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_2h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6489990909090935,0.05076100032467553,70.55779045129898,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_3h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6491997402597462,0.050776693970315874,70.57960461873905,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_4h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6481570129870136,0.05069513780148428,70.46624154406314,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_5h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.650974285714284,0.050915488775510075,70.77252939795899,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_6h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.649901558441556,0.050831586178107416,70.6559047875693,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_7h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6496501298701389,0.05081192087198587,70.62857001206035,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_8h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6486112987012973,0.050730669434137184,70.51563051345069,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_9h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6476890909090969,0.05065853961039008,70.4153700584422,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_10h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.646551818181818,0.05056958863636362,70.29172820454542,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_11h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6477100000000036,0.050660175000000286,70.41764325000038,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_12h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6467270129870144,0.05058329137291292,70.31077500834894,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_13h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6447294805194872,0.050427055797774185,70.0936075589061,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_14h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.647776883116876,0.0506654062152128,70.4249146391458,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_15h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.646048701298696,0.050530237708719436,70.23703041512002,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_16h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6483412987012969,0.0507095515769943,70.48627669202206,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_17h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.648660909090907,0.050734549675324515,70.52102404870107,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_18h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.644545454545451,0.05041266233766206,70.07360064935025,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_19h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6435788311688384,0.05033705858070558,69.96851142718074,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_20h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6453546753246684,0.05047595496289371,70.16157739842225,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_21h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6463903896103886,0.0505569626159554,70.274178036178,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_22h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6463448051948149,0.050553397263451594,70.26922219619772,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_labor_23h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6473705194805177,0.05063362277365478,70.38073565538014,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_0h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6610000000000014,0.00861660714285716,11.977083928571453,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_1h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6606807692307726,0.008612445741758285,11.971299581044017,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_2h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6569246153846109,0.008563481593406535,11.903239414835083,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_3h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6604415384615372,0.00860932719780218,11.966964804945032,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_4h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6586561538461524,0.008586053434065915,11.934614273351622,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_5h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6606830769230769,0.008612475824175824,11.971341395604396,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_6h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6583538461538581,0.008582112637362792,11.929136565934282,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_7h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6579676923076931,0.008577078846153857,11.922139596153862,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_8h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6589246153846204,0.008589553021978088,11.939478700549541,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_9h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6564292307692199,0.008557023901098759,11.894263222527275,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_10h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6606615384615395,0.008612195054945069,11.970951126373645,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_11h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.660698461538459,0.008612676373626341,11.971620159340613,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_12h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6576176923076957,0.00857251634615389,11.915797721153908,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_13h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6598276923076867,0.0086013252747252,11.95584213186803,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_14h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.658187435897446,0.008579943360805992,11.92612127152033,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_15h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6605161538461539,0.008610299862637364,11.968316809065936,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_16h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6592861538461534,0.008594265934065929,11.94602964835164,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_17h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6570276923076932,0.008564825274725286,11.905107131868148,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_18h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6584838461538425,0.008583807280219732,11.931492119505428,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_19h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6487930769230843,0.008457481181318777,11.755898842033101,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_20h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.646643076923084,0.008429454395604488,11.716941609890238,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_21h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6473438461538592,0.008438589423077094,11.72963929807716,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_22h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6470476923076944,0.008434728846153873,11.724273096153885,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q1_holidays_23h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6604723076923023,0.008609728296703227,11.967522332417484,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_0h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6417990717299631,0.05019785596745069,69.77501979475645,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_1h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6435448945147755,0.05033440424954851,69.96482190687243,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_2h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.64162894514768,0.050184549638336406,69.75652399728759,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_3h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6433683122362766,0.05032059299276592,69.94562425994462,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_4h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6414923628692009,0.05017386695298393,69.74167506464765,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_5h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.638580084388181,0.04994608517178988,69.42505838878792,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_6h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6406538818565366,0.0501082857594934,69.65051720569582,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_7h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6417708438818561,0.05019564814647375,69.77195092359851,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_8h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6418260337552795,0.05019996478300222,69.77795104837308,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_9h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6377143881856568,0.04987837536166388,69.33094175271279,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_10h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6354736286919831,0.049703115958408685,69.08733118218807,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_11h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6346785654008329,0.049640930650993724,69.00089360488127,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_12h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6356672995780599,0.04971826378842683,69.10838666591329,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_13h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6362745147679334,0.04976575669077765,69.17440180018093,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_14h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6377798312236109,0.04988349394213243,69.33805657956407,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_15h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6314046413502119,0.049384863019891576,68.64495959764929,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_16h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6322116033755378,0.049447978978301,68.73269077983838,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_17h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6272513502109689,0.04906001632007222,68.19342268490037,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_18h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6182267932489367,0.04835416704339898,67.21229219032458,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_19h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.63109312236287,0.04936049778481019,68.61109192088615,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_20h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6359571729957736,0.04974093603074087,69.13990108272979,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_21h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6338242616033796,0.04957411188969291,68.90801552667314,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_22h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6365752742616024,0.04978928037974677,69.207099727848,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_labor_23h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6346216033755354,0.04963647540687224,68.9947008155524,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_0h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6165469230769247,0.008037129532967055,11.171610050824205,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_1h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6118792307692331,0.00797628282967036,11.087033133241802,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_2h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6148923076923012,0.008015560439560355,11.141629010988893,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_3h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.629553846153847,0.008206684065934076,11.407290851648368,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_4h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6321207692307667,0.008240145741758208,11.45380258104391,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_5h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6302146153846166,0.008215297664835182,11.419263754120902,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_6h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6312707692307669,0.008229065384615354,11.43840088461534,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_7h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6329746153846187,0.00825127623626378,11.469273968406654,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_8h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6346346153846127,0.008272915521977987,11.499352575549402,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_9h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.630941538461542,0.008224773626373673,11.432435340659405,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_10h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6360084615384665,0.008290824587912152,11.524246177197892,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_11h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6234238461538553,0.008126775137362756,11.296217440934232,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_12h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6318269230769147,0.008236315247252638,11.448478193681167,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_13h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6344015384615318,0.008269877197802112,11.495129304944934,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_14h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6387076923076904,0.008326010989010965,11.57315527472524,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_15h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6391584615384716,0.008331887087912219,11.581323052197984,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_16h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.62690615384615,0.008172169505494455,11.359315612637293,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_17h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6355638461538433,0.008285028708791171,11.51618990521973,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_18h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6228215384615368,0.008118923626373604,11.28530384065931,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_19h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6379792307692327,0.008316514972527498,11.559955811813222,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_20h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6368776923076922,0.008302155631868131,11.5399963282967,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_21h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6208776923077153,0.008093584203297003,11.250082042582834,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_22h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6305107692307672,0.008219158241758215,11.424629956043919,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q2_holidays_23h,H_LaRebusca,Hidro,Antioquia,Water,13.035714285714286,2024,0.6519446153846218,0.00849856373626382,11.813003593406709,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_0h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6304437974683594,0.049309711301989544,68.54049870976546,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_1h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6320248101265804,0.04943336907775754,68.71238301808297,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_2h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6368005063291093,0.04980689674502677,69.2315864755872,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_3h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6349851898734187,0.049664913065099535,69.03422916048835,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_4h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6366970886075904,0.04979880800180797,69.22034312251307,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_5h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6358096202531556,0.049729395298371816,69.12385946473681,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_6h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6388425316455653,0.04996661229656386,69.45359109222376,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_7h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6386579746835395,0.049952177305605416,69.43352645479152,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_8h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6351741772151911,0.049679694575045306,69.05477545931296,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_9h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6397758227848129,0.050039608996383586,69.55505650497318,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_10h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.637126075949368,0.049832360940325574,69.26698170705254,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_11h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6352193670886095,0.04968322906871625,69.05968840551557,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_12h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6369625316455725,0.04981956943942157,69.24920152079596,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_13h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6387551898733932,0.049959780922240404,69.44409548191415,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_14h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6356870886075967,0.04971981157323703,69.11053808679947,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_15h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6336227848101146,0.04955835352621968,68.88611140144535,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_16h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6351377215190155,0.04967684321880872,69.0508120741441,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_17h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.626862278480985,0.0490295853526199,68.15112364014165,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_18h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6284288607594988,0.04915211446654651,68.32143910849965,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_19h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6296558227847981,0.04924808042495386,68.45483179068586,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_20h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.6336901265822803,0.04956362061482836,68.8934326546114,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
H_LaRebusca,2024_Q3_labor_21h,H_LaRebusca,Hidro,Antioquia,Water,78.21428571428572,2024,0.635199493670882,0.049681674683543994,69.05752781012615,0.0,0.7,194229.0063535214,30645.999999999996,,,,False
